Unnamed: 0,Player (52),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Prescott  Dak Prescott,QB,32,50527250,18.1,-180508426.0,47758820,2029
2,Steele  Terence Steele,RT,28,18135080,6.5,-26760080.0,14010080,2029
3,Lamb  CeeDee Lamb,WR,26,15339913,5.49,-84257560.0,27681089,2030
4,Wilson  Donovan Wilson,S,28,8650000,3.1,-3300000.0,7000000,2026
5,Williams  Quinnen Williams,DL,28,8407352,3.01,-12825000.0,8277941,2028
6,Hooker  Malik Hooker,S,29,7758505,2.78,-9508505.0,5684976,2027
7,Murray  Kenneth Murray,LB,27,7419135,2.66,-1009135.0,7509135,2026
8,Odighizuwa  Osa Odighizuwa,DL,27,6260080,2.24,-39010080.0,22250000,2029
9,Smith  Tyler Smith,G,24,6198954,2.22,-43531174.0,17589568,2031
10,Fowler Jr.  Dante Fowler Jr.,ED,31,6007875,2.15,-5007875.0,6007875,2026
11,Booker  Tyler Booker,G,21,4105506,1.47,-22558548.0,13887534,2030
12,Ferguson  Jake Ferguson,TE,26,3991670,1.43,-21591670.0,13415449,2030
13,Pickens  George Pickens,WR,24,3658205,1.31,-2205.0,3658205,2026
14,Tolbert  Jalen Tolbert,WR,26,3644847,1.31,-238847.0,3416080,2026
15,Clowney  Jadeveon Clowney,LB,32,3450000,1.24,-1950000.0,3450000,2026
16,Turpin  Kavontae Turpin,WR,29,3109135,1.11,-5009135.0,5450311,2028
17,Wilson  Logan Wilson,LB,29,2895764,1.04,-2684000.0,2895764,2028
18,Thomas  Solomon Thomas,DL,30,2730353,0.98,-3009777.0,3480365,2027
19,Anger  Bryan Anger,P,37,2308820,0.83,-3308820.0,3308820,2027
20,Bell  Markquese Bell,S,26,2308112,0.83,-6210080.0,4210080,2028
21,Clark  Kenny Clark,DL,30,2300000,0.82,,2300000,2028
22,Williams  Sam Williams,ED,26,1988005,0.71,-502305.0,1561323,2026
23,Ezeiruaku  Donovan Ezeiruaku,ED,22,1851210,0.66,-8780550.0,4870347,2029
24,Schoonmaker  Luke Schoonmaker,TE,27,1719177,0.62,-788876.0,1329779,2027
25,Mingo  Jonathan Mingo,WR,24,1565225,0.56,-1565225.0,1565225,2027
26,Luepke  Hunter Luepke,FB,25,1546747,0.55,-5046747.0,2540080,2028
27,Overshown  DeMarvion Overshown,LB,25,1477567,0.53,-467570.0,1247562,2027
28,Sieg  Trent Sieg,LS,30,1448098,0.52,-1814765.0,1814765,2028
29,Beebe  Cooper Beebe,C,24,1360016,0.49,-864927.0,1075067,2028
30,Liufau  Marist Liufau,LB,24,1303291,0.47,-729228.0,1063470,2028
31,Hoffman  Brock Hoffman,C,26,1110080,0.4,-10080.0,1110080,2026
32,Aubrey  Brandon Aubrey,K,30,1039450,0.37,-9450.0,1039450,2026
33,Goodwin  C.J. Goodwin,CB,35,1030000,0.37,,1255000,2026
34,Adeniji  Hakeem Adeniji,LT,28,1030000,0.37,,1170000,2026
35,Houston  James Houston,ED,27,1030000,0.37,,1030000,2027
36,Revel Jr.  Shavon Revel Jr.,CB,24,993430,0.36,-1377006.0,2022562,2029
37,Spann-Ford  Brevyn Spann-Ford,TE,26,976746,0.35,-23414.0,970080,2027
38,Milton III  Joe Milton III,QB,25,970080,0.35,-10080.0,970080,2028
39,Blue  Jaydon Blue,RB,21,951114,0.34,-431415.0,1271415,2029
40,James  Shemar James,LB,21,950689,0.34,-428266.0,1268266,2029
41,Flournoy  Ryan Flournoy,WR,26,906667,0.32,,906666,2027
42,Carson  Caelen Carson,CB,23,883740,0.32,-199212.0,820171,2028
43,Toia  Jay Toia,DL,22,883109,0.32,-157946.0,997946,2029
44,Thomas  Nathan Thomas,LT,24,876573,0.31,-89559.0,850080,2028
45,Steward  Reddy Steward,CB,24,840000,0.3,,840000,2026
46,Bridges  Trikweze Bridges,CB,25,840000,0.3,,840000,2029
47,Winfrey  Perrion Winfrey,DL,25,712777,0.26,,712777,2027
48,Clark  Alijah Clark,S,22,653338,0.23,,653338,2027
49,Butler  Josh Butler,S,29,549800,0.2,-10080.0,549800,2026
50,Mafah  Phil Mafah,RB,23,542154,0.19,-116362.0,625803,2029
51,Ballentine  Corey Ballentine,CB,29,130000,0.05,,130000,2026
52,Barron  Justin Barron,WR,24,46667,0.02,,46667,2028
