Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Donald  Aaron Donald,DL,28,17108000,9.09,-58108000.0,9108000,2025
2,Whitworth  Andrew Whitworth,LT,38,16659168,8.85,-5659168.0,11500000,2020
3,Cooks  Brandin Cooks,WR,26,15259000,8.11,-36059000.0,27459000,2023
4,Fowler Jr.  Dante Fowler Jr.,ED,25,12000000,6.38,-12000000.0,12000000,2020
5,Brockers  Michael Brockers,DL,29,10750000,5.71,-2972223.0,10000000,2020
6,Goff  Jared Goff,QB,25,10629577,5.65,-61672260.0,26000000,2025
7,Gurley  Todd Gurley,RB,25,9200000,4.89,-34850000.0,5000000,2024
8,Havenstein  Rob Havenstein,RT,27,8300000,4.41,-11950000.0,7500000,2023
9,Woods  Robert Woods,WR,27,8175000,4.34,-3532515.0,6500000,2022
10,Robey-Coleman  Nickell Robey-Coleman,CB,27,6050000,3.21,-4250000.0,6050000,2021
11,Weddle  Eric Weddle,FS,34,5751525,3.06,-6251526.0,6251526,2021
12,Matthews Jr.  Clay Matthews Jr.,ED,33,3500000,1.86,-3500000.0,3500000,2021
13,Littleton  Cory Littleton,LB,26,3095000,1.64,,3095000,2020
14,Zuerlein  Greg Zuerlein,K,32,2575000,1.37,-250000.0,2325000,2020
15,Ramsey  Jalen Ramsey,CB,25,2351558,1.25,-2351559.0,2351558,2021
16,Hekker  Johnny Hekker,P,29,2187000,1.16,-5703000.0,3250000,2024
17,Brown  Malcolm Brown,RB,26,2137500,1.14,-2100000.0,2187500,2021
18,Blythe  Austin Blythe,G,27,2025000,1.08,,2025000,2020
19,Higbee  Tyler Higbee,TE,26,1745215,0.93,-10170215.0,4000000,2024
20,Hill  Troy Hill,CB,28,1744275,0.93,-2025525.0,1744275,2021
21,Everett  Gerald Everett,TE,25,1648491,0.88,-1267990.0,1014497,2021
22,McQuaide  Jake McQuaide,LS,32,1250000,0.66,,1250000,2021
23,Kupp  Cooper Kupp,WR,26,1049690,0.56,-477380.0,811000,2021
24,Bortles  Blake Bortles,QB,27,1000000,0.53,-1000000.0,1000000,2020
25,Rapp  Taylor Rapp,S,22,849762,0.45,-2126489.0,1914048,2023
26,Reynolds  Josh Reynolds,WR,24,807005,0.43,-324011.0,645000,2021
27,Ebukam  Samson Ebukam,ED,24,798270,0.42,-306542.0,645000,2021
28,Henderson  Darrell Henderson,RB,22,767664,0.41,-1090656.0,1585656,2023
29,Thomas  Mike Thomas,WR,25,749019,0.4,-29019.0,720000,2020
30,Long  David Long,CB,21,738265,0.39,-973060.0,1468060,2023
31,Christian  Marqui Christian,S,25,720000,0.38,,720000,2020
32,Evans  Bobby Evans,T,22,700545,0.37,-822180.0,1317180,2023
33,Smart  Tanzel Smart,DL,25,686195,0.36,-82393.0,645000,2021
34,Gaines  Greg Gaines,DL,22,651653,0.35,-626612.0,1121612,2023
35,Fox  Morgan Fox,DL,25,645000,0.34,,645000,2020
36,Okoronkwo  Ogbonnia Okoronkwo,ED,24,638634,0.34,-205902.0,570000,2022
37,Joseph  Sebastian Joseph,DL,24,608809,0.32,-116428.0,570000,2022
38,Mundt  Johnny Mundt,TE,25,570000,0.3,,570000,2020
39,Demby  Jamil Demby,G,23,570000,0.3,,570000,2021
40,Williams  Darious Williams,CB,26,570000,0.3,,570000,2021
41,Edwards  David Edwards,T,22,561130,0.3,-264520.0,759520,2023
42,Corbett  Austin Corbett,C,24,531717,0.28,-531717.0,532430,2022
43,Scott  Nick Scott,S,24,514332,0.27,-77328.0,572328,2023
44,Reeder  Troy Reeder,LB,25,499000,0.27,-12000.0,507000,2022
45,Patrick  Natrez Patrick,LB,22,496666,0.26,-5000.0,500000,2022
46,Howard  Travin Howard,ED,23,495000,0.26,,495000,2021
47,Shelton  Coleman Shelton,C,24,495000,0.26,,495000,2020
48,Young  Kenny Young,LB,24,368823,0.2,,368823,2022
49,Gervase  Jake Gervase,S,24,320294,0.17,,320294,2021
50,Deayon  Donte Deayon,S,25,265587,0.14,,265587,2020
51,Brewer  Chandler Brewer,G,22,203823,0.11,,203823,2022
52,Webster  Nsimba Webster,WR,23,203823,0.11,,203823,2022
53,Blanton  Kendall Blanton,TE,24,116470,0.06,,116470,2022
