Unnamed: 0,Player (66),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Johnson  Trumaine Johnson,CB,28,10000000,5.64,-34000000.0,26000000,2023.0
2,McCown  Josh McCown,QB,39,10000000,5.64,-10000000.0,10000000,2019.0
3,Beachum  Kelvin Beachum,LT,29,9500000,5.36,-7000000.0,8000000,2020.0
4,Skrine  Buster Skrine,CB,29,8500000,4.8,-2500000.0,6000000,2019.0
5,Winters  Brian Winters,G,27,7000000,3.95,-7000000.0,7000000,2021.0
6,Long  Spencer Long,C,28,6937500,3.92,-6000000.0,6937500,2022.0
7,Williamson  Avery Williamson,LB,26,6000000,3.39,-16000000.0,10000000,2021.0
8,Williams  Leonard Williams,DL,24,5928003,3.35,-5928003.0,2975572,2020.0
9,Kearse  Jermaine Kearse,WR,28,5550000,3.13,-5000000.0,5550000,2019.0
10,Darnold  Sam Darnold,QB,21,5499584,3.1,-30247714.0,20558338,2023.0
11,Adams  Jamal Adams,SS,23,5058802,2.85,-10746116.0,1476764,2022.0
12,McLendon  Steve McLendon,DL,32,4250000,2.4,-4000000.0,3375000,2019.0
13,Pennel  Mike Pennel,DL,27,2833333,1.6,-4500000.0,4500000,2022.0
14,Qvale  Brent Qvale,RT,27,1907000,1.08,,1907000,2019.0
15,Anderson  Henry Anderson,DL,27,1907000,1.08,,1907000,2019.0
16,Brooks  Terrence Brooks,FS,26,1900000,1.07,-2000000.0,2200000,2020.0
17,Copeland  Brandon Copeland,DL,27,1200000,0.68,-1200000.0,1200000,2019.0
18,Jenkins  Jordan Jenkins,ED,24,830980,0.47,-361960.0,650000,2020.0
19,Roberts  Andre Roberts,WR,30,720000,0.41,-1005000.0,1005000,2019.0
20,Dozier  Dakota Dozier,G,27,720000,0.41,-880000.0,880000,2019.0
21,Harrison  Jonotthan Harrison,C,27,720000,0.41,-90000.0,880000,2019.0
22,Shepherd  Nathan Shepherd,DL,25,705143,0.4,-900572.0,1380572,2022.0
23,Myers  Jason Myers,K,27,705000,0.4,,705000,2019.0
24,Roberts  Darryl Roberts,CB,28,705000,0.4,,705000,2019.0
25,Hewitt  Neville Hewitt,ED,25,705000,0.4,,705000,2019.0
26,Edwards  Lac Edwards,P,26,648948,0.37,-37899.0,630000,2020.0
27,Herndon  Chris Herndon,TE,22,647381,0.37,-669524.0,1149524,2022.0
28,Peake  Charone Peake,WR,26,647095,0.37,-34192.0,630000,2020.0
29,Chosen  Robbie Chosen,WR,25,633334,0.36,-3334.0,630000,2019.0
30,Leggett  Jordan Leggett,TE,23,625511,0.35,-211534.0,555000,2021.0
31,Jones  Derrick Jones,CB,21,591261,0.33,-108785.0,555000,2021.0
32,Hennessy  Thomas Hennessy,LS,24,555000,0.31,,555000,2020.0
33,Nickerson  Parry Nickerson,CB,24,524370,0.3,-177480.0,657480,2022.0
34,Fatukasi  Foley Fatukasi,DL,23,523563,0.3,-174253.0,654253,2022.0
35,Cannon  Trenton Cannon,RB,24,514806,0.29,-139224.0,619224,2022.0
36,McGuire  Elijah McGuire,RB,24,513815,0.29,-126379.0,471689,2021.0
37,Robinson  Rashard Robinson,CB,23,481764,0.27,-191697.0,481764,2020.0
38,Luvu  Frankie Luvu,LB,22,480000,0.27,,480000,2019.0
39,Basham  Tarell Basham,ED,24,451176,0.25,,451176,2021.0
40,Basham  Tarell Basham,ED,24,451176,0.25,,451176,2021.0
41,Burnett  Deontay Burnett,WR,21,310585,0.18,,310585,2019.0
42,Burnett  Deontay Burnett,WR,21,310585,0.18,,310585,2019.0
43,Webb  Davis Webb,QB,23,261176,0.15,,261176,2019.0
44,Webb  Davis Webb,QB,23,261176,0.15,,261176,2019.0
45,Clark  Jeremy Clark,CB,24,163235,0.09,,163235,
46,Clark  Jeremy Clark,CB,24,163235,0.09,,163235,
47,Braden  Benjamin Braden,T,24,141175,0.08,,141175,2019.0
48,Braden  Benjamin Braden,T,24,141175,0.08,,141175,2019.0
49,Kaufusi  Bronson Kaufusi,DL,27,130588,0.07,,130588,2019.0
50,Kaufusi  Bronson Kaufusi,DL,27,130588,0.07,,130588,2019.0
51,Henderson  De'Angelo Henderson,RB,26,97941,0.06,,97941,2019.0
52,Henderson  De'Angelo Henderson,RB,26,97941,0.06,,97941,2019.0
53,Lamur  Emmanuel Lamur,ED,29,74118,0.04,,74118,2019.0
54,Lamur  Emmanuel Lamur,ED,29,74118,0.04,,74118,2019.0
55,Smith  Eric Smith,T,23,56470,0.03,,56470,2021.0
56,Smith  Eric Smith,T,23,56470,0.03,,56470,2021.0
57,Wint  Anthony Wint,LB,23,56470,0.03,,56470,2019.0
58,Wint  Anthony Wint,LB,23,56470,0.03,,56470,2019.0
59,Walford  Clive Walford,TE,27,41470,0.02,,41470,2019.0
60,Walford  Clive Walford,TE,27,41470,0.02,,41470,2019.0
61,Vaeao  Destiny Vaeao,DL,24,37059,0.02,,37059,2019.0
62,Vaeao  Destiny Vaeao,DL,24,37059,0.02,,37059,2019.0
63,Jones  J.J. Jones,WR,26,28235,0.02,,28235,2021.0
64,Jones  J.J. Jones,WR,26,28235,0.02,,28235,2021.0
65,Bryant  Brandon Bryant,CB,23,28235,0.02,,28235,2021.0
66,Bryant  Brandon Bryant,CB,23,28235,0.02,,28235,2021.0
