Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Jones  Chris Jones,DL,31,23600000,8.45,-71850000.0,28850000,2029.0
2,Kelce  Travis Kelce,TE,36,19801946,7.09,-15301946.0,17250279,2026.0
3,Smith  Trey Smith,G,26,13514166,4.84,-46750002.0,27000000,2029.0
4,Moore  Jaylon Moore,RT,28,11195000,4.01,-21490000.0,14940000,2027.0
5,Humphrey  Creed Humphrey,C,26,10790000,3.86,-35840000.0,7190000,2029.0
6,Tranquill  Drue Tranquill,LB,30,8500000,3.04,-10000000.0,7000000,2027.0
7,Danna  Michael Danna,ED,28,8106666,2.9,-8833334.0,5940000,2027.0
8,Fulton  Kristian Fulton,CB,27,7000000,2.51,-15000000.0,10000000,2027.0
9,Brown  Marquise Brown,WR,28,6985294,2.5,-6750000.0,8485294,2026.0
10,Karlaftis  George Karlaftis,ED,24,6573906,2.35,-33473906.0,21108820,2031.0
11,Bolton  Nick Bolton,LB,25,6500000,2.33,-30000000.0,15000000,2028.0
12,Butker  Harrison Butker,K,30,5235000,1.88,-15240000.0,3835000,2029.0
13,Gray  Noah Gray,TE,26,4911000,1.76,-7561000.0,3061000,2028.0
14,Omenihu  Charles Omenihu,ED,28,4000000,1.43,-3490000.0,4000000,2026.0
15,Williams  Joshua Williams,CB,26,3581700,1.28,-175700.0,3415135,2026.0
16,Worthy  Xavier Worthy,WR,22,3141396,1.13,-11290188.0,1429075,2029.0
17,Cochrane  Jack Cochrane,LB,26,2100000,0.75,-1225000.0,2100000,2026.0
18,Johnson  Nazeeh Johnson,CB,27,1888235,0.68,-1350000.0,1723529,2026.0
19,Cook  Bryan Cook,S,26,1869903,0.67,-442566.0,1511787,2026.0
20,Tillery  Jerry Tillery,DL,29,1799135,0.64,-1799135.0,1799135,2026.0
21,Hunt  Kareem Hunt,RB,30,1500000,0.54,-885000.0,1750000,2026.0
22,Suamataia  Kingsley Suamataia,G,22,1468883,0.53,-2213975.0,1096337,2028.0
23,Winchester  James Winchester,LS,36,1431950,0.51,-1659450.0,1659450,2026.0
24,Gillotte  Ashton Gillotte,ED,23,1229837,0.44,-1548722.0,2388722,2029.0
25,Conner  Chamarri Conner,CB,25,1227291,0.44,-385133.0,1039449,2027.0
26,Smith-Schuster  JuJu Smith-Schuster,WR,29,1199075,0.43,-1199075.0,1424075,2026.0
27,Williams  Nohl Williams,CB,23,1155453,0.41,-1251189.0,2091189,2029.0
28,Wiley  Jared Wiley,TE,25,1140345,0.41,-524655.0,968190,2028.0
29,Pacheco  Isiah Pacheco,RB,26,1127022,0.4,-27022.0,1107245,2026.0
30,Hicks  Jaden Hicks,S,23,1101312,0.39,-405666.0,969135,2028.0
31,Royals  Jalen Royals,WR,22,1060342,0.38,-870742.0,1710742,2029.0
32,Nourzad  Hunter Nourzad,C,25,1049329,0.38,-249087.0,969450,2028.0
33,Caliendo  Mike Caliendo,G,28,1039450,0.37,-9450.0,1039450,2026.0
34,Tonyan Jr.  Robert Tonyan Jr.,TE,31,1030000,0.37,,1255000,2026.0
35,Nnadi  Derrick Nnadi,DL,29,1030000,0.37,-250000.0,1255000,2026.0
36,Araiza  Matt Araiza,P,25,969450,0.35,,969450,2026.0
37,Bassa  Jeffrey Bassa,LB,23,946955,0.34,-413652.0,1257194,2029.0
38,Smith  Brashard Smith,RB,22,876911,0.31,-133476.0,977018,2029.0
39,McDonald  Cooper McDonald,LB,24,843542,0.3,,843542,2028.0
40,Pennel  Mike Pennel,DL,34,572222,0.21,,697220,2026.0
41,Knowles  Kevin Knowles,CB,22,513337,0.18,,513337,2027.0
42,Edwards  Mike Edwards,S,29,286111,0.1,,325000,
43,Pole  Esa Pole,T,24,233335,0.08,,233335,2027.0
44,Hanson  C.J. Hanson,G,24,213336,0.08,,213336,2027.0
45,Pierce  Dameon Pierce,RB,25,183333,0.07,,183333,2026.0
46,Pickens  Zacch Pickens,DL,25,171666,0.06,,171666,2027.0
47,Oladokun  Chris Oladokun,QB,28,140000,0.05,,140000,2027.0
48,Godrick  Chukwuebuka Godrick,T,25,140000,0.05,,140000,2027.0
49,Christiansen  Cole Christiansen,LB,28,122222,0.04,,122222,2026.0
50,Buechele  Shane Buechele,QB,27,114444,0.04,,114444,
51,Smith  Tyreke Smith,LB,25,106666,0.04,,106666,2027.0
52,Downs  Ethan Downs,ED,23,93334,0.03,,93334,2027.0
53,Smith Jr.  Melvin Smith Jr.,CB,23,93334,0.03,,93334,2027.0
