Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Baker  Budda Baker,FS,27,17866168,7.95,-20950000.0,14276048,2025.0
2,Murray  Kyler Murray,QB,26,16007000,7.12,-97528000.0,39026552,2029.0
3,Conner  James Conner,RB,28,9453260,4.21,-12250000.0,8497635,2025.0
4,Thompson  Jalen Thompson,SS,25,5267750,2.34,-17171000.0,9324548,2026.0
5,Johnson  Paris Johnson,RT,22,5100446,2.27,-28052454.0,18322113,2028.0
6,Gardeck  Dennis Gardeck,LB,29,4276666,1.9,-4603334.0,3733055,2025.0
7,Collins  Zaven Collins,LB,24,4006434,1.78,-8680607.0,2121387,2025.0
8,Hernandez  Will Hernandez,G,28,3650000,1.62,-4500000.0,5148721,2025.0
9,Prater  Matt Prater,K,39,2750000,1.22,-4000000.0,4040080,2025.0
10,Beachum  Kelvin Beachum,LT,34,2412500,1.07,-3260000.0,3536751,2025.0
11,Moore  Rondale Moore,WR,23,1888429,0.84,-1197906.0,1607078,2025.0
12,Pascal  Zach Pascal,WR,29,1830000,0.81,-2580000.0,2745226,2025.0
13,Froholdt  Hjalte Froholdt,C,27,1800000,0.8,-2110000.0,2726927,2025.0
14,Ojulari  B.J. Ojulari,ED,21,1563201,0.7,-6532844.0,4202490,2027.0
15,Hamilton  Antonio Hamilton,CB,30,1500000,0.67,-1500000.0,1827570,2024.0
16,McBride  Trey McBride,TE,24,1431741,0.64,-2312527.0,1414028,2026.0
17,Daley  Dennis Daley,G,27,1425000,0.63,-750000.0,1682610,2025.0
18,Colon-Castillo  Trystan Colon-Castillo,C,25,1315877,0.59,,1505192,2024.0
19,Turner  Ezekiel Turner,LB,27,1232500,0.55,-652500.0,2155291,2024.0
20,Fotu  Leki Fotu,DL,25,1203368,0.54,-193368.0,1218546,2024.0
21,Thomas  Cam Thomas,ED,23,1169168,0.52,-691002.0,1205395,2026.0
22,Wilkinson  Elijah Wilkinson,G,28,1092500,0.49,-1232500.0,1553990,2024.0
23,Brewer  Aaron Brewer,LS,33,1074559,0.48,-1165000.0,1528159,2024.0
24,Barnes  Krys Barnes,LB,25,1035000,0.46,-25000.0,1441380,2024.0
25,Dortch  Greg Dortch,WR,25,1010000,0.45,,1382653,2025.0
26,Dimukeje  Victor Dimukeje,LB,24,980465,0.44,-80930.0,1376321,2025.0
27,Wilson  Michael Wilson,WR,23,970811,0.43,-883244.0,2037522,2027.0
28,Ismael  Keith Ismael,C,25,940000,0.42,,973666,2024.0
29,Williams  Garrett Williams,CB,22,924533,0.41,-1098132.0,1953926,2027.0
30,Chachere  Andre Chachere,CB,27,887774,0.39,,1359702,2025.0
31,Luketa  Jesse Luketa,LB,24,870000,0.39,,1162607,2025.0
32,Tune  Clayton Tune,QB,24,837656,0.37,-350624.0,1138356,2027.0
33,Pappoe  Owen Pappoe,LB,23,811244,0.36,-244976.0,1222324,2027.0
34,Clark  Kei'Trel Clark,CB,22,802153,0.36,-208612.0,1318349,2027.0
35,Lopez  Roy Lopez,DL,26,783333,0.35,,1034837,2025.0
36,Demercado  Emari Demercado,RB,24,758848,0.34,-70000.0,1008435,2026.0
37,Thomas V  Starling Thomas V,CB,23,753700,0.34,,1113243,2026.0
38,O'Donnell  Carter O'Donnell,T,25,750000,0.33,,880495,2024.0
39,Higgins  Elijah Higgins,TE,23,750000,0.33,,927477,2027.0
40,Gillikin  Blake Gillikin,P,25,731111,0.33,,783083,2024.0
41,Blount  Joey Blount,S,25,676667,0.3,,823641,2025.0
42,Price  Bobby Price,S,25,617221,0.27,,617221,2024.0
43,Whiteheart  Blake Whiteheart,TE,23,458337,0.2,,465677,2025.0
44,Carter  Michael Carter,RB,24,417776,0.19,,459325,2025.0
45,Knight  Qwuantrezz Knight,CB,26,291669,0.13,,315909,2025.0
46,Jones  Naquan Jones,DL,25,261110,0.12,,313603,2025.0
47,Smith  Tyreke Smith,ED,23,166667,0.07,,172251,2025.0
48,Maddox-William  Tyreek Maddox-William,LB,26,125000,0.06,,148549,2025.0
49,Vokolek  Travis Vokolek,TE,25,125000,0.06,,154358,2025.0
50,Hoskins  Phil Hoskins,DL,26,104444,0.05,,189893,2025.0
51,Nowaske  Trevor Nowaske,LB,25,83334,0.04,,83334,2025.0
52,Stille  Ben Stille,DL,26,48333,0.02,,138560,2025.0
53,Wilson  Divaad Wilson,CB,23,41667,0.02,,41667,
