Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Williams  Quincy Williams,LB,29,8431930,3.02,-6806930.0,6506930,2026
2,Simpson  John Simpson,G,28,7449450,2.67,-3819450.0,8999450,2026
3,Taylor  Tyrod Taylor,QB,36,6809765,2.44,-5709765.0,6009765,2026
4,Membou  Armand Membou,RT,21,5806246,2.08,-31916968.0,20693392,2030
5,Sherwood  Jamien Sherwood,LB,25,5010080,1.79,-30010080.0,15010080,2028
6,Fashanu  Olu Fashanu,LT,23,4671605,1.67,-16791570.0,1737385,2029
7,Hall  Breece Hall,RB,24,4348870,1.56,-942870.0,3414820,2026
8,Johnson  Jermaine Johnson,ED,26,4168912,1.49,-18090912.0,2494377,2027
9,Stephens  Brandon Stephens,CB,28,4008820,1.44,-22988820.0,11978820,2028
10,Phillips  Harrison Phillips,DL,29,3950000,1.41,-3300000.0,3700000,2027
11,Myers  Josh Myers,C,27,3610080,1.29,-6950080.0,4810080,2028
12,Clemons  Micheal Clemons,ED,28,3600489,1.29,-194489.0,3409465,2026
13,Folk  Nick Folk,K,41,2875000,1.03,-1375000.0,3250000,2026
14,Ruckert  Jeremy Ruckert,TE,25,2614962,0.94,-5184413.0,4402706,2028
15,Tippmann  Joe Tippmann,C,24,2289970,0.82,-2757905.0,1520043,2027
16,Nwangwu  Kene Nwangwu,RB,27,1480668,0.53,-560080.0,1480668,2026
17,Hennessy  Thomas Hennessy,LS,31,1440080,0.52,-535080.0,1265080,2028
18,Woods  Jelani Woods,TE,27,1437610,0.51,,1437610,2026
19,Smartt  Stone Smartt,TE,27,1360080,0.49,-260080.0,1360080,2026
20,Mitchell  Max Mitchell,LT,26,1308772,0.47,-208772.0,1109766,2026
21,Okorafor  Chukwuma Okorafor,RT,28,1207580,0.43,-767580.0,1347580,2026
22,Beck  Andrew Beck,FB,29,1207265,0.43,-177265.0,1347265,2026
23,Saunders  Khalen Saunders,DL,29,1170000,0.42,,455000,2026
24,Smith  Arian Smith,WR,24,1104277,0.4,-1045516.0,1885516,2029
25,Moore  Malachi Moore,S,24,1068399,0.38,-902004.0,1742004,2029
26,Stiggers  Qwan'tez Stiggers,CB,23,1033649,0.37,-200787.0,970080,2028
27,Jones  Cam Jones,LB,26,1030000,0.37,,1030000,2026
28,Metchie  John Metchie,WR,25,1003043,0.36,,1003043,2026
29,Smith  Mazi Smith,DL,24,978395,0.35,-3538581.0,978395,2028
30,McGregor  Braiden McGregor,ED,24,976746,0.35,-23414.0,970080,2027
31,Johnson  Tyler Johnson,WR,27,972778,0.35,,1105000,2026
32,Briggs  Jowon Briggs,DL,24,960000,0.34,,960000,2026
33,Walker  Mykal Walker,LB,28,910000,0.33,,910000,2026
34,McNamara  Austin McNamara,P,24,850080,0.3,-10080.0,850080,2027
35,Herbert  Khalil Herbert,RB,27,801111,0.29,,910000,2026
36,Williams  Isaiah Williams,WR,24,640000,0.23,,640000,2027
37,Mitchell  Adonai Mitchell,WR,23,565365,0.2,-1265365.0,565365,2028
38,Taylor  Ja'Sir Taylor,CB,26,550000,0.2,,550000,2026
39,King  Kobe King,LB,25,513337,0.18,,513337,2029
40,Clark  Dean Clark,S,24,420000,0.15,,420000,2027
41,Clark  Jordan Clark,CB,24,233335,0.08,,233335,2027
42,Cook  Brady Cook,QB,24,233333,0.08,,233333,2027
43,Watts  Eric Watts,ED,25,213332,0.08,,213332,2027
44,Smith  Keidron Smith,S,26,160000,0.06,,160000,2027
45,Monroe  Jarius Monroe,CB,25,160000,0.06,,160000,2027
46,Page  Payton Page,DL,23,140000,0.05,,140000,2028
47,Brown  Tre Brown,CB,28,130000,0.05,,130000,2027
48,Smith II  Christopher Smith II,S,25,114444,0.04,,114444,2027
49,Hayes  Marquis Hayes,G,26,93334,0.03,,93334,2028
50,Skinner  Quentin Skinner,WR,24,93334,0.03,,93334,2028
51,Jonathan  Kingsley Jonathan,ED,27,57222,0.02,,57222,2027
52,Hooker  Hendon Hooker,QB,27,57222,0.02,,57222,2026
53,Levao  Kohl Levao,G,27,46667,0.02,,46667,2028
