Unnamed: 0,Player (24),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Cousins  Kirk Cousins,QB,39,90400000,28.37,-12500000.0,77900000.0,2028
2,Lindstrom  Chris Lindstrom,G,30,28000000,8.79,-17500000.0,17750000.0,2029
3,Terrell  A.J. Terrell,CB,29,24500000,7.69,-17500000.0,17000000.0,2029
4,Matthews  Jake Matthews,LT,35,23000000,7.22,-10000000.0,18000000.0,2029
5,McGary  Kaleb McGary,RT,32,16500000,5.18,-1500000.0,15000000.0,2028
6,Robinson  Bijan Robinson,RB,25,11410000,3.58,,11410000.0,2028
7,Hughes  Mike Hughes,CB,30,8666667,2.72,-1666667.0,7000000.0,2028
8,Bates III  Jessie Bates III,S,30,7500000,2.35,-7500000.0,,2027
9,Penix Jr.  Michael Penix Jr.,QB,27,7280839,2.29,-7280839.0,3915360.0,2029
10,Walker  Jalon Walker,ED,23,5607919,1.76,-12150491.0,2709306.0,2030
11,Pearce Jr.  James Pearce Jr.,ED,24,4576032,1.44,-9914736.0,2365344.0,2030
12,Mooney  Darnell Mooney,WR,30,4500000,1.41,-4500000.0,,2027
13,Orhorhoro  Ruke Orhorhoro,DL,26,3155131,0.99,-1974172.0,2147199.0,2028
14,Trice  Bralen Trice,ED,26,1886736,0.59,-283134.0,1603602.0,2028
15,Watts  Xavier Watts,S,26,1687788,0.53,-570384.0,1402596.0,2029
16,McCullough  Liam McCullough,LS,30,1485000,0.47,-450000.0,1260000.0,2029
17,Dorlus  Brandon Dorlus,DL,26,1395599,0.44,-205599.0,1190000.0,2028
18,Bowman Jr.  Billy Bowman Jr.,S,24,1366538,0.43,-493076.0,1120000.0,2029
19,Bertrand  JD Bertrand,LB,27,1277506,0.4,-87506.0,1190000.0,2028
20,Washington  Casey Washington,WR,26,1238399,0.39,-48399.0,1190000.0,2028
21,Jerrell  Michael Jerrell,T,28,1190000,0.37,,1190000.0,2028
22,Nelson  Jack Nelson,RT,25,1158154,0.36,-76308.0,1120000.0,2029
23,Carter  Nate Carter,RB,25,1125000,0.35,-5000.0,1120000.0,2028
24,Verdon  Malik Verdon,LB,25,1123334,0.35,-3334.0,1120000.0,2028
