Unnamed: 0,Player (65),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Rivers  Philip Rivers,QB,39,25000000.0,12.61,-25000000.0,25026666.0,2021.0
2,Buckner  DeForest Buckner,DL,26,23378000.0,11.8,-39378000.0,23401981.0,2025.0
3,Brissett  Jacoby Brissett,QB,28,21375000.0,10.78,-18500000.0,15876400.0,2021.0
4,Kelly  Ryan Kelly,C,27,15355640.0,7.75,-30000000.0,12897524.0,2025.0
5,Hilton  T.Y. Hilton,WR,31,14542000.0,7.34,-14542000.0,14572249.0,2021.0
6,Houston  Justin Houston,ED,31,9000000.0,4.54,-9000000.0,9043121.0,2021.0
7,Doyle  Jack Doyle,TE,30,8437500.0,4.26,-9500000.0,7729937.0,2023.0
8,Glowinski  Mark Glowinski,G,28,6900000.0,3.48,-7800000.0,5608396.0,2022.0
9,Nelson  Quenton Nelson,G,24,6605157.0,3.33,-14116176.0,2849203.0,2023.0
10,Moore  Kenny Moore,CB,25,6000000.0,3.03,,6107730.0,2024.0
11,Autry  Denico Autry,DL,30,5706250.0,2.88,-5300000.0,5780982.0,2021.0
12,Rhodes  Xavier Rhodes,CB,30,3750000.0,1.89,-2500000.0,3819362.0,2021.0
13,Stewart  Grover Stewart,DL,27,3487912.0,1.76,-5104912.0,7267738.0,2024.0
14,Walker Jr.  Anthony Walker Jr.,LB,25,2199354.0,1.11,-66354.0,2375731.0,2021.0
15,Muhammad  Al-Quadin Muhammad,ED,25,2133000.0,1.08,,2318457.0,2021.0
16,Sanchez  Rigoberto Sanchez,P,26,2000000.0,1.01,-2000000.0,2060505.0,2024.0
17,Leonard  Shaquille Leonard,LB,25,1976673.0,1.0,-1675567.0,1420487.0,2022.0
18,Smith  Braden Smith,RT,24,1961915.0,0.99,-1655888.0,1461179.0,2022.0
19,Ya-Sin  Rock Ya-Sin,CB,24,1799194.0,0.91,-4568904.0,1056345.0,2023.0
20,Pittman Jr.  Michael Pittman Jr.,WR,23,1516561.0,0.77,-5825385.0,4611703.0,2024.0
21,Taylor  Jonathan Taylor,RB,21,1423482.0,0.72,-4219798.0,4038371.0,2024.0
22,Turay  Kemoko Turay,ED,25,1423200.0,0.72,-937601.0,998810.0,2022.0
23,Banogu  Ben Banogu,ED,24,1351024.0,0.68,-2522662.0,818900.0,2023.0
24,Lewis  Tyquan Lewis,DL,25,1190742.0,0.6,-627657.0,1099842.0,2022.0
25,Miller-Hines  Nyheim Miller-Hines,RB,24,931136.0,0.47,-362275.0,991211.0,2022.0
26,Burton  Trey Burton,TE,29,910000.0,0.46,-910000.0,1004276.0,2021.0
27,Rhodes  Luke Rhodes,LS,28,910000.0,0.46,,991073.0,2024.0
28,Okereke  Bobby Okereke,LB,24,895779.0,0.45,-662337.0,1061289.0,2023.0
29,Carrie  Travis Carrie,CB,30,887500.0,0.45,-1047500.0,1185133.0,2021.0
30,Willis  Khari Willis,SS,24,866776.0,0.44,-576027.0,1132650.0,2023.0
31,Blackmon  Julian Blackmon,FS,22,841609.0,0.42,-926436.0,2008474.0,2024.0
32,Eason  Jacob Eason,QB,23,793066.0,0.4,-732264.0,1342264.0,2024.0
33,Franklin  Zaire Franklin,LB,24,771764.0,0.39,-43529.0,1010240.0,2022.0
34,Odum  George Odum,FS,27,754334.0,0.38,-4334.0,968726.0,2021.0
