Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Ogbah  Emmanuel Ogbah,DL,30,17185292,7.64,-21000000.0,15308820,2026
2,Hill  Tyreek Hill,WR,29,12823750,5.7,-66165000.0,26350000,2027
3,Baker  Jerome Baker,LB,27,12516111,5.57,-17149444.0,8775000,2025
4,Wilkins  Christian Wilkins,DL,28,10753000,4.78,-10753000.0,10753000,2024
5,Howard  Xavien Howard,CB,30,10071281,4.48,-37176562.0,18250000,2027
6,Tagovailoa  Tua Tagovailoa,QB,25,9633094,4.29,-32804094.0,4738469,2025
7,Armstead  Terron Armstead,LT,32,9238456,4.11,-39400000.0,18179407,2027
8,Waddle  Jaylen Waddle,WR,25,7387090,3.29,-16005359.0,3122364,2026
9,Jackson  Austin Jackson,RT,24,4934543,2.2,-15595123.0,7064480,2027
10,Wilson  Cedrick Wilson,WR,28,4500000,2.0,-7000000.0,5000000,2024
11,Hunt  Robert Hunt,G,27,3848498,1.71,-856498.0,2992000,2024
12,Berrios  Braxton Berrios,WR,28,3500000,1.56,-3000000.0,3470592,2024
13,Smythe  Durham Smythe,TE,28,3357254,1.49,-7000001.0,4485280,2026
14,Sieler  Zach Sieler,DL,28,3355000,1.49,-18000000.0,9105000,2027
15,Long  David Long,LB,27,3290000,1.46,-5500000.0,5500000,2025
16,Mostert  Raheem Mostert,RB,31,3170882,1.41,-2565000.0,3820882,2025
17,Jones  Brandon Jones,FS,25,3019017,1.34,-276017.0,2743000,2024
18,Ramsey  Jalen Ramsey,CB,29,2932000,1.3,-35500000.0,10000000,2026
19,Ingold  Alec Ingold,FB,27,2900000,1.29,-4830000.0,4900000,2027
20,White  Mike White,QB,28,2790000,1.24,-4500000.0,4500000,2025
21,Van Ginkel  Andrew Van Ginkel,LB,28,2650000,1.18,-2310000.0,2650000,2024
22,Sanders  Jason Sanders,K,28,2449000,1.09,-4575000.0,3375000,2027
23,Holland  Jevon Holland,FS,23,2377203,1.06,-3302005.0,1452401,2025
24,Claypool  Chase Claypool,WR,25,2327892,1.04,,2327892,2024
25,Wilson  Jeff Wilson,RB,28,2202500,0.98,-2645000.0,2895000,2025
26,Eichenberg  Liam Eichenberg,G,25,2185767,0.97,-1594356.0,1388589,2025
27,Riley  Duke Riley,ED,29,1915000,0.85,-2250000.0,2500000,2025
28,Davis  Raekwon Davis,DL,26,1799477,0.8,-418273.0,1381204,2024
29,Elliott  Deshon Elliott,SS,26,1770000,0.79,-1770000.0,1770000,2024
30,Apple  Eli Apple,CB,28,1578235,0.7,-1415000.0,1523820,2024
31,Bethel  Justin Bethel,CB,33,1320000,0.59,-1242500.0,1310576,2024
32,Smith  Cam Smith,CB,23,1277895,0.57,-3931054.0,2861580,2027
33,Needham  Nik Needham,CB,27,1232500,0.55,-750000.0,1824500,2024
34,Ferguson  Blake Ferguson,LS,26,1195112,0.53,-1607612.0,1560000,2027
35,Tindall  Channing Tindall,LB,23,1146570,0.51,-636768.0,934314,2026
36,Bailey  Jake Bailey,P,26,1092500,0.49,-1232500.0,1232500,2024
37,Lamm  Kendall Lamm,RT,31,1049265,0.47,-1265000.0,1317500,2024
38,Kroft  Tyler Kroft,TE,31,1040000,0.46,-1265000.0,1190000,2024
39,Campbell  Elijah Campbell,S,28,1010000,0.45,,1010000,2024
40,Cotton  Lester Cotton,G,27,1010000,0.45,,1010000,2025
41,Jones  Robert Jones,G,24,950000,0.42,-10000.0,940000,2024
42,Achane  Devon Achane,RB,22,905293,0.4,-954508.0,1621174,2027
43,Thompson  Skylar Thompson,QB,26,890554,0.4,-61662.0,870000,2026
44,Hand  Da'shawn Hand,DL,28,887774,0.39,,1020000,2024
45,Kohou  Kader Kohou,CB,25,880000,0.39,-20000.0,870000,2025
46,Smith  Kion Smith,T,25,870000,0.39,,870000,2026
47,Cracraft  River Cracraft,WR,29,768889,0.34,-1080000.0,768889,2024
48,Hill  Julian Hill,TE,23,754166,0.34,-42500.0,762500,2026
49,Goode  Cameron Goode,ED,25,625005,0.28,,625005,2026
50,Brooks  Chris Brooks,RB,23,600666,0.27,-20000.0,602000,2026
51,Chosen  Robbie Chosen,WR,30,365554,0.16,,453055,2024
52,Munson  Calvin Munson,LB,29,280555,0.12,,280555,2024
53,Harrison  Jonotthan Harrison,C,32,208888,0.09,,258888,2024
