Unnamed: 0,Player (25),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Collins  Nico Collins,WR,28.0,28840985,9.05,-11648000.0,22124985.0,2028
2,Stroud  C.J. Stroud,QB,26.0,27204000,8.54,,27204000.0,2028
3,Stingley Jr.  Derek Stingley Jr.,CB,26.0,25500000,8.0,-15000000.0,20500000.0,2030
4,Anderson  Will Anderson,ED,26.0,22372000,7.02,,22372000.0,2028
5,Hunter  Danielle Hunter,ED,33.0,20400000,6.4,-20400000.0,,2027
6,Howard  Tytus Howard,T,31.0,13748000,4.31,-13748000.0,,2027
7,Pitre  Jalen Pitre,CB,28.0,13000000,4.08,-5000000.0,10500000.0,2029
8,Schultz  Dalton Schultz,TE,31.0,5847000,1.84,-5847000.0,,2027
9,Al-Shaair  Azeez Al-Shaair,LB,30.0,3766000,1.18,-9098000.0,,2027
10,Higgins  Jayden Higgins,WR,25.0,3191134,1.0,-6914124.0,1903712.0,2029
11,Lassiter  Kamari Lassiter,CB,24.0,2868346,0.9,-944054.0,2024292.0,2028
12,Ersery  Aireontae Ersery,LT,25.0,2512265,0.79,-3600913.0,1677422.0,2029
13,Fisher  Blake Fisher,RT,24.0,2098545,0.66,-404169.0,1694376.0,2028
14,Fairbairn  Ka'imi Fairbairn,K,33.0,2085000,0.65,-2085000.0,,2027
15,Bullock  Calen Bullock,S,24.0,1863590,0.58,-269909.0,1593681.0,2028
16,Noel  Jaylin Noel,WR,25.0,1763688,0.55,-671584.0,1427896.0,2029
17,Smith  Jaylin Smith,CB,24.0,1680323,0.53,-560430.0,1400108.0,2029
18,Stover  Cade Stover,TE,27.0,1374734,0.43,-184734.0,1190000.0,2028
19,Marks  Woody Marks,RB,27.0,1370942,0.43,-501884.0,1120000.0,2029
20,Hill  Jamal Hill,LB,26.0,1237348,0.39,-47348.0,1190000.0,2028
21,Reed  Jaylen Reed,S,24.0,1180950,0.37,-121900.0,1120000.0,2029
22,Mertz  Graham Mertz,QB,27.0,1177121,0.37,-114242.0,1120000.0,2029
23,Hamilton  Kyonte Hamilton,DL,25.0,1154582,0.36,-69164.0,1120000.0,2029
24,Brinkman  Austin Brinkman,LS,25.0,1123334,0.35,-3334.0,1120000.0,2028
25,Pryor  Layne Pryor,TE,,1050000,0.33,,1050000.0,2029
