Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Simmons  Jeffery Simmons,DL,28,22981431,8.23,-32532529.0,18573705,2028.0
2,Cushenberry  Lloyd Cushenberry,C,28,14473820,5.18,-23583820.0,9948820,2028.0
3,Moore  Dan Moore,LT,27,10883505,3.9,-17010025.0,29978505,2029.0
4,Hooker  Amani Hooker,S,27,9620020,3.45,-27362520.0,15722520,2029.0
5,Key  Arden Key,ED,29,9285294,3.33,-7150000.0,6926471,2026.0
6,Zeitler  Kevin Zeitler,G,35,8987520,3.22,-8747520.0,9002520,2026.0
7,Ward  Cameron Ward,QB,23,8884114,3.18,-48843802.0,33003904,2030.0
8,Pollard  Tony Pollard,RB,28,8508820,3.05,-7008820.0,6508820,2027.0
9,Joseph  Sebastian Joseph,DL,30,6508505,2.33,-4988505.0,6508505,2026.0
10,Latham  JC Latham,RT,22,5928181,2.12,-21318519.0,1987692,2029.0
11,Skoronski  Peter Skoronski,G,24,5374271,1.92,-11633963.0,2547304,2028.0
12,Barton  Cody Barton,LB,29,4068820,1.46,-9008820.0,7508820,2028.0
13,Okonkwo  Chig Okonkwo,TE,26,3540905,1.27,-134905.0,3414820,2026.0
14,Sweat  T'Vondre Sweat,DL,24,2178569,0.78,-6197548.0,1236762,2028.0
15,Spears  Tyjae Spears,RB,24,1506261,0.54,-505408.0,1257967,2027.0
16,Allen  Brandon Allen,QB,33,1206320,0.43,-1008820.0,1431320,2026.0
17,Hekker  Johnny Hekker,P,35,1204745,0.43,-1204745.0,1429745,2026.0
18,Cox  Morgan Cox,LS,39,1204115,0.43,-174115.0,1429115,2026.0
19,Ward  Jihad Ward,DL,31,1180000,0.42,-150000.0,1405000,2026.0
20,Gray  Cedric Gray,LB,23,1177443,0.42,-634689.0,968820,2028.0
21,Slye  Joey Slye,K,29,1163820,0.42,-133820.0,1303820,2026.0
22,Dike  Chimere Dike,WR,23,1119746,0.4,-1105460.0,1945460,2029.0
23,Baker Jr.  Darrell Baker Jr.,CB,27,1108820,0.4,-8820.0,1108820,2026.0
24,Chestnut  Julius Chestnut,RB,25,1108505,0.4,-8505.0,1108505,2026.0
25,Helm  Gunnar Helm,TE,23,1087735,0.39,-977416.0,1817416,2029.0
26,Udoh  Olisaemeka Udoh,LT,28,1038820,0.37,-8820.0,1178820,2026.0
27,Lynch  James Lynch,DL,26,1035040,0.37,-5040.0,1175040,2026.0
28,Ayomanor  Elic Ayomanor,WR,22,1010479,0.36,-669841.0,1509841,2029.0
29,Williams  James Williams,LB,22,991193,0.36,-75.0,968820,2028.0
30,Harrell  Jaylen Harrell,ED,23,989004,0.35,-69372.0,968820,2028.0
31,Levin  Corey Levin,C,31,972774,0.35,,1185274,2026.0
32,Martin-Robinson  David Martin-Robinson,TE,26,971320,0.35,-13820.0,968820,2027.0
33,Slater  Jackson Slater,C,22,934661,0.33,-365120.0,1205120,2029.0
34,Ravenell  C.J. Ravenell,DL,25,840000,0.3,,840000,2026.0
35,Mausi  Dorian Mausi,LB,23,840000,0.3,-45000.0,840000,2028.0
36,Oliver  Bryce Oliver,WR,25,771038,0.28,-8820.0,771038,2026.0
37,Bachie  Joe Bachie,LB,27,715000,0.26,,715000,2026.0
38,Crenshaw-Dickson  Brandon Crenshaw-Dickson,RT,24,700005,0.25,,700005,2027.0
39,Brooks  Kendell Brooks,S,25,693329,0.25,,693329,2027.0
40,Gaye  Ali Gaye,ED,27,665000,0.24,,665000,2027.0
41,Kinsey  Mason Kinsey,WR,27,629444,0.23,,1030000,2027.0
42,Mullings  Kalel Mullings,RB,23,612469,0.22,-243017.0,791351,2029.0
43,Reed II  Jerrick Reed II,S,25,514998,0.18,,514998,
44,Jones  Truman Jones,ED,25,466670,0.17,,466670,2027.0
45,Robinson  Micah Robinson,S,23,466670,0.17,,466670,2027.0
46,Moss  Drew Moss,G,22,466670,0.17,-125000.0,466670,2028.0
47,Proche  James Proche,WR,29,400554,0.14,,455000,2026.0
48,Elam  Kaiir Elam,CB,24,366666,0.13,,366666,2026.0
49,Kane  Sanoussi Kane,S,24,160000,0.06,,160000,2027.0
50,Dellinger  Garrett Dellinger,G,23,140001,0.05,,140001,2026.0
51,Hallett  Erick Hallett,S,25,140000,0.05,,140000,2027.0
52,Horsley  Cam Horsley,DL,23,140000,0.05,,140000,2027.0
53,Hall  Kemon Hall,CB,28,61111,0.02,,61111,2026.0
