Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Sweat  Montez Sweat,ED,28,25085200,9.82,-58140800.0,21030706,2028
2,Allen  Keenan Allen,WR,32,23100000,9.04,-5000000.0,23129934,2025
3,Edmunds  Tremaine Edmunds,LB,26,22437500,8.79,-35462500.0,20058447,2027
4,Johnson  Jaylon Johnson,CB,25,13000000,5.09,-43800000.0,28098990,2028
5,Kmet  Cole Kmet,TE,25,11600000,4.54,-16300000.0,10110306,2028
6,Walker  DeMarcus Walker,ED,30,8666666,3.39,-9283334.0,8109317,2026
7,Edwards  T.J. Edwards,LB,28,7500000,2.94,-3000000.0,6174692,2026
8,Moore  D.J. Moore,WR,27,7200000,2.82,-43650000.0,23381460,2030
9,Williams  Caleb Williams,QB,23,7179283,2.81,-39486058.0,26513139,2029
10,Byard  Kevin Byard,S,31,6470000,2.53,-7390000.0,8163965,2026
11,Swift  D'Andre Swift,RB,25,5833333,2.28,-14000000.0,8657790,2027
12,Everett  Gerald Everett,TE,30,5460000,2.14,-6060000.0,6536378,2026
13,Wright  Darnell Wright,RT,23,4765515,1.87,-17155854.0,1960880,2028
14,Santos  Cairo Santos,K,33,4260000,1.67,-3240000.0,3235100,2028
15,Odunze  Rome Odunze,WR,22,4131727,1.62,-13346908.0,14398367,2029
16,Shelton  Coleman Shelton,C,29,3500000,1.37,-1750000.0,3863048,2025
17,Borom  Larry Borom,RT,25,3199270,1.25,-83270.0,3246289,2025
18,Taylor  Darrell Taylor,LB,27,3116000,1.22,,3272296,2025
19,Jenkins  Teven Jenkins,G,26,2668860,1.05,-865063.0,2152161,2025
20,Gordon  Kyler Gordon,CB,25,2368071,0.93,-2942915.0,1876134,2026
21,Ogbongbemiga  Amen Ogbongbemiga,LB,26,2070588,0.81,-1000000.0,2322363,2025
22,Homer  Travis Homer,RB,26,2013400,0.79,-225000.0,2031356,2025
23,Lewis  Marcedes Lewis,TE,40,2000000,0.78,-1000000.0,2166684,2025
24,Owens  Jonathan Owens,SS,29,1875000,0.73,-1500000.0,2437302,2026
25,Dexter  Gervon Dexter,DL,23,1528120,0.6,-2473112.0,1556361,2027
26,Stevenson  Tyrique Stevenson,CB,24,1465795,0.57,-2311067.0,1729479,2027
27,Pickens  Zacch Pickens,DL,24,1309952,0.51,-893886.0,1223199,2027
28,Martin  Jake Martin,ED,29,1152500,0.45,-667500.0,1671663,2025
29,Johnson  Roschon Johnson,RB,23,1107172,0.43,-576516.0,1265056,2027
30,Scott  Tyler Scott,WR,23,1080863,0.42,-497589.0,963682,2027
31,Amegadjie  Kiran Amegadjie,LT,22,1075331,0.42,-1121324.0,2032005,2028
32,Robinson  Dominique Robinson,ED,26,1053289,0.41,-136578.0,1124977,2026
33,Pryor  Matt Pryor,G,30,1035000,0.41,-50000.0,2195302,2025
34,Hicks  Elijah Hicks,CB,25,1004252,0.39,-38504.0,1512640,2026
35,Daly  Scott Daly,LS,30,996389,0.39,,1119003,2025
36,Sewell  Noah Sewell,LB,22,996237,0.39,-243711.0,1052640,2027
37,Sanborn  Jack Sanborn,LB,24,987500,0.39,-2500.0,1591128,2025
38,Williams  Chris Williams,DL,26,985000,0.39,,1358883,2025
39,Blackwell  Josh Blackwell,CB,25,985000,0.39,,1375166,2025
40,Smith  Terell Smith,CB,25,983971,0.39,-206913.0,1250007,2027
41,Taylor  Tory Taylor,P,27,981975,0.38,-747900.0,1661916,2028
42,Bagent  Tyson Bagent,QB,24,923333,0.36,-16667.0,927983,2026
43,Kramer  Doug Kramer,C,26,915000,0.36,,1048742,2025
44,Hardy  Daniel Hardy,ED,26,915000,0.36,,1318238,2025
45,Booker  Austin Booker,ED,22,882285,0.35,-349140.0,1483327,2028
46,Cowart  Byron Cowart,DL,28,766108,0.3,,875000,2025
47,Moore  Tarvarius Moore,S,28,492498,0.19,,562500,2025
48,Curhan  Jake Curhan,RT,26,468888,0.18,,746428,2025
49,Speed  Ameer Speed,CB,24,457500,0.18,,474594,2025
50,Johnson  Collin Johnson,WR,27,410277,0.16,,573181,2025
51,Ford  Jonathan Ford,DL,26,203333,0.08,,280682,2025
52,Evans  Darrynton Evans,RB,26,175833,0.07,,175833,2025
53,Colbert  Adrian Colbert,S,31,109444,0.04,,187346,2025
