Unnamed: 0,Player (76),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Smith  Jimmy Smith,CB,31,15850685,8.42,-6350685.0,9505555,2020
2,Williams  Brandon Williams,DL,30,14170000,7.53,-24010000.0,9259151,2022
3,Stanley  Ronnie Stanley,LT,25,10517744,5.59,-6517744.0,7274812,2021
4,Yanda  Marshal Yanda,G,35,9125222,4.85,-13125222.0,10021774,2021
5,Peters  Marcus Peters,CB,26,7382059,3.92,-13382059.0,13394271,2023
6,Carr  Brandon Carr,CB,33,7000000,3.72,-3500000.0,6024053,2021
7,Thomas  Earl Thomas,FS,30,7000000,3.72,-32000000.0,22028442,2023
8,Snead  Willie Snead,WR,27,5587941,2.97,,6361651,2021
9,Hurst  James Hurst,RT,28,4750000,2.52,-3750000.0,3512210,2022
10,Tucker  Justin Tucker,K,30,4696668,2.5,-14596668.0,9008563,2024
11,Koch  Sam Koch,P,37,3950000,2.1,-800000.0,3156898,2021
12,Ingram  Mark Ingram,RB,30,3333333,1.77,-6500000.0,6030895,2022
13,Boyle  Nick Boyle,TE,26,3333333,1.77,-10000000.0,8058860,2022
14,Humphrey  Marlon Humphrey,CB,23,3231131,1.72,-7000783.0,1610984,2022
15,Pierce  Michael Pierce,DL,27,3095000,1.64,,3130618,2020
16,Onwuasor  Patrick Onwuasor,LB,27,3095000,1.64,,3132555,2020
17,Hurst  Hayden Hurst,TE,26,2508188,1.33,-7044564.0,1022597,2022
18,Jackson  Lamar Jackson,QB,22,2152646,1.14,-6332942.0,1002510,2023
19,Brown  Marquise Brown,WR,22,2143153,1.14,-11094976.0,7141342,2024
20,Judon  Matt Judon,ED,27,2088934,1.11,-63934.0,2118556,2020
21,Roberts  Seth Roberts,WR,28,2000000,1.06,-1000000.0,2056236,2020
22,Levine  Anthony Levine,SS,32,1733334,0.92,-133334.0,1664340,2020
23,Bowser  Tyus Bowser,ED,24,1520621,0.81,-1097495.0,1062304,2021
24,Griffin III  Robert Griffin III,QB,29,1500000,0.8,-2000000.0,2018926,2021
25,Cox  Morgan Cox,LS,33,1240000,0.66,-280000.0,1121900,2021
26,Ricard  Patrick Ricard,FB,25,980501,0.52,-5332168.0,1757980,2022
27,Wormley  Chris Wormley,DL,26,960660,0.51,-449323.0,874607,2021
28,Moore  Chris Moore,WR,26,869090,0.46,-149090.0,811185,2020
29,Brown Jr.  Orlando Brown Jr.,RT,23,843430,0.45,-649290.0,915014,2022
30,Andrews  Mark Andrews,TE,23,833665,0.44,-627495.0,754561,2022
31,Averett  Anthony Averett,CB,25,735249,0.39,-495748.0,655523,2022
32,Averett  Anthony Averett,CB,25,735249,0.39,-495748.0,655523,2022
33,Ferguson  Jaylon Ferguson,DL,24,720827,0.38,-903308.0,1567682,2023
34,Ferguson  Jaylon Ferguson,DL,24,720827,0.38,-903308.0,1567682,2023
35,Boykin  Miles Boykin,WR,23,709232,0.38,-856928.0,1514870,2023
36,Boykin  Miles Boykin,WR,23,709232,0.38,-856928.0,1514870,2023
37,Clark  Chuck Clark,S,24,688701,0.37,-87405.0,956857,2021
38,Clark  Chuck Clark,S,24,688701,0.37,-87405.0,956857,2021
39,Hill  Justice Hill,RB,22,680414,0.36,-741656.0,1321728,2023
40,Powers  Ben Powers,G,23,669383,0.36,-697532.0,1201731,2023
41,Scott  Jaleel Scott,WR,24,640095,0.34,-435286.0,501022,2022
42,Scott  Jaleel Scott,WR,24,640095,0.34,-435286.0,501022,2022
43,Fort  L.J. Fort,LB,29,615588,0.33,-3250000.0,754196,2022
44,Fort  L.J. Fort,LB,29,615588,0.33,-3250000.0,754196,2022
45,Bozeman  Bradley Bozeman,G,25,599602,0.32,-88806.0,973685,2022
46,Marshall  Iman Marshall,CB,22,594472,0.32,-673197.0,1114526,2023
47,Marshall  Iman Marshall,CB,22,594472,0.32,-673197.0,1114526,2023
48,Board  Chris Board,LB,24,571333,0.3,-2667.0,706361,2021
49,Edwards  Gus Edwards,RB,24,570000,0.3,,741314,2020
50,Edwards  Gus Edwards,RB,24,570000,0.3,,741314,2020
51,McSorley  Trace McSorley,QB,24,535172,0.28,-160688.0,656071,2023
52,McSorley  Trace McSorley,QB,24,535172,0.28,-160688.0,656071,2023
53,Ward  Jihad Ward,DL,25,508235,0.27,,626871,2020
