Unnamed: 0,Player (52),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Goff  Jared Goff,QB,30,27211000,10.65,-123611000.0,80611000,2029
2,Ragnow  Frank Ragnow,C,28,12800000,5.01,-13200000.0,8000000,2027
3,Decker  Taylor Decker,LT,31,10958000,4.29,-41630000.0,18090000,2028
4,Sewell  Penei Sewell,RT,24,8167649,3.2,-46707649.0,16446000,2030
5,Anzalone  Alex Anzalone,LB,30,7444112,2.91,-6600000.0,6208823,2026
6,Zeitler  Kevin Zeitler,G,34,5940000,2.33,-5490000.0,5940000,2025
7,Reader  D.J. Reader,DL,30,5303000,2.08,-7425000.0,10585294,2026
8,Montgomery  David Montgomery,RB,27,5060046,1.98,-12416666.0,8918379,2028
9,St. Brown  Amon-Ra St. Brown,WR,25,4862313,1.9,-34862313.0,17866000,2029
10,Williams  Jameson Williams,WR,23,4762306,1.86,-4939742.0,2292435,2027
11,Gibbs  Jahmyr Gibbs,RB,22,4055712,1.59,-14600561.0,1561143,2028
12,Fox  Jack Fox,P,28,3975000,1.56,-2550000.0,3275000,2027
13,Campbell  Jack Campbell,LB,24,3345911,1.31,-12045276.0,1419183,2028
14,Raymond  Kalif Raymond,WR,30,3250000,1.27,-8450000.0,4026470,2026
15,Robertson  Amik Robertson,CB,26,2850000,1.12,-4500000.0,4500000,2026
16,Reeves-Maybin  Jalen Reeves-Maybin,LB,29,2750000,1.08,-5245000.0,3895000,2026
17,Glasgow  Graham Glasgow,G,32,2687500,1.05,-8250000.0,7000000,2027
18,Arnold  Terrion Arnold,CB,21,2607947,1.02,-14995697.0,8046788,2029
19,Onwuzurike  Levi Onwuzurike,DL,26,2592829,1.02,-821617.0,1771212,2025
20,LaPorta  Sam LaPorta,TE,23,2151361,0.84,-6112084.0,1180272,2027
21,Paschal  Josh Paschal,ED,25,2109724,0.83,-1677964.0,1408242,2026
22,Branch  Brian Branch,S,23,1823120,0.71,-4165112.0,1114624,2027
23,Wright  Brock Wright,TE,26,1764000,0.69,-4600000.0,4600000,2027
24,Melifonwu  Ifeatu Melifonwu,CB,25,1427155,0.56,-210155.0,1217000,2025
25,Joseph  Kerby Joseph,SS,24,1375883,0.54,-424510.0,1163628,2026
26,Hooker  Hendon Hooker,QB,26,1299778,0.51,-869466.0,1009956,2027
27,Martin  Brodric Martin,DL,25,1205474,0.47,-643137.0,991095,2027
28,Vildor  Kindle Vildor,CB,27,1152500,0.45,-167500.0,1292500,2025
29,Reynolds  Craig Reynolds,RB,28,1125000,0.44,,1125000,2025
30,Skipper  Dan Skipper,LT,30,1010000,0.4,,1150000,2025
31,Sorsdal  Colby Sorsdal,RT,24,995021,0.39,-240063.0,915000,2027
32,Niemann  Ben Niemann,LB,29,985000,0.39,,1125000,2025
33,Awosika  Kayode Awosika,G,26,985000,0.39,,985000,2025
34,Manu  Giovanni Manu,LT,23,976414,0.38,-725656.0,1520656,2028
35,Vaki  Sione Vaki,RB,23,927177,0.36,-528708.0,1323708,2028
36,Nowaske  Trevor Nowaske,LB,26,915000,0.36,,915000,2025
37,Bates  Jake Bates,K,24,895000,0.35,-150000.0,945000,2026
38,Mahogany  Christian Mahogany,G,24,829597,0.32,-138388.0,933388,2028
39,Robinson  Allen Robinson,WR,31,820833,0.32,,1008333,2025
40,Patrick  Tim Patrick,WR,31,820833,0.32,,937500,2025
41,Hatten  Hogan Hatten,LS,24,795333,0.31,-1000.0,796000,2027
42,Niese  Michael Niese,C,26,795000,0.31,,795000,2026
43,O'Connor  Pat O'Connor,ED,31,656664,0.26,,750000,2025
44,Smith  Za'Darius Smith,ED,32,605000,0.24,-605000.0,605000,2026
45,Muhammad  Al-Quadin Muhammad,ED,29,562500,0.22,,562500,2025
46,Zylstra  Shane Zylstra,TE,28,492498,0.19,,492498,2025
47,Turner  Ezekiel Turner,LB,28,437778,0.17,,537776,2025
48,Williams  Jonah Williams,ED,29,351667,0.14,,351666,2025
49,Adams  Myles Adams,DL,26,328332,0.13,,328332,2026
50,Pittman  Anthony Pittman,LB,28,175833,0.07,,175833,2025
51,Agude  Mitchell Agude,ED,25,132501,0.05,,132501,2025
52,Bridgewater  Teddy Bridgewater,QB,32,109444,0.04,,134444,2025
