Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Lawrence  Trevor Lawrence,QB,26,17000000,6.09,-133500000.0,37500000,2031
2,Hines-Allen  Joshua Hines-Allen,ED,28,15370588,5.51,-68600000.0,33000000,2029
3,Walker  Travon Walker,ED,25,11901370,4.26,-27097370.0,5811348,2027
4,Oluokun  Foyesade Oluokun,LB,30,10368353,3.71,-24252000.0,11250000,2028
5,Hamilton  DaVon Hamilton,DL,28,8752800,3.14,-18808000.0,7308000,2027
6,Brown  Dyami Brown,WR,26,8061294,2.89,-9750000.0,10000000,2026
7,Armstead  Arik Armstead,DL,32,7400000,2.65,-24250000.0,14485294,2027
8,Little  Walker Little,LT,26,6706064,2.4,-24499996.0,9441176,2028
9,Mekari  Patrick Mekari,G,28,6333333,2.27,-20500000.0,12911765,2028
10,Etienne  Travis Etienne,RB,26,6152765,2.2,-6152765.0,6152765,2026
11,Cleveland  Ezra Cleveland,G,27,5391176,1.93,-12100000.0,7970588,2026
12,Meyers  Jakobi Meyers,WR,29,5215000,1.87,-30000000.0,10830000,2029
13,Van Lanen  Cole Van Lanen,LT,27,4616080,1.65,-25000000.0,9416080,2029
14,Lloyd  Devin Lloyd,LB,27,4126273,1.48,-4126273.0,2479163,2026
15,Murray  Eric Murray,S,31,3666666,1.31,-10250000.0,6926471,2028
16,Harrison  Anton Harrison,RT,23,3608101,1.29,-7807630.0,1958370,2028
17,Wingard  Andrew Wingard,S,29,3594118,1.29,-1250000.0,3450000,2026
18,Hainsey  Robert Hainsey,C,27,3583333,1.28,-10250000.0,7250000,2028
19,Brown  Montaric Brown,CB,26,3445075,1.23,-39075.0,3416080,2026
20,Thomas Jr.  Brian Thomas Jr.,WR,23,3341893,1.2,-12004608.0,1471443,2029
21,Ogbah  Emmanuel Ogbah,ED,32,3226888,1.16,-2006300.0,3256300,2026
22,Cooke  Logan Cooke,P,30,2850000,1.02,-11305000.0,5050000,2030
23,Newsome  Greg Newsome,CB,25,2608233,0.93,-9661167.0,9661167,2026
24,Edoga  Chuma Edoga,G,28,2547059,0.91,-3300000.0,3917647,2027
25,Mundt  Johnny Mundt,TE,31,2250000,0.81,-2500000.0,2750000,2027
26,Long  Hunter Long,TE,27,2125000,0.76,-3250000.0,2382353,2027
27,Mullens  Nick Mullens,QB,30,2000000,0.72,-3150000.0,2500000,2027
28,Johnson  Austin Johnson,DL,31,1970588,0.71,-1750000.0,2000000,2026
29,Smith  Maason Smith,DL,23,1832489,0.66,-4255597.0,1169562,2028
30,Gardeck  Dennis Gardeck,LB,31,1706197,0.61,-1500315.0,2000315,2026
31,Strange  Brenton Strange,TE,25,1677625,0.6,-823394.0,1315928,2027
32,Smoot  Dawuane Smoot,ED,30,1500630,0.54,-1500630.0,1500630,2026
33,Matiscik  Ross Matiscik,LS,29,1340080,0.48,-230080.0,1230080,2027
34,Jones  Jarrian Jones,CB,24,1281969,0.46,-727613.0,1059458,2028
35,Patrick  Tim Patrick,WR,32,1255000,0.45,-1255000.0,1255000,2026
36,Miller  Ventrell Miller,LB,26,1224314,0.44,-378548.0,1040080,2027
37,Milum  Wyatt Milum,G,24,1146802,0.41,-1210786.0,2050786,2029
38,Abdullah  Yasir Abdullah,LB,25,1131384,0.41,-192688.0,1040080,2027
39,Johnson  Antonio Johnson,S,24,1114908,0.4,-160366.0,1039450,2027
40,Tuten  Bhayshul Tuten,RB,22,1114282,0.4,-1081678.0,1921678,2029
41,Washington  Parker Washington,WR,23,1087831,0.39,-105897.0,1039765,2027
42,Braswell  Christian Braswell,CB,26,1040080,0.37,-10080.0,1040080,2026
43,Little  Cam Little,K,22,1004677,0.36,-113871.0,970080,2028
44,Lane III  Rayuan Lane III,S,22,901018,0.32,-227650.0,1067650,2029
45,Monheim  Jonah Monheim,C,23,881551,0.32,-149782.0,989782,2029
46,Allen  LeQuint Allen,RB,21,875163,0.31,-124230.0,964230,2029
47,Morris  Quintin Morris,TE,26,855554,0.31,,855554,2026
48,Striggow  Danny Striggow,ED,23,852140,0.31,-259474.0,865474,2028
49,Green  B.J. Green,ED,23,846307,0.3,-87974.0,847974,2028
50,Combs  Branson Combs,LB,25,373336,0.13,,373336,2027
51,Dickerson  Matt Dickerson,DL,30,286110,0.1,,325000,2026
52,Dallas  DeeJay Dallas,RB,27,171667,0.06,,195000,2026
53,Taylor  Keith Taylor,CB,27,122222,0.04,,122222,2026
