Unnamed: 0,Player (72),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Watt  T.J. Watt,ED,28,24368694,11.7,-72474776.0,24000000,2026.0
2,Heyward  Cameron Heyward,DL,33,17406250,8.36,-23718750.0,11000000,2025.0
3,Fitzpatrick  Minkah Fitzpatrick,S,26,8124235,3.9,-17500000.0,22124235,2027.0
4,Ogunjobi  Larry Ogunjobi,DL,28,8000000,3.84,-6465000.0,8000000,2023.0
5,Johnson  Diontae Johnson,WR,26,7617870,3.66,-19284537.0,19001180,2025.0
6,Bush  Devin Bush,LB,24,6004653,2.88,-6004653.0,3068423,2023.0
7,Sutton  Cameron Sutton,CB,27,5200000,2.5,-2800000.0,4500000,2023.0
8,Boswell  Chris Boswell,K,31,5149514,2.47,-11449514.0,9825882,2027.0
9,Jack  Myles Jack,LB,27,4750000,2.28,-6500000.0,8000000,2024.0
10,Watt  Derek Watt,FB,30,4713334,2.26,-1963334.0,2750000,2023.0
11,Okorafor  Chukwuma Okorafor,RT,25,4333333,2.08,-9250000.0,10500000,2025.0
12,Daniels  James Daniels,G,25,4166666,2.0,-8750000.0,10000000,2025.0
13,Rudolph  Mason Rudolph,QB,27,4040000,1.94,-1040000.0,3000000,2023.0
14,Trubisky  Mitchell Trubisky,QB,28,3660000,1.76,-5250000.0,6285000,2024.0
15,Alualu  Tyson Alualu,DL,35,3462500,1.66,-962500.0,2500000,2023.0
16,Harris  Najee Harris,RB,24,2965329,1.42,-10675184.0,1253066,2025.0
17,Boykin  Miles Boykin,WR,26,2754232,1.32,-214232.0,2540000,2023.0
18,Pickett  Kenny Pickett,QB,24,2557801,1.23,-14067905.0,8116204,2026.0
19,Cole  Mason Cole,C,26,2556666,1.23,-4565000.0,5600000,2025.0
20,Wallace  Levi Wallace,CB,27,2517500,1.21,-2965000.0,4000000,2024.0
21,Spillane  Robert Spillane,LB,27,2433000,1.17,,2433000,2023.0
22,Adams  Montravius Adams,DL,27,1767500,0.85,-1465000.0,2500000,2024.0
23,Olszewski  Gunner Olszewski,WR,26,1582500,0.76,-1235000.0,2200000,2024.0
24,Maulet  Arthur Maulet,CB,29,1535000,0.74,-1000000.0,2035000,2024.0
25,Killebrew  Miles Killebrew,S,29,1517500,0.73,-965000.0,2000000,2024.0
26,Reed  Malik Reed,ED,26,1500000,0.72,,1500000,2023.0
27,Davis  Jesse Davis,G,31,1450000,0.7,-1250000.0,1438224,2023.0
28,Freiermuth  Pat Freiermuth,TE,24,1370041,0.66,-2242107.0,934008,2025.0
29,Pickens  George Pickens,WR,21,1227669,0.59,-3102593.0,2795676,2026.0
30,Edmunds  Terrell Edmunds,S,25,1187500,0.57,-152500.0,2537500,2023.0
31,Highsmith  Alex Highsmith,ED,25,1169074,0.56,-416148.0,961000,2024.0
32,Snell Jr.  Benny Snell Jr.,RB,24,1140517,0.55,-175517.0,965000,2023.0
33,Green  Kendrick Green,G,24,1108129,0.53,-679509.0,881626,2025.0
34,Dotson  Kevin Dotson,G,26,1059704,0.51,-329408.0,1641013,2024.0
35,Gentry  Zach Gentry,TE,26,1051115,0.5,-86115.0,965000,2023.0
36,Moore  Dan Moore,LT,24,999476,0.48,-523428.0,1564072,2025.0
37,Loudermilk  Isaiahh Loudermilk,DL,25,905072,0.43,-240216.0,825000,2025.0
38,Loudermilk  Isaiahh Loudermilk,DL,25,905072,0.43,-240216.0,825000,2025.0
39,Pierre  James Pierre,CB,26,898000,0.43,-3000.0,895000,2023.0
40,Pierre  James Pierre,CB,26,898000,0.43,-3000.0,895000,2023.0
41,Scott  Trenton Scott,G,28,895000,0.43,,1035000,2023.0
42,Hassenauer  J.C. Hassenauer,C,28,895000,0.43,,895000,2023.0
43,Hassenauer  J.C. Hassenauer,C,28,895000,0.43,,895000,2023.0
44,Sims Jr.  Steven Sims Jr.,WR,25,895000,0.43,,895000,2023.0
45,Sims Jr.  Steven Sims Jr.,WR,25,895000,0.43,,895000,2023.0
46,Kazee  Damontae Kazee,S,29,870000,0.42,-152500.0,870000,2023.0
47,Kazee  Damontae Kazee,S,29,870000,0.42,-152500.0,870000,2023.0
48,Norwood  Tre Norwood,CB,23,848610,0.41,-70830.0,825000,2025.0
49,Norwood  Tre Norwood,CB,23,848610,0.41,-70830.0,825000,2025.0
50,Harvin III  Pressley Harvin III,P,24,845184,0.41,-60552.0,825000,2025.0
51,Harvin III  Pressley Harvin III,P,24,845184,0.41,-60552.0,825000,2025.0
52,Leal  DeMarvin Leal,DL,22,836131,0.4,-952288.0,1550347,2026.0
53,Leal  DeMarvin Leal,DL,22,836131,0.4,-952288.0,1550347,2026.0
54,Kuntz  Christian Kuntz,LS,28,825000,0.4,,825000,
55,Jones  Jamir Jones,LB,24,825000,0.4,,825000,2024.0
56,Jones  Jamir Jones,LB,24,825000,0.4,,825000,2024.0
57,Heyward  Connor Heyward,TE,23,743806,0.36,-155224.0,860224,2026.0
58,Heyward  Connor Heyward,TE,23,743806,0.36,-155224.0,860224,2026.0
59,Heyward  Connor Heyward,TE,23,743806,0.36,-155224.0,860224,2026.0
60,Robinson  Mark Robinson,LB,23,733089,0.35,-112356.0,817356,2026.0
61,Robinson  Mark Robinson,LB,23,733089,0.35,-112356.0,817356,2026.0
62,Robinson  Mark Robinson,LB,23,733089,0.35,-112356.0,817356,2026.0
63,Warren  Jaylen Warren,RB,24,709000,0.34,-12000.0,717000,2025.0
64,Marshall  Jonathan Marshall,DL,25,183332,0.09,,183332,2024.0
65,Marshall  Jonathan Marshall,DL,25,183332,0.09,,183332,2024.0
66,Marshall  Jonathan Marshall,DL,25,183332,0.09,,183332,2024.0
67,Riley  Elijah Riley,CB,24,149166,0.07,,149166,2024.0
68,Riley  Elijah Riley,CB,24,149166,0.07,,149166,2024.0
69,Riley  Elijah Riley,CB,24,149166,0.07,,149166,2024.0
70,Crowder  Tae Crowder,LB,25,99444,0.05,,99444,
71,Crowder  Tae Crowder,LB,25,99444,0.05,,99444,
72,Crowder  Tae Crowder,LB,25,99444,0.05,,99444,
