Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Stafford  Matthew Stafford,QB,36,46174541,18.08,-95500004.0,36007875,2027.0
2,Kupp  Cooper Kupp,WR,31,29780000,11.66,-52040000.0,20000000,2027.0
3,Havenstein  Rob Havenstein,RT,32,14703294,5.76,-12175214.0,11500000,2026.0
4,Jackson  Jonah Jackson,G,27,13676745,5.36,-24999995.0,16510080,2027.0
5,Dotson  Kevin Dotson,G,28,12666666,4.96,-24000000.0,15500000,2027.0
6,Higbee  Tyler Higbee,TE,31,12608631,4.94,-16803858.0,8676470,2026.0
7,Noteboom  Joseph Noteboom,LT,29,11617647,4.55,-21000000.0,6176470,2025.0
8,Williams  Darious Williams,CB,31,4666666,1.83,-7000000.0,9500000,2027.0
9,Jackson  Alaric Jackson,LT,26,4346666,1.7,,4346666,2025.0
10,Curl  Kamren Curl,SS,25,4235294,1.66,-6000000.0,6235294,2026.0
11,Robinson  Demarcus Robinson,WR,30,4000000,1.57,,5000000,2025.0
12,Parkinson  Colby Parkinson,TE,25,3583333,1.4,-10250000.0,7750000,2027.0
13,Garoppolo  Jimmy Garoppolo,QB,33,3044305,1.19,-3178750.0,3044305,2025.0
14,Hoecht  Michael Hoecht,ED,27,2985000,1.17,,2985000,2025.0
15,Verse  Jared Verse,ED,24,2751699,1.08,-15134346.0,8621796,2029.0
16,Avila  Steve Avila,C,25,2102889,0.82,-5759839.0,1170578,2027.0
17,Atwell  TuTu Atwell,WR,25,1880040,0.74,-414309.0,1465731,2025.0
18,Fiske  Braden Fiske,DL,24,1710931,0.67,-7643653.0,4458724,2028.0
19,Rozeboom  Christian Rozeboom,LB,27,1400000,0.55,-1400000.0,1400000,2025.0
20,Long  Hunter Long,TE,26,1337551,0.52,,1337551,2025.0
21,Young  Byron Young,ED,26,1262879,0.49,-780909.0,1002576,2027.0
22,Brown  Bobby Brown,DL,24,1244133,0.49,-189133.0,1055000,2025.0
23,Turner  Kobie Turner,DL,25,1225335,0.48,-690804.0,995067,2027.0
24,Johnson  Tyler Johnson,WR,26,1130000,0.44,-75000.0,1130000,2025.0
25,Durant  Decobie Durant,CB,25,1111085,0.44,-252170.0,985000,2026.0
26,Williams  Kyren Williams,RB,24,1062601,0.42,-155202.0,985000,2026.0
27,Corum  Blake Corum,RB,24,1047957,0.41,-1011828.0,795000,2028.0
28,Lake  Quentin Lake,S,25,1018004,0.4,-66008.0,985000,2026.0
29,Kinchens  Kamren Kinchens,S,22,1017511,0.4,-890044.0,1685044,2028.0
30,Hummel  Jake Hummel,LB,25,986667,0.39,-1667.0,985000,2025.0
31,Gallimore  Neville Gallimore,DL,27,985000,0.39,,1125000,2025.0
32,Rivers  Ronnie Rivers,RB,25,985000,0.39,,985000,2025.0
33,McClendon Jr.  Warren McClendon Jr.,RT,23,976244,0.38,-183732.0,915000,2027.0
34,Allen  Davis Allen,TE,23,976244,0.38,-183732.0,915000,2027.0
35,Nacua  Puka Nacua,WR,24,976244,0.38,-183732.0,915000,2027.0
36,Bennett  Stetson Bennett,QB,27,969785,0.38,-524355.0,795000,2027.0
37,Evans  Ethan Evans,P,23,942001,0.37,-81003.0,915000,2027.0
38,Johnson  Desjuan Johnson,DL,25,934444,0.37,-58332.0,915000,2027.0
39,Ward  Alex Ward,LS,25,916666,0.36,-3334.0,915000,2026.0
40,Jackson  Brennan Jackson,ED,24,877342,0.34,-329368.0,1124368,2028.0
41,Davis  Tyler Davis,DL,24,840638,0.33,-182552.0,977552,2028.0
42,Karty  Joshua Karty,K,22,829597,0.32,-138388.0,933388,2028.0
43,Whittington  Jordan Whittington,WR,24,829597,0.32,-138388.0,933388,2028.0
44,Limmer  Beaux Limmer,C,23,829597,0.32,-138388.0,933388,2028.0
45,Wallace  Josh Wallace,CB,24,815000,0.32,-60000.0,855000,2027.0
46,McCollough  Jaylen McCollough,S,24,800000,0.31,-15000.0,810000,2027.0
47,Speights  Omar Speights,LB,23,798000,0.31,-9000.0,804000,2027.0
48,Schrader  Cody Schrader,RB,25,795000,0.31,-220000.0,795000,2027.0
49,McMahon  Dylan McMahon,C,25,750833,0.29,,750833,
50,Dedich  Justin Dedich,C,24,706667,0.28,,706666,2026.0
51,Witherspoon  Ahkello Witherspoon,CB,29,601944,0.24,,687500,2025.0
52,Smith  Xavier Smith,WR,27,530004,0.21,,530004,2026.0
53,Forbes  Emmanuel Forbes,CB,23,402873,0.16,-5404593.0,402873,2028.0
