Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Bridgewater  Teddy Bridgewater,QB,28,13953125,7.04,-33250000.0,23982702,2022
2,Okung  Russell Okung,LT,32,13031250,6.57,-13000000.0,13045904,2021
3,Paradis  Matt Paradis,C,31,8800000,4.44,-13200000.0,7066980,2022
4,Chosen  Robbie Chosen,WR,27,8000000,4.04,-12000000.0,12057874,2022
5,McCaffrey  Christian McCaffrey,RB,24,7794782,3.93,-32732282.0,22337274,2026
6,Thompson  Shaq Thompson,LB,26,7200000,3.63,-16800000.0,12089090,2024
7,Brown  Derrick Brown,DL,22,4294801,2.17,-23621405.0,15447731,2025
8,Boston  Tre Boston,FS,28,4126667,2.08,-9210000.0,9613520,2023
9,Miller  John Miller,G,27,3970000,2.0,-3840000.0,4050751,2021
10,Burns  Brian Burns,ED,22,3077314,1.55,-11078331.0,1262725,2024
11,Moore  D.J. Moore,WR,23,3046722,1.54,-6300727.0,1653112,2023
12,Davis  Mike Davis,RB,27,3000000,1.51,-3000000.0,3116853,2021
13,Burris  Juston Burris,SS,27,2958424,1.49,-3610000.0,4168538,2022
14,Whitehead  Tahir Whitehead,LB,30,2500000,1.26,-2500000.0,2572626,2021
15,Larsen  Tyler Larsen,C,29,2116668,1.07,-466668.0,1668904,2021
16,Samuel  Curtis Samuel,WR,24,2053441,1.04,-708397.0,1528480,2021
17,Schofield  Michael Schofield,G,30,1500000,0.76,-1500000.0,1616356,2021
18,Gross-Matos  Yetur Gross-Matos,DL,22,1453633,0.73,-4505441.0,4219211,2024
19,Reed  Chris Reed,C,28,1425000,0.72,-1425000.0,1733510,2021
20,Kerr  Zach Kerr,DL,30,1380000,0.7,-1467500.0,1630000,2022
21,Moton  Taylor Moton,RT,26,1323049,0.67,-291028.0,1501816,2021
22,Jackson  Donte Jackson,CB,25,1312506,0.66,-790009.0,1166815,2022
23,Manhertz  Chris Manhertz,TE,28,1290000,0.65,-1140000.0,1346105,2021
24,Cooper  Pharoh Cooper,WR,25,1210000,0.61,-1210000.0,1321818,2021
25,Jansen  J.J. Jansen,LS,34,1190000,0.6,-1190000.0,1108835,2021
26,Chinn  Jeremy Chinn,SS,22,952995,0.48,-1371980.0,2420908,2024
27,Thomas  Ian Thomas,TE,24,936998,0.47,-373998.0,1068044,2022
28,Grier  Will Grier,QB,25,880545,0.44,-616635.0,675000,2023
29,Haynes  Marquis Haynes,DL,27,863089,0.44,-226181.0,952092,2022
30,Douglas  Rasul Douglas,CB,26,825000,0.42,,1215344,2021
31,Armah  Alex Armah,FB,26,825000,0.42,,1013495,2021
32,Carter  Jermaine Carter,LB,25,818343,0.41,-136688.0,1015071,2022
33,Stanford  Julian Stanford,ED,30,750000,0.38,-910000.0,1060022,2021
34,Taylor  Adarius Taylor,LB,30,750000,0.38,-910000.0,1024192,2021
35,Obada  Efe Obada,DL,28,750000,0.38,,1009994,2021
36,Elder  Corn Elder,CB,26,750000,0.38,,1052243,2021
37,Zylstra  Brandon Zylstra,WR,27,750000,0.38,,949328,2021
38,Cannon  Trenton Cannon,RB,26,750000,0.38,,856811,2022
39,Walker  Phillip Walker,QB,25,685000,0.35,-150000.0,814119,2022
40,Slye  Joey Slye,K,24,675000,0.34,,758956,2022
41,Roy  Bravvion Roy,DL,23,658494,0.33,-193976.0,1049866,2024
42,Thomas-Oliver  Stantley Thomas-Oliver,CB,22,635794,0.32,-103176.0,809779,2024
43,Franklin  Sam Franklin,SS,24,615000,0.31,-15000.0,843651,2023
44,Hartsfield  Myles Hartsfield,CB,23,611666,0.31,-5000.0,829999,2023
45,Thompson  Colin Thompson,TE,27,610000,0.31,,782941,2022
46,Charlton  Joseph Charlton,P,23,610000,0.31,,677101,2023
47,Larkin  Austin Larkin,DL,25,476472,0.24,,571909,2022
48,Robinson  Kenny Robinson,S,21,394705,0.2,,449689,2023
49,Smith  Rodney Smith,RB,24,287058,0.14,,360664,2022
50,Hamilton  Woodrow Hamilton,DL,28,176472,0.09,,209513,2022
51,Jamerson  Natrell Jamerson,CB,25,176472,0.09,,200305,2022
52,Kaskey  Matt Kaskey,LT,23,35882,0.02,,36424,2022
53,Stevens  Tommy Stevens,TE,24,35882,0.02,,38407,2022
