Unnamed: 0,Player (24),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Young  Chase Young,DL,29.0,9072000.0,2.71,-9072000.0,,2028
2,Banks Jr.  Kelvin Banks Jr.,LT,24.0,8823578.0,2.64,-8823578.0,4621533.0,2030
3,Johnson  Juwan Johnson,TE,32.0,5275000.0,1.58,-5275000.0,,2028
4,Ruiz  Cesar Ruiz,C,29.0,4792000.0,1.43,-4792000.0,,2028
5,Reid  Justin Reid,S,31.0,4600000.0,1.38,-4600000.0,,2028
6,Granderson  Carl Granderson,DL,32.0,4424000.0,1.32,-4424000.0,,2028
7,McCoy  Erik McCoy,C,31.0,3581000.0,1.07,-5367000.0,,2028
8,Shough  Tyler Shough,QB,29.0,3437866.0,1.03,-3437866.0,2313372.0,2029
9,Jordan  Cameron Jordan,DL,39.0,3317000.0,0.99,,,2026
10,Kamara  Alvin Kamara,RB,33.0,3100000.0,0.93,-3100000.0,,2027
11,Davis  Demario Davis,LB,39.0,2939000.0,0.88,,,2026
12,Werner  Pete Werner,ED,29.0,2332000.0,0.7,-2332000.0,,2028
13,Broughton  Vernon Broughton,DL,27.0,2112026.0,0.63,-366872.0,1745154.0,2029
14,Sanker  Jonas Sanker,S,26.0,1987110.0,0.59,-295491.0,1691619.0,2029
15,Stutsman  Danny Stutsman,LB,25.0,1492091.0,0.45,-257091.0,1235000.0,2029
16,Riley  Quincy Riley,CB,27.0,1456809.0,0.44,-221809.0,1235000.0,2029
17,Shepherd  Nathan Shepherd,DL,35.0,1354200.0,0.4,,,2027
18,Neal  Devin Neal,RB,25.0,1297828.0,0.39,-62828.0,1235000.0,2029
19,Diggs  Fadil Diggs,ED,27.0,1235000.0,0.37,,1235000.0,2029
20,Diggs  Fadil Diggs,ED,27.0,1235000.0,0.37,,1235000.0,2029
21,Alford  Damien Alford,WR,,1168334.0,0.35,-3334.0,1165000.0,2029
22,Alford  Damien Alford,WR,,1168334.0,0.35,-3334.0,1165000.0,2029
23,Godchaux  Davon Godchaux,DL,34.0,639000.0,0.19,,,2027
24,Fuaga  Taliese Fuaga,T,26.0,,,,,2029
