Unnamed: 0,Player (111),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Ryan  Matt Ryan,QB,36,26912500,14.75,-67437500.0,23000000,2024.0
2,Jarrett  Grady Jarrett,DL,28,20833000,11.42,-28166000.0,13500000,2023.0
3,Matthews  Jake Matthews,LT,29,12264200,6.72,-31853400.0,13000000,2024.0
4,Fowler Jr.  Dante Fowler Jr.,LB,27,11490195,6.3,-15333334.0,6000000,2022.0
5,Jones  Deion Jones,LB,27,6330784,3.47,-17012353.0,5162353,2023.0
6,Pitts  Kyle Pitts,TE,21,5983726,3.28,-32910494.0,21954904,2026.0
7,Lindstrom  Chris Lindstrom,G,24,4011479,2.2,-8664539.0,1832160,2024.0
8,Terrell  A.J. Terrell,CB,23,3251306,1.78,-11704703.0,1260261,2025.0
9,Patterson  Cordarrelle Patterson,RB,30,3000000,1.64,-3000000.0,3000000,2022.0
10,McGary  Kaleb McGary,RT,26,2799748,1.53,-4995816.0,1428250,2023.0
11,Davison  Tyeler Davison,DL,29,2663333,1.46,-3626668.0,1391165,2023.0
12,Davis  Mike Davis,RB,28,2250000,1.23,-3000000.0,3000000,2023.0
13,Davis  Mike Davis,RB,28,2250000,1.23,-3000000.0,3000000,2023.0
14,Gage  Russell Gage,WR,25,2222050,1.22,-39050.0,2183000,2022.0
15,Gage  Russell Gage,WR,25,2222050,1.22,-39050.0,2183000,2022.0
16,Oluokun  Foyesade Oluokun,LB,26,2219658,1.22,-36658.0,2183000,2022.0
17,Hurst  Hayden Hurst,TE,28,1984913,1.09,,1984913,2022.0
18,Hurst  Hayden Hurst,TE,28,1984913,1.09,,1984913,2022.0
19,Smith  Lee Smith,TE,34,1800000,0.99,-1800000.0,1800000,2022.0
20,Smith  Lee Smith,TE,34,1800000,0.99,-1800000.0,1800000,2022.0
21,Davidson  Marlon Davidson,DL,23,1570994,0.86,-2864584.0,924199,2024.0
22,Davidson  Marlon Davidson,DL,23,1570994,0.86,-2864584.0,924199,2024.0
23,Grant  Richie Grant,S,24,1503339,0.82,-4409191.0,4033356,2025.0
24,Grant  Richie Grant,S,24,1503339,0.82,-4409191.0,4033356,2025.0
25,Smith  Keith Smith,FB,29,1441666,0.79,-1808334.0,1075000,2023.0
26,Smith  Keith Smith,FB,29,1441666,0.79,-1808334.0,1075000,2023.0
27,Hennessy  Matt Hennessy,C,24,1078310,0.59,-757944.0,825662,2024.0
28,Hennessy  Matt Hennessy,C,24,1078310,0.59,-757944.0,825662,2024.0
29,Sheffield  Kendall Sheffield,CB,25,1039922,0.57,-379844.0,850000,2023.0
30,Sheffield  Kendall Sheffield,CB,25,1039922,0.57,-379844.0,850000,2023.0
31,Harmon  Duron Harmon,SS,30,987500,0.54,-1212500.0,1212500,2022.0
32,Harmon  Duron Harmon,SS,30,987500,0.54,-1212500.0,1212500,2022.0
33,Means  Steven Means,LB,31,987500,0.54,-1127500.0,1127500,2022.0
34,Means  Steven Means,LB,31,987500,0.54,-1127500.0,1127500,2022.0
35,Andrews  Josh Andrews,C,30,987500,0.54,-627500.0,1127500,2022.0
36,Andrews  Josh Andrews,C,30,987500,0.54,-627500.0,1127500,2022.0
37,Moreau  Fabian Moreau,CB,27,987500,0.54,-1127500.0,1127500,2022.0
38,Moreau  Fabian Moreau,CB,27,987500,0.54,-1127500.0,1127500,2022.0
39,Cominsky  John Cominsky,ED,26,972098,0.53,-244196.0,850000,2023.0
40,Cominsky  John Cominsky,ED,26,972098,0.53,-244196.0,850000,2023.0
