Unnamed: 0,Player (49),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Goff  Jared Goff,QB,32.0,69600000,22.94,-63800000.0,55000000,2029
2,St. Brown  Amon-Ra St. Brown,WR,27.0,33110000,10.91,-44200000.0,28110000,2029
3,McNeill  Alim McNeill,DL,26.0,28966000,9.55,-37864000.0,24000000,2029
4,Sewell  Penei Sewell,RT,26.0,28000000,9.23,-48900000.0,20000000,2030
5,Decker  Taylor Decker,LT,33.0,21048000,6.94,-9444000.0,18200000,2028
6,Reed  D.J. Reed,CB,30.0,17867000,5.89,-26678000.0,15000000,2028
7,Hutchinson  Aidan Hutchinson,ED,26.0,10146400,3.34,-51872000.0,29872000,2031
8,Barnes  Derrick Barnes,LB,27.0,9764000,3.22,-13056000.0,8000000,2028
9,Glasgow  Graham Glasgow,C,34.0,8437500,2.78,-2875000.0,7000000,2027
10,Montgomery  David Montgomery,RB,29.0,8370833,2.76,-4862499.0,6000000,2028
11,Williams  Jameson Williams,WR,25.0,8270600,2.73,-25493000.0,13493000,2030
12,LaPorta  Sam LaPorta,TE,25.0,6797089,2.24,-1379089.0,5826000,2027
13,Branch  Brian Branch,S,25.0,6534496,2.15,-708496.0,5826000,2027
14,Gibbs  Jahmyr Gibbs,RB,24.0,5677998,1.87,-5677996.0,3183429,2028
15,Joseph  Kerby Joseph,S,26.0,5472200,1.8,-20768800.0,11500000,2030
16,Wright  Brock Wright,TE,28.0,4734000,1.56,-3907000.0,3700000,2027
17,Campbell  Jack Campbell,LB,26.0,4684274,1.54,-4684274.0,2757546,2028
18,Fox  Jack Fox,P,30.0,3975000,1.31,-850000.0,3125000,2027
19,Arnold  Terrion Arnold,CB,23.0,3911921,1.29,-9127816.0,2098974,2029
20,Williams  Tyliek Williams,DL,23.0,3745475,1.23,-13483710.0,1589095,2030
21,Rakestraw  Ennis Rakestraw,CB,24.0,1768567,0.58,-768090.0,1384522,2028
22,Ratledge  Tate Ratledge,G,25.0,1740540,0.57,-3859306.0,1188108,2029
23,Dorsey  Khalil Dorsey,CB,28.0,1693823,0.56,-150000.0,1625000,2027
24,TeSlaa  Isaac TeSlaa,WR,24.0,1514648,0.5,-1115154.0,1142930,2029
25,Manu  Giovanni Manu,LT,25.0,1256414,0.41,-362828.0,1075000,2028
26,Sorsdal  Colby Sorsdal,T,26.0,1225021,0.4,-80021.0,1145000,2027
27,Vaki  Sione Vaki,RB,25.0,1207177,0.4,-264354.0,1075000,2028
28,Lacy  Tyler Lacy,DL,27.0,1145000,0.38,,1145000,2027
29,Wingo  Mekhi Wingo,DL,23.0,1121700,0.37,-93400.0,1075000,2028
30,Mahogany  Christian Mahogany,G,26.0,1109597,0.37,-69194.0,1075000,2028
31,Frazier  Miles Frazier,G,25.0,1085054,0.36,-240162.0,1005000,2029
32,Hatten  Hogan Hatten,LS,26.0,1075334,0.35,-334.0,1075000,2027
33,Smith  Chris Smith,DL,27.0,1075000,0.35,,1075000,2027
34,Harper  Thomas Harper,S,26.0,1075000,0.35,,1075000,2027
35,Strickland  Loren Strickland,S,26.0,1075000,0.35,,1075000,2027
36,Jackson  Dan Jackson,S,26.0,1037906,0.34,-98718.0,1005000,2029
37,Lovett  Dominic Lovett,WR,24.0,1031693,0.34,-80079.0,1005000,2029
38,Cochran  Devin Cochran,RT,28.0,1005000,0.33,,1005000,2027
39,Whiteside  Nick Whiteside,CB,26.0,1005000,0.33,,1005000,2027
40,Cunningham  Malik Cunningham,WR,28.0,1005000,0.33,,1005000,2027
41,Saylors  Jacob Saylors,RB,25.0,1005000,0.33,,1005000,2027
42,Hassanein  Ahmed Hassanein,ED,24.0,985000,0.32,-25000.0,985000,2027
43,Robichaux  Kye Robichaux,RB,24.0,886666,0.29,-3334.0,885000,2028
44,Small  Jabari Small,RB,24.0,885000,0.29,,885000,2027
45,Miller  Mason Miller,T,25.0,885000,0.29,,885000,2027
46,Horton  Zach Horton,TE,24.0,885000,0.29,,885000,2027
47,Meeks  Jackson Meeks,WR,23.0,885000,0.29,,885000,2027
48,McLaughlin  Seth McLaughlin,C,25.0,885000,0.29,,885000,2027
49,Gordon  Thomas Gordon,TE,,885000,0.29,,885000,2027
