Unnamed: 0,Player (69),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,"Beckham, Jr.  Odell Beckham, Jr.",WR,27,17000000,9.03,-19750000.0,17013388,2024
2,Vernon  Olivier Vernon,ED,29,15500000,8.24,-250000.0,15507952,2021
3,Landry  Jarvis Landry,WR,27,14050000,7.47,-18550000.0,12566078,2023
4,Richardson  Sheldon Richardson,DL,29,9666666,5.14,-15000000.0,13019253,2022
5,Randall  Damarious Randall,FS,27,9069000,4.82,-9069000.0,9087471,2020
6,Carrie  Travis Carrie,CB,29,8900000,4.73,-10300000.0,8018675,2022
7,Tretter  J.C. Tretter,C,28,8875000,4.72,-21500000.0,12277717,2023
8,Mayfield  Baker Mayfield,QB,24,7427950,3.95,-26740620.0,1996971,2023
9,Hubbard  Chris Hubbard,RT,28,7268750,3.86,-9450000.0,6468750,2022
10,Bitonio  Joel Bitonio,G,28,7000000,3.72,-6500000.0,7035650,2023
11,Ward  Denzel Ward,CB,22,6628490,3.52,-23862564.0,1832658,2023
12,Robinson  Greg Robinson,LT,27,6400000,3.4,,6423196,2020
13,Mitchell  Terrance Mitchell,CB,27,3666666,1.95,-2433334.0,3025243,2021
14,Njoku  David Njoku,TE,23,2597753,1.38,-5628467.0,1339519,2022
15,Harris  Demetrius Harris,TE,28,2487500,1.32,-3300000.0,3547813,2021
16,Schobert  Joe Schobert,LB,26,2183489,1.16,-158489.0,2141277,2020
17,Taylor  Adarius Taylor,LB,29,2040625,1.08,-1050000.0,2580641,2021
18,Higgins  Rashard Higgins,WR,25,2025000,1.08,,2045727,2020
19,Murray  Eric Murray,FS,25,2025000,1.08,-9500.0,2073675,2020
20,Chubb  Nick Chubb,RB,24,1677976,0.89,-4553928.0,911454,2022
21,Lamm  Kendall Lamm,RT,27,1550000,0.82,-600000.0,1863657,2021
22,Kush  Eric Kush,G,30,1525000,0.81,-775000.0,1940722,2021
23,Williams  Greedy Williams,CB,22,1174305,0.62,-3505796.0,3345800,2023
24,Ogunjobi  Larry Ogunjobi,DL,25,1065591,0.57,-490782.0,946989,2021
25,Thomas  Chad Thomas,ED,24,927235,0.49,-786705.0,787698,2022
26,Hughlett  Charley Hughlett,LS,29,805000,0.43,,840937,2023
27,Taylor  Taywan Taylor,WR,24,773500,0.41,,788420,2021
28,Takitaki  Sione Takitaki,LB,24,735219,0.39,-960876.0,1560890,2023
29,Redwine  Sheldrick Redwine,S,23,675102,0.36,-720408.0,1387121,2023
30,McCray  Justin McCray,G,27,645000,0.34,,777615,2020
31,Seals-Jones  Ricky Seals-Jones,TE,24,645000,0.34,,747444,2020
32,Burris  Juston Burris,CB,26,635294,0.34,,802281,2020
33,Gilbert  Garrett Gilbert,QB,28,632500,0.34,-100000.0,672862,2021
34,Ratley  Damion Ratley,WR,24,618466,0.33,-145400.0,691190,2022
35,Hunt  Kareem Hunt,RB,24,596471,0.32,-55000.0,674163,2020
36,Wilson  Mack Wilson,LB,21,572201,0.3,-308804.0,1219099,2023
37,Brown  Pharaoh Brown,TE,25,570000,0.3,,689310,2020
38,Teller  Wyatt Teller,G,25,570000,0.3,,816933,2022
39,Teller  Wyatt Teller,G,25,570000,0.3,,816933,2022
40,Thomas  Tavierre Thomas,CB,23,570000,0.3,,708425,2021
41,Thomas  Tavierre Thomas,CB,23,570000,0.3,,708425,2021
42,Hodge  Khadarel Hodge,WR,24,570000,0.3,,570000,2020
43,Seibert  Austin Seibert,K,23,560114,0.3,-260456.0,812016,2023
44,Seibert  Austin Seibert,K,23,560114,0.3,-260456.0,812016,2023
45,Gillan  Jamie Gillan,P,22,498333,0.26,-10000.0,565394,2022
46,Johnson  D’Ernest Johnson,RB,23,495000,0.26,,622544,2022
47,Johnson  D’Ernest Johnson,RB,23,495000,0.26,,622544,2022
48,Forbes  Drew Forbes,G,22,468507,0.25,-169336.0,599300,2024
49,Forbes  Drew Forbes,G,22,468507,0.25,-169336.0,599300,2024
50,Ankou  Eli Ankou,DL,25,379410,0.2,,445298,2021
51,Ankou  Eli Ankou,DL,25,379410,0.2,,445298,2021
52,Davis  Tae Davis,LB,23,301761,0.16,,301761,2021
53,Davis  Tae Davis,LB,23,301761,0.16,,301761,2021
54,Cox Jr.  Bryan Cox Jr.,ED,25,265588,0.14,,338720,2020
55,Cox Jr.  Bryan Cox Jr.,ED,25,265588,0.14,,338720,2020
56,Carlson  Stephen Carlson,TE,23,262058,0.14,,406247,2021
57,Carlson  Stephen Carlson,TE,23,262058,0.14,,406247,2021
58,Hassell  J.T. Hassell,S,24,174705,0.09,,204402,2021
59,Hassell  J.T. Hassell,S,24,174705,0.09,,204402,2021
60,Gustin  Porter Gustin,ED,22,174705,0.09,,301465,2021
61,Gustin  Porter Gustin,ED,22,174705,0.09,,301465,2021
62,Zimmer  Justin Zimmer,DL,27,134117,0.07,,146999,2021
63,Zimmer  Justin Zimmer,DL,27,134117,0.07,,146999,2021
64,McCray  Robert McCray,LB,23,58236,0.03,,70372,2021
65,McCray  Robert McCray,LB,23,58236,0.03,,70372,2021
66,McCray  Robert McCray,LB,23,58236,0.03,,70372,2021
67,Gossett  Colby Gossett,G,24,33529,0.02,,33529,2022
68,Gossett  Colby Gossett,G,24,33529,0.02,,33529,2022
69,Gossett  Colby Gossett,G,24,33529,0.02,,33529,2022
