Unnamed: 0,Player (24),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Burns  Brian Burns,ED,29,36500000,11.46,-22000000.0,25500000,2029
2,Lawrence  Dexter Lawrence,DL,30,26458130,8.3,-6958130.0,19500000,2028
3,Thomas  Andrew Thomas,LT,28,26281000,8.25,-13808000.0,19400000,2030
4,Adebo  Paulson Adebo,CB,28,20317037,6.38,-6317037.0,14000000,2028
5,Holland  Jevon Holland,S,27,18896668,5.93,-5096668.0,13800000,2028
6,Slayton  Darius Slayton,WR,30,12999990,4.08,-3000000.0,9999990,2028
7,Carter  Abdul Carter,ED,23,12342322,3.87,-26741701.0,4954110,2030
8,Banks  Deonte Banks,CB,26,11655000,3.66,,11655000,2028
9,Nabers  Malik Nabers,WR,24,9293375,2.92,-9293375.0,4777875,2029
10,Golston  Chauncey Golston,ED,29,7000000,2.2,-1500000.0,5500000,2028
11,Dart  Jaxson Dart,QB,24,4630344,1.45,-10032412.0,2383448,2030
12,Gillan  Jamie Gillan,P,30,3516668,1.1,-666668.0,2850000,2028
13,Nubin  Tyler Nubin,S,26,2601683,0.82,-691676.0,1910007,2028
14,Alexander  Darius Alexander,DL,27,1844201,0.58,-778934.0,1454734,2029
15,Phillips  Andru Phillips,CB,26,1612629,0.51,-295171.0,1612629,2028
16,Johnson  Theo Johnson,TE,26,1397859,0.44,-207859.0,1190000,2028
17,Skattebo  Cam Skattebo,RB,25,1388260,0.44,-536520.0,1120000,2029
18,Tracy  Tyrone Tracy,RB,28,1261588,0.4,-71588.0,1190000,2028
19,Muasau  Darius Muasau,LB,26,1240228,0.39,-50228.0,1190000,2028
20,Mbow  Marcus Mbow,RT,24,1224596,0.38,-209192.0,1120000,2029
21,Fidone II  Thomas Fidone II,TE,25,1157379,0.36,-74758.0,1120000,2029
22,Collins  Beaux Collins,WR,25,1132000,0.36,-12000.0,1120000,2028
23,Felton  Da'Quan Felton,WR,26,1130000,0.35,-10000.0,1120000,2028
24,Moore  T.J. Moore,S,26,1120334,0.35,-334.0,1120000,2028
