Unnamed: 0,Player (54),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Metcalf  D.K. Metcalf,WR,26,13720000,6.1,-36720000.0,14220000,2026
2,Diggs  Quandre Diggs,FS,30,11937500,5.31,-21690000.0,14000000,2025
3,Lockett  Tyler Lockett,WR,31,11060000,4.92,-30850000.0,9700000,2026
4,Nwosu  Uchenna Nwosu,LB,27,10100000,4.49,-36750000.0,16600000,2027
5,Smith  Geno Smith,QB,33,10100000,4.49,-27500000.0,27500000,2026
6,Jones  Dre'Mont Jones,ED,26,10056666,4.47,-23000000.0,23510000,2026
7,Dissly  Will Dissly,TE,27,9190000,4.09,-11840000.0,6120000,2025
8,Wagner  Bobby Wagner,LB,33,7000000,3.11,-5500000.0,7000000,2024
9,Fant  Noah Fant,TE,26,6850000,3.05,-6850000.0,6850000,2024
10,Witherspoon  Devon Witherspoon,CB,23,5792937,2.58,-31861152.0,20921748,2028
11,Cross  Charles Cross,LT,23,4859915,2.16,-17495694.0,1676983,2027
12,Lock  Drew Lock,QB,27,4000000,1.78,-3490000.0,3610000,2024
13,Love  Julian Love,FS,25,3900000,1.73,-5980000.0,6310000,2025
14,Brooks  Jordyn Brooks,LB,26,3893148,1.73,-3893148.0,2278492,2024
15,Bush  Devin Bush,LB,25,3500000,1.56,-2990000.0,3380000,2024
16,Dickson  Michael Dickson,P,27,3300000,1.47,-5900000.0,2000000,2026
17,Lewis  Damien Lewis,G,26,3274298,1.46,-281298.0,2993000,2024
18,Myers  Jason Myers,K,32,3040000,1.35,-8665000.0,8665000,2027
19,Reed  Jarran Reed,ED,31,3030000,1.35,-4190000.0,4510000,2025
20,Smith-Njigba  Jaxon Smith-Njigba,WR,21,2621329,1.17,-14417308.0,8235316,2028
21,Bellore  Nick Bellore,FB,34,2600000,1.16,-3495000.0,3735000,2025
22,Brown  Evan Brown,G,27,2250000,1.0,-2250000.0,2250000,2024
23,Taylor  Darrell Taylor,LB,26,2152343,0.96,-619910.0,1532433,2024
24,Mafe  Boye Mafe,ED,25,1945966,0.87,-4762512.0,1094193,2026
25,Walker III  Kenneth Walker III,RB,23,1918541,0.85,-4609207.0,1088708,2026
26,Hall  Derick Hall,ED,22,1657378,0.74,-7222545.0,4379512,2027
27,Charbonnet  Zach Charbonnet,RB,22,1250196,0.56,-3813333.0,2750784,2027
28,Lucas  Abraham Lucas,RT,25,1225381,0.55,-825915.0,950076,2026
29,Parkinson  Colby Parkinson,TE,24,1177610,0.52,-167610.0,1010000,2024
30,Dallas  DeeJay Dallas,RB,25,1133600,0.5,-123600.0,1010000,2024
31,Brown  Tre Brown,CB,26,1100166,0.49,-320332.0,940000,2025
32,Edwards  Mario Edwards,ED,29,1092500,0.49,-1317500.0,1317500,2024
33,Forsythe  Stone Forsythe,LT,26,981656,0.44,-83312.0,940000,2025
34,Woolen  Tariq Woolen,CB,24,953054,0.42,-249162.0,870000,2026
35,Bradford  Anthony Bradford,G,24,950996,0.42,-803984.0,1553984,2027
36,Bryant  Coby Bryant,CB,24,940284,0.42,-605853.0,738333,2026
37,Jackson  Michael Jackson,CB,26,940000,0.42,,940000,2024
38,Young  Cameron Young,DL,23,931877,0.41,-727508.0,1477508,2027
39,Adams  Myles Adams,DL,25,870000,0.39,,870000,2024
40,Burns  Artie Burns,CB,28,835552,0.37,,960000,2024
41,Oluwatimi  Olu Oluwatimi,C,24,829114,0.37,-316456.0,1066456,2027
42,Rhattigan  Jon Rhattigan,LB,24,783330,0.35,,783330,2024
43,Bobo  Jake Bobo,WR,25,753333,0.34,-10000.0,760000,2026
44,Stoll  Chris Stoll,LS,25,752166,0.33,-6500.0,756500,2026
45,O'Neal  Raiqwon O'Neal,T,23,708333,0.32,,708333,2024
46,Curtis  McClendon Curtis,G,24,708333,0.32,,708333,2024
47,Young  Dareke Young,WR,24,697775,0.31,-75825.0,672500,2026
48,Russell  Brady Russell,TE,25,666667,0.3,,666666,2024
49,Williams  Leonard Williams,ED,29,647222,0.29,-647222.0,647222,2024
50,McIntosh  Kenny McIntosh,RB,23,622716,0.28,-90852.0,690855,2027
51,Peters  Jason Peters,LT,41,417776,0.19,,517777,2024
52,Curhan  Jake Curhan,T,25,104444,0.05,,104444,2024
53,O'Connell  Patrick O'Connell,LB,24,83334,0.04,,83334,2026
54,Okada  Ty Okada,S,24,83334,0.04,,83334,2025
