Unnamed: 0,Player (108),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Tannehill  Ryan Tannehill,QB,32,22500000,11.35,-62000000.0,37500000,2024.0
2,Butler  Malcolm Butler,CB,30,13600000,6.86,-17100000.0,11600000,2023.0
3,Saffold  Rodger Saffold,G,32,12343750,6.23,-16625000.0,9968750,2023.0
4,Jones  DaQuan Jones,DL,29,8333334,4.2,-8333334.0,7000000,2021.0
5,Davis  Corey Davis,WR,25,8170137,4.12,-4152216.0,4017921,2021.0
6,Davis  Corey Davis,WR,25,8170137,4.12,-4152216.0,4017921,2021.0
7,Vaccaro  Kenny Vaccaro,SS,29,6656250,3.36,-8750000.0,5156250,2023.0
8,Vaccaro  Kenny Vaccaro,SS,29,6656250,3.36,-8750000.0,5156250,2023.0
9,Jones  Ben Jones,C,22,6250000,3.15,-7250000.0,5250000,2022.0
10,Jones  Ben Jones,C,22,6250000,3.15,-7250000.0,5250000,2022.0
11,Henry  Derrick Henry,RB,26,6000000,3.03,-25500000.0,15500000,2024.0
12,Byard  Kevin Byard,FS,27,4748000,2.4,-21400000.0,9100000,2025.0
13,Byard  Kevin Byard,FS,27,4748000,2.4,-21400000.0,9100000,2025.0
14,Jackson  Adoree' Jackson,CB,25,3589977,1.81,-3589977.0,2003561,2022.0
15,Kelly  Dennis Kelly,RT,30,3583333,1.81,-6250000.0,6750000,2023.0
16,Kelly  Dennis Kelly,RT,30,3583333,1.81,-6250000.0,6750000,2023.0
17,Kern  Brett Kern,P,34,3300000,1.67,-3550000.0,2750000,2023.0
18,Kern  Brett Kern,P,34,3300000,1.67,-3550000.0,2750000,2023.0
19,Evans  Rashaan Evans,LB,25,3157416,1.59,-6841069.0,1532472,2022.0
20,Evans  Rashaan Evans,LB,25,3157416,1.59,-6841069.0,1532472,2022.0
21,Simmons  Jeffery Simmons,DL,23,2878126,1.45,-10361253.0,1070625,2024.0
22,Gostkowski  Stephen Gostkowski,K,36,2562500,1.29,-2500000.0,2562500,2021.0
23,Gostkowski  Stephen Gostkowski,K,36,2562500,1.29,-2500000.0,2562500,2021.0
