Unnamed: 0,Player (57),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Jack  Myles Jack,LB,25,15400000,7.77,-29600000.0,13029401,2024.0
2,Norwell  Andrew Norwell,G,29,12000000,6.05,-18000000.0,9033012,2022.0
3,Cann  A.J. Cann,G,29,6292708,3.17,-7391667.0,5034263,2022.0
4,Schobert  Joe Schobert,LB,27,5400000,2.72,-21700000.0,15099877,2025.0
5,Schobert  Joe Schobert,LB,27,5400000,2.72,-21700000.0,15099877,2025.0
6,Conley  Chris Conley,WR,28,3745000,1.89,-2825000.0,3311644,2021.0
7,Conley  Chris Conley,WR,28,3745000,1.89,-2825000.0,3311644,2021.0
8,Eifert  Tyler Eifert,TE,30,3296875,1.66,-3250000.0,4495834,2022.0
9,Eifert  Tyler Eifert,TE,30,3296875,1.66,-3250000.0,4495834,2022.0
10,Cole  Keelan Cole,WR,27,3259000,1.64,,3400181,2021.0
11,Wilson  Jarrod Wilson,FS,26,3083333,1.56,-3666667.0,2625551,2022.0
12,Bryan  Taven Bryan,DL,24,2769534,1.4,-4840775.0,1493922,2022.0
13,Chaisson  K’Lavon Chaisson,LB,21,2426293,1.22,-10304892.0,7975475,2024.0
14,Robinson  Cam Robinson,LT,25,2233053,1.13,-811031.0,1644163,2021.0
15,Taylor  Jawaan Taylor,RT,23,1781709,0.9,-4850127.0,1117570,2023.0
16,Shenault  Laviska Shenault,WR,22,1399285,0.71,-4116961.0,3924118,2024.0
17,Chark  DJ Chark,WR,24,1212881,0.61,,1130763,2022.0
18,Smoot  Dawuane Smoot,ED,25,1205393,0.61,-241040.0,1216957,2021.0
19,Glennon  Mike Glennon,QB,31,1161719,0.59,-1050000.0,1280132,2021.0
20,O'Shaughnessy  James O'Shaughnessy,TE,28,1072500,0.54,-50000.0,1187935,2020.0
21,Shatley  Tyler Shatley,G,29,1010000,0.51,-275000.0,1729558,2021.0
22,Richardson  Will Richardson,LT,24,900698,0.45,-301396.0,801562,2022.0
23,Minshew  Gardner Minshew,QB,24,897721,0.45,-143163.0,1095698,2023.0
24,Jones  Josh Jones,FS,26,825000,0.42,,1157324,2021.0
25,Williams  Quincy Williams,LB,24,821721,0.41,-616635.0,692855,2023.0
26,Bartch  Ben Bartch,G,22,800904,0.4,-763616.0,1477526,2024.0
27,Scott  Josiah Scott,CB,21,770985,0.39,-643940.0,1285961,2024.0
28,Cooke  Logan Cooke,P,25,767905,0.39,-35813.0,819250,2022.0
29,Herndon  Tre Herndon,CB,24,751668,0.38,-1668.0,1236671,2021.0
30,Gotsis  Adam Gotsis,ED,28,750000,0.38,-910000.0,1215515,2021.0
31,Ogunbowale  Dare Ogunbowale,RB,26,675000,0.34,,853431,2022.0
32,Allen  Dakota Allen,LB,25,675000,0.34,,837940,2022.0
33,Watson  Brandon Watson,CB,25,675000,0.34,,675000,2022.0
34,Luton  Jake Luton,QB,24,655437,0.33,-181748.0,876231,2024.0
35,Quarterman  Shaq Quarterman,LB,23,653594,0.33,-494400.0,1108226,2024.0
36,Davis  Tyler Davis,TE,23,649886,0.33,-159544.0,820669,2024.0
37,Wingard  Andrew Wingard,FS,24,617842,0.31,-3334.0,936029,2022.0
38,Barcoo  Luq Barcoo,CB,22,616666,0.31,-180000.0,699690,2023.0
39,Costin  Doug Costin,DL,23,612500,0.31,-27500.0,860536,2023.0
40,Robinson  James Robinson,RB,22,611666,0.31,-25000.0,910283,2023.0
41,Matiscik  Ross Matiscik,LS,24,610333,0.31,-1000.0,666810,2023.0
42,Claybrooks  Chris Claybrooks,CB,22,598532,0.3,-102384.0,929373,2024.0
43,Ekuale  Daniel Ekuale,DL,26,595588,0.3,,756155,2022.0
44,Ozigbo  Devine Ozigbo,RB,24,544705,0.27,,599940,2022.0
45,Lynch  Aaron Lynch,LB,27,485298,0.24,,671410,2021.0
46,McDermott  K.C. McDermott,T,24,352944,0.18,,363070,2023.0
47,Saubert  Eric Saubert,TE,26,339705,0.17,,444713,
48,Middleton  Doug Middleton,FS,27,291176,0.15,,380931,2022.0
49,Mabin  Greg Mabin,CB,26,291176,0.15,,405225,
50,Giles-Harris  Joe Giles-Harris,LB,23,277941,0.14,,449166,2022.0
51,Reid  Caraun Reid,DL,29,267647,0.14,,356575,
52,Cottrell  Nathan Cottrell,RB,24,215294,0.11,,303741,2023.0
53,Rosas  Aldrick Rosas,K,26,194117,0.1,,194117,
54,Ross  Daniel Ross,DL,27,176472,0.09,,192094,2021.0
55,Meeks  Quenton Meeks,CB,24,88236,0.04,,108011,
56,Gray  Derwin Gray,G,25,35882,0.02,,35882,2022.0
57,Godwin  Terry Godwin,WR,24,35882,0.02,,63959,2022.0
