Unnamed: 0,Player (52),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Bolles  Garett Bolles,LT,32,20807245,8.15,,19992539,2029
2,Jones  D.J. Jones,DL,29,12958334,5.07,-2988334.0,10000000,2025
3,Surtain II  Patrick Surtain II,CB,24,9669952,3.79,-43839952.0,18518565,2030
4,Sutton  Courtland Sutton,WR,29,7795588,3.05,-20650000.0,15000000,2026
5,Allen  Zach Allen,DL,27,7700000,3.01,-26500000.0,15250000,2026
6,McGlinchey  Mike McGlinchey,RT,30,7400000,2.9,-46500000.0,15000000,2028
7,Stidham  Jarrett Stidham,QB,28,7000000,2.74,-2000000.0,6000000,2025
8,Powers  Ben Powers,G,28,6550000,2.56,-21750000.0,12000000,2027
9,Franklin-Myers  John Franklin-Myers,DL,28,5000000,1.96,-8000000.0,7000000,2026
10,Meinerz  Quinn Meinerz,G,26,3565155,1.4,-24210155.0,12555000,2029
11,Nix  Bo Nix,QB,24,3384212,1.33,-18613166.0,11151848,2029
12,Jones  Brandon Jones,S,26,3318333,1.3,-11000000.0,6985000,2027
13,Cooper  Jonathon Cooper,ED,26,3205933,1.26,-17631168.0,7980765,2029
14,Smith  Tremon Smith,CB,28,3200000,1.25,-700000.0,2470000,2025
15,Trautman  Adam Trautman,TE,27,3000000,1.17,-5000000.0,4500000,2026
16,Lutz  Wil Lutz,K,30,2860000,1.12,-4510000.0,4510000,2026
17,Roach  Malcolm Roach,DL,26,2855000,1.12,-3000000.0,4500000,2026
18,Williams  Javonte Williams,RB,24,2820921,1.1,-951955.0,1868966,2025
19,Wilson  Zach Wilson,QB,25,2726637,1.07,,2726637,2025
20,Barton  Cody Barton,LB,28,2460000,0.96,-2330000.0,3750000,2025
21,Locke  P.J. Locke,SS,27,2425000,0.95,-3245000.0,3970000,2026
22,Dixon  Riley Dixon,P,31,2035000,0.8,-300000.0,1735000,2025
23,Bonitto  Nik Bonitto,ED,25,1582334,0.62,-699778.0,1232445,2026
24,Mims  Marvin Mims,WR,22,1379235,0.54,-2086011.0,1025847,2027
25,Strnad  Justin Strnad,LB,28,1305000,0.51,-750000.0,1305000,2025
26,Sanders  Drew Sanders,LB,23,1303347,0.51,-878034.0,1010669,2027
27,Moss  Riley Moss,CB,24,1238065,0.48,-721356.0,997613,2027
28,Mathis  Damarri Mathis,CB,25,1179741,0.46,-389482.0,985000,2026
29,Uwazurike  Eyioma Uwazurike,DL,26,1176467,0.46,-382934.0,985000,2027
30,Peart  Matt Peart,LT,27,1152500,0.45,-367500.0,1292500,2025
31,Elliss  Jonah Elliss,ED,21,1067402,0.42,-1089608.0,1884608,2028
32,Wattenberg  Luke Wattenberg,C,27,1056930,0.41,-143860.0,985000,2026
33,Franklin  Troy Franklin,WR,21,1008709,0.4,-854836.0,1649836,2028
34,Fraboni  Mitchell Fraboni,LS,28,985000,0.39,,985000,2025
35,Skinner  JL Skinner,S,23,964055,0.38,-147165.0,915000,2027
36,Forsyth  Alex Forsyth,C,25,934444,0.37,-58332.0,915000,2027
37,McLaughlin  Jaleel McLaughlin,RB,24,920000,0.36,-10000.0,915000,2026
38,Adkins  Nate Adkins,TE,25,918333,0.36,-6667.0,915000,2026
39,Krull  Lucas Krull,TE,26,915000,0.36,,915000,2025
40,McMillian  Ja’Quan McMillian,CB,24,915000,0.36,,915000,2025
41,Abrams-Draine  Kris Abrams-Draine,CB,23,882068,0.35,-348272.0,1143272,2028
42,Vele  Devaughn Vele,WR,27,821120,0.32,-104480.0,899480,2028
43,Estimé  Audric Estimé,RB,21,807558,0.32,-339124.0,1061901,2028
44,Crum  Frank Crum,RT,24,803333,0.31,-275000.0,820000,2027
45,Palczewski  Alex Palczewski,RT,25,801666,0.31,-13334.0,795000,2026
46,Key  Devon Key,S,26,795000,0.31,,795000,2025
47,Jackson  Jordan Jackson,DL,26,795000,0.31,,795000,2025
48,Tillman  Dondrea Tillman,ED,26,706667,0.28,,706666,2025
49,Bailey  Levelle Bailey,LB,24,530000,0.21,,530000,2026
50,Burton  Michael Burton,FB,32,437778,0.17,,537776,2025
51,Cunningham  Zach Cunningham,LB,30,328333,0.13,,375000,2025
52,Watson  Blake Watson,RB,25,88334,0.03,,88334,2026
