Unnamed: 0,Player (54),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Watt  T.J. Watt,ED,29,29368694,13.06,-48106082.0,20000000,2026
2,Heyward  Cameron Heyward,DL,34,22256250,9.9,-28662500.0,15850000,2025
3,Johnson  Diontae Johnson,WR,27,16333333,7.27,-19666667.0,10500000,2025
4,Okorafor  Chukwuma Okorafor,RT,26,13083333,5.82,-16166668.0,10000000,2025
5,Daniels  James Daniels,G,26,11166666,4.97,-14083334.0,8250000,2025
6,Fitzpatrick  Minkah Fitzpatrick,SS,27,7935000,3.53,-28500000.0,14500000,2027
7,Cole  Mason Cole,C,27,6921666,3.08,-8443334.0,5400000,2025
8,Trubisky  Mitchell Trubisky,QB,29,6011666,2.67,-10625000.0,8000000,2026
9,Boswell  Chris Boswell,K,32,5640000,2.51,-10440000.0,4040000,2027
10,Wallace  Levi Wallace,CB,28,5482500,2.44,-5482500.0,4000000,2024
11,Ogunjobi  Larry Ogunjobi,DL,29,4933333,2.19,-12000000.0,12000000,2026
12,Highsmith  Alex Highsmith,ED,26,4418074,1.97,-17218074.0,17010000,2028
13,Peterson  Patrick Peterson,CB,33,4225000,1.88,-7150000.0,7150000,2025
14,Seumalo  Isaac Seumalo,G,30,3616666,1.61,-8250000.0,8250000,2026
15,Harris  Najee Harris,RB,25,3558395,1.58,-7709855.0,1846132,2025
16,Adams  Montravius Adams,DL,28,3232500,1.44,-3232500.0,2500000,2024
17,Pickett  Kenny Pickett,QB,25,3197251,1.42,-11510104.0,1344450,2026
18,Robinson  Allen Robinson,WR,30,3082500,1.37,-5000000.0,5000000,2025
19,Jones  Broderick Jones,RT,22,3022973,1.34,-16626352.0,9841892,2028
20,Herbig  Nate Herbig,G,25,2540000,1.13,-4000000.0,4000000,2025
21,Killebrew  Miles Killebrew,S,30,2482500,1.1,-2482500.0,2000000,2024
22,Roberts  Elandon Roberts,ED,29,2332500,1.04,-3500000.0,3500000,2025
23,Porter Jr.  Joey Porter Jr.,CB,23,1748790,0.78,-8999868.0,4745160,2027
24,Freiermuth  Pat Freiermuth,TE,25,1644049,0.73,-872066.0,1208016,2025
25,Pickens  George Pickens,WR,22,1534586,0.68,-2579924.0,1011917,2026
26,Benton  Keeanu Benton,DL,22,1333295,0.59,-4279836.0,3083180,2027
27,Pierre  James Pierre,CB,27,1300000,0.58,-1300000.0,1300000,2024
28,Leal  DeMarvin Leal,DL,23,1178840,0.52,-714216.0,940768,2026
29,Moore  Dan Moore,LT,25,1114476,0.5,-348952.0,940000,2025
30,Golden  Markus Golden,ED,32,1092500,0.49,-1317500.0,1317500,2024
31,Sullivan  Chandon Sullivan,CB,27,1092500,0.49,-1232500.0,1232500,2024
32,Watts  Armon Watts,DL,27,1092500,0.49,-1232500.0,1232500,2024
33,Loudermilk  Isaiahh Loudermilk,DL,26,1020072,0.45,-160144.0,940000,2025
34,Washington  Darnell Washington,TE,22,973438,0.43,-893752.0,1643752,2027
35,Harvin III  Pressley Harvin III,P,25,960184,0.43,-40368.0,940000,2025
36,Rudolph  Mason Rudolph,QB,28,940000,0.42,-1080000.0,1080000,2024
37,Boykin  Miles Boykin,WR,27,940000,0.42,-1080000.0,1080000,2024
38,Kuntz  Christian Kuntz,LS,29,940000,0.42,,940000,2024
39,Herbig  Nick Herbig,ED,22,918230,0.41,-672920.0,1422920,2027
40,Heyward  Connor Heyward,TE,24,908806,0.4,-116418.0,870000,2026
41,Riley  Elijah Riley,CB,25,902222,0.4,,902222,2024
42,Robinson  Mark Robinson,LB,24,898089,0.4,-84267.0,870000,2026
43,Igwebuike  Godwin Igwebuike,RB,29,897776,0.4,,897776,2024
44,Austin  Calvin Austin,WR,24,876085,0.39,-378255.0,750000,2026
45,Warren  Jaylen Warren,RB,25,874000,0.39,-8000.0,870000,2025
46,Anderson  Spencer Anderson,G,23,769444,0.34,-77776.0,827776,2027
47,Cook  Dylan Cook,T,25,750000,0.33,,750000,2025
48,Williams  Rodney Williams,WLB,25,583338,0.26,,583338,2025
49,Trice Jr.  Cory Trice Jr.,CB,23,566944,0.25,-84436.0,630271,2027
50,Rush  Darius Rush,CB,23,500000,0.22,,500000,2025
51,Walker  Mykal Walker,ED,26,448889,0.2,,448888,2024
52,Martinez  Blake Martinez,LB,29,365554,0.16,,453055,2024
53,Thompson  Trenton Thompson,S,26,291669,0.13,,291669,2025
54,Johnson  Kyron Johnson,LB,25,144999,0.06,,144999,2025
