Unnamed: 0,Player (51),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Fields  Justin Fields,QB,27.0,23000000,7.58,-22000000.0,20000000,2027
2,Stephens  Brandon Stephens,CB,29.0,13970000,4.6,-19490000.0,12000000,2028
3,Johnson  Jermaine Johnson,ED,27.0,13411000,4.42,-13411000.0,13411000,2027
4,Sherwood  Jamien Sherwood,LB,26.0,11500000,3.79,-24375000.0,15000000,2028
5,Wilson  Garrett Wilson,WR,26.0,10074819,3.32,-34324819.0,23324819,2031
6,Phillips  Harrison Phillips,DL,30.0,7500000,2.47,,7500000,2027
7,Membou  Armand Membou,RT,22.0,7252978,2.39,-26110722.0,2290596,2030
8,Fashanu  Olu Fashanu,LT,24.0,5593830,1.84,-12119965.0,2659610,2029
9,McDonald  Will McDonald,ED,27.0,5193259,1.71,-5193260.0,2975682,2028
10,Tippmann  Joe Tippmann,C,25.0,4731927,1.56,-769927.0,3962000,2027
11,Myers  Josh Myers,C,28.0,4300000,1.42,-4340000.0,3700000,2028
12,Ruckert  Jeremy Ruckert,TE,26.0,3250000,1.07,-3740000.0,2250000,2028
13,Smith  Mazi Smith,DL,25.0,2560186,0.84,-2560186.0,2560186,2028
14,Taylor  Mason Taylor,TE,22.0,2378679,0.78,-7697057.0,1315736,2029
15,Thomas  Azareye'h Thomas,CB,22.0,1498556,0.49,-1076535.0,1139711,2029
16,Hennessy  Thomas Hennessy,LS,32.0,1475000,0.49,-350000.0,1300000,2028
17,Mitchell  Adonai Mitchell,WR,24.0,1466462,0.48,-700000.0,1466462,2028
18,Smith  Arian Smith,WR,25.0,1265413,0.42,-781239.0,1005000,2029
19,Moore  Malachi Moore,S,25.0,1229535,0.41,-673605.0,1005000,2029
20,Brown  Tre Brown,CB,29.0,1215000,0.4,,1215000,2027
21,Allen  Braelon Allen,RB,22.0,1207177,0.4,-264354.0,1075000,2028
22,Jonathan  Kingsley Jonathan,ED,28.0,1145000,0.38,,1145000,2027
23,Smith II  Christopher Smith II,S,26.0,1145000,0.38,,1145000,2027
24,Davis  Isaiah Davis,RB,24.0,1138569,0.38,-127138.0,1075000,2028
25,Stiggers  Qwan'tez Stiggers,CB,24.0,1138569,0.38,-127138.0,1075000,2028
26,Mauigoa  Francisco Mauigoa,LB,23.0,1103632,0.36,-295893.0,1005000,2029
27,Baron  Tyler Baron,ED,25.0,1085054,0.36,-240162.0,1005000,2029
28,McGregor  Braiden McGregor,ED,25.0,1081667,0.36,-6667.0,1075000,2027
29,Zappe  Bailey Zappe,QB,27.0,1075000,0.35,,1215000,2027
30,Womack  Samuel Womack,CB,27.0,1075000,0.35,,1215000,2027
31,Mathis  Ochaun Mathis,LB,27.0,1075000,0.35,,1075000,2027
32,Smith  Keidron Smith,S,27.0,1075000,0.35,,1075000,2027
33,Brownlee Jr.  Jarvis Brownlee Jr.,CB,25.0,1075000,0.35,,1075000,2028
34,Monroe  Jarius Monroe,CB,26.0,1075000,0.35,,1075000,2027
35,Watts  Eric Watts,ED,26.0,1075000,0.35,,1075000,2027
36,Williams  Isaiah Williams,WR,25.0,1075000,0.35,,1075000,2027
37,Heflin  Jack Heflin,DL,28.0,1005000,0.33,,1005000,2028
38,Hayes  Marquis Hayes,G,27.0,1005000,0.33,,1005000,2028
39,McNamara  Austin McNamara,P,25.0,1005000,0.33,,1005000,2027
40,Levao  Kohl Levao,G,28.0,1005000,0.33,,1005000,2028
41,King  Kobe King,LB,26.0,1005000,0.33,,1005000,2029
42,Skinner  Quentin Skinner,WR,25.0,1005000,0.33,,1005000,2028
43,Clark  Dean Clark,S,25.0,1005000,0.33,,1005000,2027
44,Clark  Jordan Clark,CB,25.0,1005000,0.33,,1005000,2027
45,Cook  Brady Cook,QB,25.0,1005000,0.33,,1005000,2027
46,Page  Payton Page,DL,24.0,1005000,0.33,,1005000,2028
47,Hartwig  Gus Hartwig,C,24.0,888333,0.29,-6667.0,885000,2028
48,Fornadel  Liam Fornadel,G,,885000,0.29,,885000,2028
49,Krieg  Lenny Krieg,K,24.0,885000,0.29,,885000,2028
50,Pritchett  Jamaal Pritchett,WR,23.0,885000,0.29,,885000,2028
51,Dalena  Mac Dalena,WR,25.0,885000,0.29,,885000,2027
