Unnamed: 0,Player (85),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Golladay  Kenny Golladay,WR,29,21150000,10.16,-31350000.0,17750000,2025
2,Williams  Leonard Williams,DL,28,15380000,7.39,-35600000.0,19000000,2024
3,Jackson  Adoree' Jackson,CB,27,9288032,4.46,-19000001.0,10588230,2024
4,Thomas  Andrew Thomas,LT,23,8821524,4.24,-19113302.0,3550508,2025
5,Jones  Daniel Jones,QB,25,8365836,4.02,-8180836.0,4194644,2023
6,Barkley  Saquon Barkley,RB,25,7217000,3.47,-7217000.0,7217000,2023
7,Thibodeaux  Kayvon Thibodeaux,ED,22,5698007,2.74,-31339038.0,20677028,2027
8,Neal  Evan Neal,RT,22,4463865,2.14,-24551258.0,15740460,2026
9,Lawrence  Dexter Lawrence,DL,25,4215286,2.02,-4215286.0,2301552,2024
10,Glowinski  Mark Glowinski,G,30,3332352,1.6,-11700000.0,6932352,2025
11,Gates  Nick Gates,C,27,3004167,1.44,-904167.0,2300000,2023
12,Gano  Graham Gano,K,35,2917962,1.4,-5592592.0,3750000,2024
13,Feliciano  Jon Feliciano,C,30,2897059,1.39,-2500000.0,3161755,2023
14,Love  Julian Love,FS,24,2732715,1.31,-192715.0,2540000,2023
15,Taylor  Tyrod Taylor,QB,33,2700000,1.3,-8225000.0,5500000,2024
16,McKinney  Xavier McKinney,FS,23,2288468,1.1,-3204113.0,1372823,2024
17,Ojulari  Azeez Ojulari,DL,22,1539752,0.74,-2683356.0,967950,2025
18,Ximines  Oshane Ximines,ED,26,1204195,0.58,-239195.0,995000,2023
19,Ximines  Oshane Ximines,ED,26,1204195,0.58,-239195.0,995000,2023
20,Peart  Matt Peart,LT,25,1186574,0.57,-416148.0,978500,2024
21,Holmes  Darnay Holmes,CB,24,1092972,0.53,-395944.0,895000,2024
22,Holmes  Darnay Holmes,CB,24,1092972,0.53,-395944.0,895000,2024
23,James  Richie James,WR,27,1065000,0.51,-100000.0,1065000,2023
24,James  Richie James,WR,27,1065000,0.51,-100000.0,1065000,2023
25,Gillan  Jamie Gillan,P,25,1065000,0.51,-100000.0,1065000,2023
26,Ellis  Justin Ellis,DL,32,1047500,0.5,-352500.0,1272500,2023
27,Ellis  Justin Ellis,DL,32,1047500,0.5,-352500.0,1272500,2023
28,Kreiter  Casey Kreiter,LS,32,1047500,0.5,-352500.0,1187500,2023
29,Kreiter  Casey Kreiter,LS,32,1047500,0.5,-352500.0,1187500,2023
30,Ward  Jihad Ward,DL,28,1047500,0.5,-152500.0,1187500,2023
31,Ward  Jihad Ward,DL,28,1047500,0.5,-152500.0,1187500,2023
32,Breida  Matt Breida,RB,27,1047500,0.5,-152500.0,1187500,2023
33,Breida  Matt Breida,RB,27,1047500,0.5,-152500.0,1187500,2023
34,Slayton  Darius Slayton,WR,25,1023497,0.49,-58497.0,965000,2023
35,Flott  Cordale Flott,CB,21,953062,0.46,-992248.0,1697248,2026
36,Flott  Cordale Flott,CB,21,953062,0.46,-992248.0,1697248,2026
37,Brown  Cameron Brown,ED,24,944591,0.45,-99182.0,895000,2024
38,Brown  Cameron Brown,ED,24,944591,0.45,-99182.0,895000,2024
