Unnamed: 0,Player (51),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Watt  T.J. Watt,ED,30,30418694,11.91,-18737388.0,21050000,2026
2,Fitzpatrick  Minkah Fitzpatrick,SS,28,21355000,8.36,-20565000.0,14500000,2027
3,Ogunjobi  Larry Ogunjobi,DL,30,13283333,5.2,-11816668.0,9750000,2026
4,Heyward  Cameron Heyward,DL,35,12606250,4.94,,16000000,2027
5,Seumalo  Isaac Seumalo,G,31,10191666,3.99,-4633334.0,7875000,2026
6,Highsmith  Alex Highsmith,ED,27,6727000,2.63,-22408000.0,10733000,2028
7,Queen  Patrick Queen,LB,25,6113333,2.39,-13840000.0,13840000,2027
8,Jackson  Donte Jackson,CB,29,6000000,2.35,-4750000.0,6000000,2025
9,Boswell  Chris Boswell,K,33,4720000,1.85,-4800000.0,3120000,2027
10,Roberts  Elandon Roberts,LB,30,4667500,1.83,-1167500.0,3500000,2025
11,Harris  Najee Harris,RB,26,4151460,1.63,-4151460.0,2439197,2025
12,Kazee  Damontae Kazee,FS,31,3875000,1.52,-875000.0,3000000,2025
13,Jones  Broderick Jones,RT,23,3778717,1.48,-13603379.0,1505744,2028
14,Freiermuth  Pat Freiermuth,TE,26,3636033,1.42,-12036033.0,11600000,2029
15,Moore  Dan Moore,LT,26,3540476,1.39,-174476.0,3366000,2025
16,Fields  Justin Fields,QB,25,3233448,1.27,-3233448.0,3233448,2025
17,Killebrew  Miles Killebrew,S,31,2255000,0.88,-2090000.0,3300000,2026
18,Elliott  Deshon Elliott,SS,27,2250000,0.88,-1500000.0,3000000,2026
19,Patterson  Cordarrelle Patterson,RB,33,2250000,0.88,-1900000.0,3200000,2026
20,Porter Jr.  Joey Porter Jr.,CB,24,2185987,0.86,-7251078.0,1187197,2027
21,Adams  Montravius Adams,DL,29,2125000,0.83,-1750000.0,3000000,2026
22,Smith  Preston Smith,DL,32,2023529,0.79,-1600000.0,2023529,2027
23,Lowry  Dean Lowry,DL,30,1875000,0.73,-1250000.0,2500000,2026
24,Pickens  George Pickens,WR,23,1841503,0.72,-1045338.0,1318834,2026
25,Benton  Keeanu Benton,DL,23,1666619,0.65,-2946541.0,1083324,2027
26,Frazier  Zach Frazier,C,23,1371675,0.54,-5039272.0,3101700,2028
27,Washington  Darnell Washington,TE,23,1216798,0.48,-670314.0,993360,2027
28,Wilson  Russell Wilson,QB,36,1210000,0.47,,1210000,2025
29,Kuntz  Christian Kuntz,LS,30,1163333,0.46,-325000.0,1380000,2027
30,Allen  Kyle Allen,QB,28,1152500,0.45,-167500.0,1292500,2025
31,Jefferson  Van Jefferson,WR,28,1152500,0.45,-167500.0,1292500,2025
32,Loudermilk  Isaiahh Loudermilk,DL,27,1135072,0.44,-80072.0,1055000,2025
33,Austin  Calvin Austin,WR,25,1111085,0.44,-252170.0,985000,2026
34,Herbig  Nick Herbig,ED,23,1083230,0.42,-504690.0,915000,2027
35,Pruitt  MyCole Pruitt,TE,32,1035000,0.41,,1260000,2025
36,Heyward  Connor Heyward,TE,25,1023806,0.4,-77612.0,985000,2026
37,Wilson  Payton Wilson,LB,24,1017511,0.4,-890044.0,1685044,2028
38,Robinson  Mark Robinson,LB,25,1013089,0.4,-56178.0,985000,2026
39,Warren  Jaylen Warren,RB,26,989000,0.39,-4000.0,985000,2025
40,McCormick  Mason McCormick,G,24,986224,0.39,-764896.0,1559896,2028
41,Matakevich  Tyler Matakevich,LB,32,985000,0.39,,1210000,2025
42,Skowronek  Ben Skowronek,WR,27,937778,0.37,,937777,2025
43,Anderson  Spencer Anderson,G,24,934444,0.37,-58332.0,915000,2027
44,Waitman  Corliss Waitman,P,29,930274,0.36,,930274,2026
45,McCollum  Ryan McCollum,C,26,915000,0.36,,915000,2025
46,Moon  Jeremiah Moon,ED,25,915000,0.36,,915000,2025
47,Pierre  James Pierre,CB,28,820833,0.32,,937500,2025
48,Bishop  Beanie Bishop,CB,25,803333,0.31,-25000.0,820000,2027
49,Scharping  Max Scharping,G,28,766111,0.3,,875000,2025
50,Williams  Mike Williams,WR,30,627500,0.25,-627500.0,627500,2025
51,Sutton  Cameron Sutton,CB,29,547222,0.21,,672224,2025
