Unnamed: 0,Player (100),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Cousins  Kirk Cousins,QB,33,31166666,17.08,-76333334.0,21000000,2023.0
2,Peterson  Patrick Peterson,CB,31,8000000,4.38,-8000000.0,8000000,2022.0
3,Smith  Harrison Smith,FS,32,6898234,3.78,-14179418.0,14544115,2026.0
4,Barr  Anthony Barr,LB,29,6103822,3.34,-15835000.0,8193822,2022.0
5,Tomlinson  Dalvin Tomlinson,DL,27,6000000,3.29,-15900000.0,16000000,2023.0
6,O'Neill  Brian O'Neill,RT,26,5636430,3.09,-22897322.0,5576115,2027.0
7,Cook  Dalvin Cook,RB,26,5113026,2.8,-13905088.0,1982343,2026.0
8,Pierce  Michael Pierce,DL,29,5000000,2.74,-3000000.0,3000000,2024.0
9,Bradbury  Garrett Bradbury,C,26,3513510,1.93,-7612605.0,1666170,2023.0
10,Ham  C.J. Ham,FB,28,3000000,1.64,-4400000.0,2250000,2024.0
11,Jefferson  Justin Jefferson,WR,22,2982455,1.63,-10736838.0,1206491,2025.0
12,Darrisaw  Christian Darrisaw,LT,22,2426571,1.33,-13346140.0,7726284,2026.0
13,Richardson  Sheldon Richardson,DL,31,2281372,1.25,-3000000.0,3564705,2022.0
14,Woods  Xavier Woods,S,26,1735294,0.95,-1500000.0,1735294,2022.0
15,Vigil  Nick Vigil,LB,28,1720588,0.94,-1450000.0,1720588,2022.0
16,Cleveland  Ezra Cleveland,G,23,1258456,0.69,-861691.0,861691,2024.0
17,Hill  Rashod Hill,LT,29,1127500,0.62,-2377500.0,2377500,2022.0
18,Mattison  Alexander Mattison,RB,23,1055543,0.58,-411086.0,850000,2023.0
19,Dantzler  Cameron Dantzler,CB,23,1042188,0.57,-671250.0,818438,2024.0
20,Conklin  Tyler Conklin,TE,26,990260,0.54,-70260.0,920000,2022.0
21,Alexander  Mackensie Alexander,CB,28,987500,0.54,-1127500.0,1127500,2022.0
22,Westbrook  Dede Westbrook,WR,28,987500,0.54,-1127500.0,1127500,2022.0
23,Wonnum  D.J. Wonnum,ED,24,967695,0.53,-563085.0,780000,2024.0
24,Lynch  James Lynch,DL,22,952749,0.52,-518247.0,780000,2024.0
25,Lynch  James Lynch,DL,22,952749,0.52,-518247.0,780000,2024.0
26,Mond  Kellen Mond,QB,22,949712,0.52,-1158848.0,1818848,2025.0
