Unnamed: 0,Player (20),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Lawrence  Trevor Lawrence,QB,29,47000000.0,14.05,-21500000.0,46500000.0,2031
2,Hines-Allen  Joshua Hines-Allen,ED,31,40900000.0,12.23,-18400000.0,25500000.0,2029
3,Meyers  Jakobi Meyers,WR,32,23400000.0,6.99,-8800000.0,20000000.0,2029
4,Van Lanen  Cole Van Lanen,LT,30,20200000.0,6.04,-2400000.0,17000000.0,2029
5,Hunter  Travis Hunter,WR/CB,25,14842904.0,4.44,-14842904.0,7201245.0,2029
6,Armstead  Arik Armstead,ED,35,4900000.0,1.46,,,2027
7,Cooke  Logan Cooke,P,33,3750000.0,1.12,-1400000.0,3050000.0,2030
8,Cleveland  Ezra Cleveland,G,30,2200000.0,0.66,,,2026
9,Hamilton  DaVon Hamilton,DL,31,2013800.0,0.6,,,2027
10,Ransaw  Caleb Ransaw,CB,26,1998526.0,0.6,-302014.0,1696512.0,2029
11,Milum  Wyatt Milum,G,27,1997324.0,0.6,-301328.0,1695996.0,2029
12,Tuten  Bhayshul Tuten,RB,25,1504132.0,0.45,-269132.0,1235000.0,2029
13,Kiser  Jack Kiser,LB,28,1499148.0,0.45,-264148.0,1235000.0,2029
14,McLeod  Jalen McLeod,LB,26,1292632.0,0.39,-57632.0,1235000.0,2029
15,Lane III  Rayuan Lane III,S,25,1290544.0,0.39,-55544.0,1235000.0,2029
16,Monheim  Jonah Monheim,C,26,1271077.0,0.38,-36077.0,1235000.0,2029
17,Allen  LeQuint Allen,RB,24,1264689.0,0.38,-29689.0,1235000.0,2029
18,Little  Walker Little,LT,29,1058777.0,0.32,-2117554.0,,2028
19,Oluokun  Foyesade Oluokun,LB,33,274500.0,0.08,-549000.0,,2028
20,Thomas Jr.  Brian Thomas Jr.,WR,26,,,,,2029
