Unnamed: 0,Player (74),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Thuney  Joe Thuney,G,28,14781000,7.46,-14781000.0,14824653,2021.0
2,Mason  Shaq Mason,G,27,8587500,4.33,-13700000.0,5872657,2024.0
3,Jones  Jonathan Jones,CB,27,6018750,3.04,-9256250.0,4087811,2023.0
4,Guy  Lawrence Guy,ED,30,5866668,2.96,-4300000.0,4560938,2021.0
5,McCourty  Jason McCourty,CB,33,5550000,2.8,-4950000.0,3875139,2021.0
6,McCourty  Devin McCourty,FS,33,5400000,2.72,-13000000.0,14117649,2022.0
7,White  James White,RB,28,4593750,2.32,-4000000.0,3515333,2021.0
8,Andrews  David Andrews,C,28,3400000,1.72,-3400000.0,3113540,2021.0
9,Butler  Adam Butler,DL,26,3259000,1.64,,3350955,2021.0
10,Simon  John Simon,ED,30,2675000,1.35,-2025000.0,2460514,2021.0
11,Michel  Sony Michel,RB,25,2625462,1.32,-4931517.0,1401349,2022.0
12,Slater  Matthew Slater,WR,35,2575000,1.3,-2450000.0,3032739,2022.0
13,Phillips  Adrian Phillips,FS,28,2500000,1.26,-2750000.0,3420128,2022.0
14,Harry  N'Keal Harry,WR,23,2295079,1.16,-6390237.0,1106914,2023.0
15,Wise  Deatrich Wise,ED,26,2278140,1.15,-145140.0,2298064,2021.0
16,Eluemunor  Jermaine Eluemunor,G,26,2133000,1.08,,2267797,2021.0
17,Bethel  Justin Bethel,CB,30,2000000,1.01,-1500000.0,2101379,2021.0
18,Brooks  Terrence Brooks,FS,28,1985000,1.0,-1260000.0,1849825,2021.0
19,Byrd  Damiere Byrd,WR,27,1521875,0.77,-1350000.0,1810321,2021.0
20,Dugger  Kyle Dugger,S,24,1514891,0.76,-4608287.0,4450788,2024.0
21,Williams  Joejuan Williams,CB,23,1505381,0.76,-2925073.0,917002,2023.0
22,Davis  Cody Davis,FS,31,1500000,0.76,-1200000.0,1606868,2021.0
23,Calhoun  Shilique Calhoun,LB,28,1484375,0.75,-1250000.0,1630595,2021.0
24,Newton  Cam Newton,QB,31,1137500,0.57,-1050000.0,4051550,2021.0
25,Cardona  Joe Cardona,LS,28,1080000,0.54,-1300000.0,1008619,2023.0
26,Winovich  Chase Winovich,ED,25,930328,0.47,-747984.0,1047927,2023.0
27,Jennings  Anfernee Jennings,LB,23,835794,0.42,-903180.0,1700446,2024.0
28,Stidham  Jarrett Stidham,QB,24,834028,0.42,-475269.0,718340,2023.0
29,Asiasi  Devin Asiasi,TE,23,833240,0.42,-892960.0,1606503,2024.0
30,Asiasi  Devin Asiasi,TE,23,833240,0.42,-892960.0,1606503,2024.0
31,Bentley  Ja'whaun Bentley,LB,24,825988,0.42,-151978.0,1103497,2022.0
32,Bentley  Ja'whaun Bentley,LB,24,825988,0.42,-151978.0,1103497,2022.0
33,Keene  Dalton Keene,TE,21,781010,0.39,-832296.0,1477550,2024.0
34,Keene  Dalton Keene,TE,21,781010,0.39,-832296.0,1477550,2024.0
35,Jackson  J.C. Jackson,CB,25,753334,0.38,-3334.0,1251632,2021.0
36,Jackson  J.C. Jackson,CB,25,753334,0.38,-3334.0,1251632,2021.0
37,Hoyer  Brian Hoyer,QB,35,750000,0.38,-1050000.0,1065079,2021.0
38,Hoyer  Brian Hoyer,QB,35,750000,0.38,-1050000.0,1065079,2021.0
39,Cunningham  Korey Cunningham,RT,25,750000,0.38,,801025,2022.0
40,Cunningham  Korey Cunningham,RT,25,750000,0.38,,801025,2022.0
41,Bailey  Jake Bailey,P,23,747245,0.38,-216735.0,778191,2023.0
42,Bailey  Jake Bailey,P,23,747245,0.38,-216735.0,778191,2023.0
43,Ferentz  James Ferentz,C,31,727941,0.37,,833769,2021.0
44,Ferentz  James Ferentz,C,31,727941,0.37,,833769,2021.0
45,Cowart  Byron Cowart,DL,24,720737,0.36,-224583.0,911181,2023.0
46,Cowart  Byron Cowart,DL,24,720737,0.36,-224583.0,911181,2023.0
47,Folk  Nick Folk,K,36,705882,0.36,,1025805,2021.0
48,Meyers  Jakobi Meyers,WR,24,678333,0.34,-6667.0,1063794,2022.0
49,Johnson  Jakob Johnson,FB,26,675000,0.34,,991120,2021.0
50,Johnson  Jakob Johnson,FB,26,675000,0.34,,991120,2021.0
51,Onwenu  Mike Onwenu,G,23,660619,0.33,-202476.0,1367268,2024.0
52,Olszewski  Gunner Olszewski,WR,24,631715,0.32,-1667.0,790283,2022.0
53,Olszewski  Gunner Olszewski,WR,24,631715,0.32,-1667.0,790283,2022.0
54,Taylor  J.J. Taylor,RB,22,610000,0.31,,647025,2023.0
55,Taylor  J.J. Taylor,RB,22,610000,0.31,,647025,2023.0
56,Bryant  Myles Bryant,CB,22,574117,0.29,,688811,2023.0
57,Bryant  Myles Bryant,CB,22,574117,0.29,,688811,2023.0
58,Herron  Justin Herron,LT,25,573109,0.29,-172461.0,918646,2024.0
59,Herron  Justin Herron,LT,25,573109,0.29,-172461.0,918646,2024.0
60,Spence  Akeem Spence,DL,29,330147,0.17,,461840,
61,Spence  Akeem Spence,DL,29,330147,0.17,,461840,
62,Hall  Terez Hall,LB,24,322941,0.16,,491265,2023.0
63,Hall  Terez Hall,LB,24,322941,0.16,,491265,2023.0
64,Moncrief  Donte Moncrief,WR,27,267647,0.14,,324995,
65,Moncrief  Donte Moncrief,WR,27,267647,0.14,,324995,
66,Martin  Marcus Martin,G,27,53529,0.03,,54120,2021.0
67,Martin  Marcus Martin,G,27,53529,0.03,,54120,2021.0
68,Virgin  Dee Virgin,CB,27,44118,0.02,,59500,2022.0
69,Virgin  Dee Virgin,CB,27,44118,0.02,,59500,2022.0
70,Jackson  Michael Jackson,CB,23,40882,0.02,-10000.0,48220,2022.0
71,Maluia  Cassh Maluia,LB,22,35882,0.02,,79260,
72,Maluia  Cassh Maluia,LB,22,35882,0.02,,79260,
73,Berry  Rashod Berry,TE,24,35882,0.02,,78784,2022.0
74,Berry  Rashod Berry,TE,24,35882,0.02,,78784,2022.0
