Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Roethlisberger  Ben Roethlisberger,QB,39,25910000,14.2,-36275000.0,14000000,2022.0
2,Haden  Joe Haden,CB,32,15575000,8.53,-15575000.0,7000000,2022.0
3,Watt  T.J. Watt,ED,27,8118694,4.45,-80593470.0,36593470,2026.0
4,Heyward  Cameron Heyward,DL,32,7481250,4.1,-26700000.0,10500000,2025.0
5,Bush  Devin Bush,LB,23,5146845,2.82,-11151498.0,2210615,2023.0
6,Boswell  Chris Boswell,K,30,4773333,2.62,-6461667.0,3085000,2023.0
7,Edmunds  Terrell Edmunds,SS,24,3403843,1.87,-1465054.0,1938789,2022.0
8,Turner  Trai Turner,G,28,3000000,1.64,-3000000.0,3000000,2022.0
9,Watt  Derek Watt,FB,29,2953333,1.62,-4916668.0,2750000,2023.0
10,Banner  Zach Banner,RT,28,2875000,1.58,-4500000.0,4500000,2023.0
11,Fitzpatrick  Minkah Fitzpatrick,FS,25,2722878,1.49,-2722878.0,2722878,2023.0
12,Smith-Schuster  JuJu Smith-Schuster,WR,25,2400000,1.32,-8000000.0,8000000,2022.0
13,Okorafor  Chukwuma Okorafor,LT,24,2386091,1.31,-203091.0,2183000,2022.0
14,Harris  Najee Harris,RB,23,2372263,1.3,-13047447.0,7509052,2025.0
15,Rudolph  Mason Rudolph,QB,26,2193066,1.2,-2080000.0,3000000,2023.0
16,Sutton  Cameron Sutton,CB,26,1700000,0.93,-4500000.0,4500000,2023.0
17,Schobert  Joe Schobert,LB,28,1626353,0.89,-3350000.0,3632352,2025.0
18,Wormley  Chris Wormley,DL,28,1600000,0.88,-2200000.0,2200000,2023.0
19,Claypool  Chase Claypool,WR,23,1503779,0.82,-2689825.0,910756,2024.0
20,Witherspoon  Ahkello Witherspoon,CB,26,1500000,0.82,-1500000.0,1500000,2022.0
21,Washington  James Washington,WR,25,1432248,0.78,-338428.0,1093820,2022.0
22,Johnson  Diontae Johnson,WR,25,1167535,0.64,-566714.0,884178,2023.0
23,Freiermuth  Pat Freiermuth,TE,23,1096033,0.6,-2678140.0,2404132,2025.0
24,Layne  Justin Layne,CB,23,1080545,0.59,-461090.0,850000,2023.0
25,Snell Jr.  Benny Snell Jr.,RB,23,1025517,0.56,-351034.0,850000,2023.0
26,Highsmith  Alex Highsmith,ED,24,1022592,0.56,-624222.0,814518,2024.0
27,McCloud  Ray-Ray McCloud,WR,25,1000000,0.55,,1000000,2022.0
28,Killebrew  Miles Killebrew,S,28,987500,0.54,-1127500.0,1127500,2022.0
29,Gentry  Zach Gentry,TE,25,936115,0.51,-172230.0,850000,2023.0
30,Ballage  Kalen Ballage,RB,26,920000,0.5,,920000,2022.0
31,Green  Kendrick Green,C,23,886503,0.49,-906012.0,1566012,2025.0
32,Gilbert  Ulysees Gilbert,LB,24,881838,0.48,-63677.0,850000,2023.0
33,Maulet  Arthur Maulet,CB,28,850000,0.47,-990000.0,990000,2022.0
34,Allen  Marcus Allen,S,25,850000,0.47,,850000,2022.0
35,Spillane  Robert Spillane,LB,26,850000,0.47,,850000,2022.0
36,Haskins  Dwayne Haskins,QB,24,850000,0.47,,850000,2022.0
37,Moore  Dan Moore,LT,23,834476,0.46,-697904.0,1357904,2025.0
38,McFarland  Anthony McFarland,RB,22,784836,0.43,-541821.0,604229,2024.0
39,Hassenauer  J.C. Hassenauer,C,27,780000,0.43,,780000,2023.0
40,Loudermilk  Isaiahh Loudermilk,DL,24,740072,0.41,-320288.0,980288,2025.0
41,Davis  Carlos Davis,DL,25,708927,0.39,-70128.0,685551,2024.0
42,Mondeaux  Henry Mondeaux,DL,26,693328,0.38,,693328,2023.0
43,Norwood  Tre Norwood,CB,22,683610,0.37,-94440.0,754440,2025.0
44,Harvin III  Pressley Harvin III,P,23,680184,0.37,-80736.0,740736,2025.0
45,Kuntz  Christian Kuntz,LS,27,660000,0.36,,660000,2022.0
46,Tuszka  Derrek Tuszka,DL,24,549990,0.3,,549990,2023.0
47,White  Cody White,WR,23,513333,0.28,,513333,2023.0
48,Charlton  Taco Charlton,DL,27,472222,0.26,,550000,
49,Rader  Kevin Rader,TE,26,303331,0.17,,303331,2023.0
50,Adams  Montravius Adams,DL,26,283332,0.16,,330000,2022.0
51,Leglue  John Leglue,G,25,256662,0.14,,256662,2023.0
52,Scales  Tegray Scales,LB,25,86666,0.05,,86666,2023.0
53,Coward  Rashaad Coward,G,27,55000,0.03,,55000,2022.0
