Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,McGlinchey  Mike McGlinchey,RT,31,23783190,8.52,-39108190.0,17508190,2028
2,Powers  Ben Powers,G,29,17432560,6.24,-15207560.0,11737560,2027
3,Allen  Zach Allen,DL,28,14347520,5.14,-63052520.0,27002520,2030
4,Sutton  Courtland Sutton,WR,30,13908190,4.98,-53333190.0,22508190,2030
5,Bolles  Garett Bolles,LT,33,13005670,4.66,-36475670.0,17005670,2029
6,Franklin-Myers  John Franklin-Myers,DL,29,10000000,3.58,-3100000.0,8000000,2026
7,Surtain II  Patrick Surtain II,CB,25,8371260,3.0,-51803260.0,22171260,2030
8,Cooper  Jonathon Cooper,ED,27,8153820,2.92,-23933820.0,10153820,2029
9,Singleton  Alex Singleton,LB,32,6922154,2.48,-1.0,6008820,2026
10,Jones  D.J. Jones,DL,30,6601890,2.36,-26001890.0,12971890,2028
11,Greenlaw  Dre Greenlaw,LB,28,6172394,2.21,-11508505.0,10505727,2028
12,Engram  Evan Engram,TE,31,5965172,2.14,-16508505.0,11508505,2027
13,Bonitto  Nik Bonitto,ED,26,5543178,1.99,-38380988.0,23108190,2030
14,Meinerz  Quinn Meinerz,G,27,5530985,1.98,-35506985.0,11450985,2029
15,Lutz  Wil Lutz,K,31,5390023,1.93,-9368911.0,7900023,2029
16,Locke  P.J. Locke,S,28,5198820,1.86,-1008820.0,4008820,2026
17,Trautman  Adam Trautman,TE,28,4508820,1.61,-2008820.0,3008820,2026
18,Roach  Malcolm Roach,DL,27,4401523,1.58,-12498190.0,4901523,2029
19,Nix  Bo Nix,QB,25,4238770,1.52,-18507724.0,1649558,2029
20,Stidham  Jarrett Stidham,QB,29,4008505,1.44,-6998505.0,5508505,2027
21,Hufanga  Talanoa Hufanga,S,26,3420270,1.23,-20008505.0,10008505,2028
22,Barron  Jahdae Barron,CB,24,3290862,1.18,-18078006.0,10628958,2029
23,Mims  Marvin Mims,WR,23,1663587,0.6,-715281.0,1310199,2027
24,Moss  Riley Moss,CB,25,1494183,0.54,-489409.0,1253731,2027
25,Strnad  Justin Strnad,LB,29,1346320,0.48,-2796320.0,2796320,2026
26,Elliss  Jonah Elliss,ED,22,1343073,0.48,-826026.0,1070671,2028
27,Harvey  RJ Harvey,RB,24,1342953,0.48,-4732128.0,2837322,2029
28,Fraboni  Mitchell Fraboni,LS,29,1308820,0.47,-1708820.0,1708820,2028
29,Uwazurike  Eyioma Uwazurike,DL,27,1230287,0.44,-200287.0,1038820,2027
30,Bryant  Pat Bryant,WR,23,1201390,0.43,-1431070.0,2271070,2029
31,Franklin  Troy Franklin,WR,22,1197214,0.43,-649632.0,983505,2028
32,Jones  Sai'vion Jones,DL,22,1125045,0.4,-1125690.0,1965690,2029
33,Skinner  JL Skinner,S,24,1087560,0.39,-106615.0,1038505,2027
34,Forsyth  Alex Forsyth,C,26,1058266,0.38,-47710.0,1038822,2027
35,Robinson  Que Robinson,ED,24,1058233,0.38,-858925.0,1698925,2029
36,Abrams-Draine  Kris Abrams-Draine,CB,24,1055573,0.38,-269709.0,968505,2028
37,McLaughlin  Jaleel McLaughlin,RB,25,1043820,0.37,-13820.0,1038820,2026
38,Adkins  Nate Adkins,TE,26,1042154,0.37,-12154.0,1038820,2026
39,McMillian  Ja’Quan McMillian,CB,25,1038505,0.37,-8505.0,1038505,2026
40,Crum  Frank Crum,RT,25,977153,0.35,-25487.0,968820,2027
41,Palczewski  Alex Palczewski,G,26,975487,0.35,-15487.0,968820,2026
42,Jackson  Jordan Jackson,DL,27,968820,0.35,-8820.0,968820,2026
43,Badie  Tyler Badie,RB,25,968820,0.35,-8820.0,968820,2026
44,Tillman  Dondrea Tillman,ED,27,968820,0.35,-8820.0,968820,2026
45,Key  Devon Key,S,27,968505,0.35,-8505.0,968505,2026
46,Crawshaw  Jeremy Crawshaw,P,24,883570,0.32,-174280.0,1014280,2029
47,Prentice  Adam Prentice,FB,28,858330,0.31,,858330,2026
48,Christian  Geron Christian,LT,29,457776,0.16,,557776,2026
49,Humphrey  Lil’jordan Humphrey,WR,27,457776,0.16,,520000,2026
50,Taylor  Reese Taylor,CB,26,373336,0.13,,373336,2027
51,Turner  Jordan Turner,ED,24,186668,0.07,,186668,2028
52,Lewis  Marcedes Lewis,TE,41,139444,0.05,,139444,2026
53,Mustipher  Sam Mustipher,C,29,65000,0.02,,65000,2026
