Unnamed: 0,Player (61),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Hightower  Dont'a Hightower,LB,31,12397059.0,6.79,-10350000.0,8622059.0,2022.0
2,McCourty  Devin McCourty,FS,34,11091176.0,6.08,-16600000.0,8941176.0,2022.0
3,Mason  Shaq Mason,G,28,9539699.0,5.23,-11925000.0,6882345.0,2024.0
4,Brown  Trenton Brown,RT,28,7588235.0,4.16,-6500000.0,7588235.0,2022.0
5,Agholor  Nelson Agholor,WR,28,6941176.0,3.8,-16000000.0,11882345.0,2023.0
6,Henry  Hunter Henry,TE,27,6823529.0,3.74,-25000000.0,17000000.0,2024.0
7,Judon  Matt Judon,LB,29,6323529.0,3.46,-30000000.0,20000000.0,2025.0
8,Smith  Jonnu Smith,TE,26,5632345.0,3.09,-31250000.0,16941168.0,2025.0
9,Phillips  Adrian Phillips,FS,29,5408088.0,2.96,,8220588.0,2025.0
10,Mills  Jalen Mills,CB,27,4507352.0,2.47,-9000000.0,6382352.0,2025.0
11,Van Noy  Kyle Van Noy,LB,30,4373522.0,2.4,-6000000.0,7000000.0,2023.0
12,Godchaux  Davon Godchaux,DL,27,4044115.0,2.22,-9000000.0,7500000.0,2023.0
13,Wise  Deatrich Wise,ED,27,3691176.0,2.02,-10000000.0,7441168.0,2025.0
14,Wynn  Isaiah Wynn,LT,25,3640606.0,1.99,-3640606.0,2040260.0,2023.0
15,Jackson  J.C. Jackson,CB,26,3384000.0,1.85,,3384000.0,2022.0
16,Bourne  Kendrick Bourne,WR,26,3078421.0,1.69,-5250000.0,6750000.0,2024.0
17,Slater  Matthew Slater,WR,36,3001464.0,1.64,-2525000.0,2626464.0,2022.0
18,Karras  Ted Karras,C,28,2970588.0,1.63,-3000000.0,2970588.0,2022.0
19,Jones  Mac Jones,QB,23,2833882.0,1.55,-15586352.0,9355528.0,2025.0
20,Harry  N'Keal Harry,WR,24,2754095.0,1.51,-4769095.0,1413032.0,2023.0
21,Bolden  Brandon Bolden,RB,31,1976470.0,1.08,-1350000.0,1026470.0,2022.0
22,Bethel  Justin Bethel,CB,31,1909804.0,1.05,-2700000.0,2576471.0,2024.0
23,Davis  Cody Davis,FS,32,1905882.0,1.04,-2100000.0,2500000.0,2023.0
24,Dugger  Kyle Dugger,S,25,1893614.0,1.04,-3703396.0,988723.0,2024.0
25,Williams  Joejuan Williams,CB,24,1807270.0,0.99,-1419692.0,1097424.0,2023.0
26,Andrews  David Andrews,C,29,1727932.0,0.95,-6500000.0,3000000.0,2025.0
27,Guy  Lawrence Guy,DL,31,1675000.0,0.92,-2075000.0,2500000.0,2025.0
28,Barmore  Christian Barmore,DL,22,1549499.0,0.85,-4605371.0,4217996.0,2025.0
29,King  Brandon King,LB,28,1366668.0,0.75,-1266668.0,1100000.0,2022.0
30,Uche  Joshua Uche,LB,23,1224849.0,0.67,-1964607.0,854970.0,2024.0
31,Cardona  Joe Cardona,LS,29,1176471.0,0.64,-1250000.0,1050000.0,2023.0
32,Winovich  Chase Winovich,ED,26,1099328.0,0.6,-498656.0,850000.0,2023.0
33,Harris  Damien Harris,RB,24,1071534.0,0.59,-443068.0,850000.0,2023.0
34,Asiasi  Devin Asiasi,TE,24,1041550.0,0.57,-669720.0,818310.0,2024.0
35,Stidham  Jarrett Stidham,QB,25,1009028.0,0.55,-318056.0,850000.0,2023.0
36,Bentley  Ja'whaun Bentley,LB,25,995990.0,0.55,-75990.0,920000.0,2022.0
37,Cajuste  Yodny Cajuste,LT,25,985545.0,0.54,-411090.0,780000.0,2023.0
38,Bailey  Jake Bailey,P,24,922245.0,0.51,-144490.0,850000.0,2023.0
39,Davis  Carl Davis,DL,29,871324.0,0.48,-990000.0,1036324.0,2022.0
40,Meyers  Jakobi Meyers,WR,25,853334.0,0.47,-3334.0,850000.0,2022.0
41,Olszewski  Gunner Olszewski,WR,25,850834.0,0.47,-834.0,850000.0,2022.0
42,Johnson  Jakob Johnson,FB,27,850000.0,0.47,,850000.0,2022.0
43,Stevenson  Rhamondre Stevenson,RB,23,847264.0,0.46,-749056.0,1409056.0,2025.0
44,Onwenu  Mike Onwenu,G,24,830619.0,0.46,-151857.0,780000.0,2024.0
45,Herron  Justin Herron,LT,26,823115.0,0.45,-129346.0,780000.0,2024.0
46,Hoyer  Brian Hoyer,QB,36,802774.0,0.44,,1015274.0,2022.0
47,Durant  Yasir Durant,G,23,780000.0,0.43,,780000.0,2023.0
48,Taylor  J.J. Taylor,RB,23,780000.0,0.43,,780000.0,2023.0
49,Folk  Nick Folk,K,37,755552.0,0.41,,955555.0,2022.0
50,Collins  Jamie Collins,LB,32,661108.0,0.36,,836111.0,2022.0
51,Wade  Shaun Wade,CB,23,660000.0,0.36,,660000.0,2025.0
52,Tavai  Jahlani Tavai,LB,25,638886.0,0.35,-50000.0,663886.0,2023.0
53,McGrone  Cameron McGrone,LB,21,550038.0,0.3,-240152.0,730152.0,2025.0
54,Bryant  Myles Bryant,CB,23,519996.0,0.28,,519996.0,2023.0
55,Davis  Sean Davis,FS,28,55000.0,0.03,,55000.0,
56,Ekuale  Daniel Ekuale,DL,27,47222.0,0.03,,47222.0,
57,Ross  D'Angelo Ross,CB,25,36666.0,0.02,,36666.0,2022.0
58,Bausby  DeVante Bausby,CB,28,,,,,2022.0
59,Bausby  DeVante Bausby,CB,28,,,,,2022.0
60,Wilkerson  Kristian Wilkerson,WR,24,,,,,2022.0
61,Wilkerson  Kristian Wilkerson,WR,24,,,,,2022.0
