Unnamed: 0,Player (13),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Murray  Kyler Murray,QB,31,46350000.0,13.85,,46350000.0,2029
2,McBride  Trey McBride,TE,29,24175000.0,7.23,-6600000.0,19000000.0,2030
3,Sweat  Josh Sweat,ED,31,23605000.0,7.06,-11010000.0,18100000.0,2029
4,Nolen  Walter Nolen,DL,25,6162402.0,1.84,-6162402.0,3481029.0,2030
5,Johnson  Will Johnson,CB,25,2994335.0,0.9,-1243686.0,2123286.0,2029
6,Burch  Jordan Burch,ED,27,2065088.0,0.62,-339905.0,1725183.0,2029
7,Tomlinson  Dalvin Tomlinson,DL,34,1700000.0,0.51,,,2027
8,Simon  Cody Simon,LB,26,1486190.0,0.44,-251190.0,1235000.0,2029
9,Burke  Denzel Burke,CB,26,1315054.0,0.39,-80054.0,1235000.0,2029
10,Conner  Hayden Conner,G,26,1278570.0,0.38,-43570.0,1235000.0,2029
11,Crawford  Kitan Crawford,S,27,1269473.0,0.38,-34473.0,1235000.0,2029
12,Harrison Jr.  Marvin Harrison Jr.,WR,26,,,,,2029
13,Robinson  Darius Robinson,ED,27,,,,,2029
