Unnamed: 0,Player (27),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Moton  Taylor Moton,RT,33,28437500,8.93,-13875000.0,21500000.0,2028
2,Brown  Derrick Brown,DL,29,28000000,8.79,-10000000.0,23000000.0,2029
3,Young  Bryce Young,QB,26,27204000,8.54,,27204000.0,2028
4,Hunt  Robert Hunt,G,31,24300000,7.63,-10600000.0,19000000.0,2029
5,Horn  Jaycee Horn,CB,28,22680400,7.12,-17041200.0,17000000.0,2030
6,Moehrig  Trevon Moehrig,S,28,22500000,7.06,-6000000.0,16500000.0,2028
7,Wharton  Tershawn Wharton,DL,29,19633334,6.16,-4833334.0,14800000.0,2028
8,Lewis  Damien Lewis,G,30,16750000,5.26,-3750000.0,13000000.0,2028
9,Brown  Bobby Brown,DL,27,9833334,3.09,-1833334.0,8000000.0,2028
10,Hubbard  Chuba Hubbard,RB,28,9006100,2.83,-3012200.0,7500000.0,2029
11,McMillan  Tet McMillan,WR,24,7617379,2.39,-16504321.0,3379126.0,2029
12,Legette  Xavier Legette,WR,26,3931829,1.23,-3931829.0,2480070.0,2029
13,Brooks  Jonathon Brooks,RB,24,2678163,0.84,-735378.0,1942785.0,2028
14,Scourton  Nic Scourton,ED,23,2349337,0.74,-3136002.0,1623112.0,2029
15,Wallace  Trevin Wallace,LB,24,1896312,0.6,-288606.0,1607706.0,2028
16,Dalton  Andy Dalton,QB,40,1848666,0.58,,,2027
17,Umanmielen  Princely Umanmielen,ED,25,1772875,0.56,-683834.0,1430958.0,2029
18,Sanders  Ja'Tavion Sanders,TE,24,1408559,0.44,-218559.0,1190000.0,2028
19,Etienne  Trevor Etienne,RB,23,1372186,0.43,-504372.0,1120000.0,2029
20,Ransom  Lathan Ransom,S,25,1359279,0.43,-478558.0,1120000.0,2029
21,Smith-Wade  Chau Smith-Wade,CB,25,1270996,0.4,-80996.0,1190000.0,2028
22,Jackson  Cam Jackson,DL,25,1238289,0.39,-236578.0,1120000.0,2029
23,Evans  Mitchell Evans,TE,24,1217742,0.38,-195484.0,1120000.0,2029
24,Horn Jr.  Jimmy Horn Jr.,WR,25,1168860,0.37,-97720.0,1120000.0,2029
25,Fitzgerald  Ryan Fitzgerald,K,27,1125000,0.35,-5000.0,1120000.0,2028
26,Martin-Scott  Bam Martin-Scott,LB,27,1125000,0.35,-5000.0,1120000.0,2028
27,Thornton  Corey Thornton,CB,26,1123334,0.35,-3334.0,1120000.0,2028
