Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Mayfield  Baker Mayfield,QB,30,26478780,9.48,-79103780.0,44003780,2027
2,Evans  Mike Evans,WR,32,25358000,9.08,-38432000.0,21000000,2026
3,Vea  Vita Vea,DL,30,22523889,8.07,-11502349.0,17500000,2027
4,Reddick  Haason Reddick,ED,31,13530673,4.85,-12001261.0,13530673,2026
5,Godwin  Chris Godwin,WR,29,12944300,4.64,-62858300.0,22006300,2028
6,Dean  Jamel Dean,CB,29,12720592,4.56,-11102945.0,6368592,2026
7,Wirfs  Tristan Wirfs,LT,26,11506142,4.12,-73163306.0,26007560,2030
8,Winfield Jr.  Antoine Winfield Jr.,S,27,9138835,3.27,-37002835.0,21002835,2028
9,David  Lavonte David,LB,35,9001260,3.22,-9001260.0,9001260,2026
10,Kancey  Calijah Kancey,DL,24,3961586,1.42,-8573146.0,2076409,2028
11,Otton  Cade Otton,TE,26,3864486,1.38,-208486.0,3656000,2026
12,White  Rachaad White,RB,26,3633727,1.3,-227727.0,3406000,2026
13,McLaughlin  Chase McLaughlin,K,29,3508820,1.26,-8820.0,3508820,2027
14,Gaines  Greg Gaines,DL,28,3502835,1.25,-2247835.0,3502835,2026
15,Egbuka  Emeka Egbuka,WR,23,3308963,1.19,-18177563.0,10701362,2030
16,Barton  Graham Barton,C,23,3196878,1.15,-11485830.0,1441432,2029
17,Dixon  Riley Dixon,P,32,3006300,1.08,-3006300.0,3006300,2027
18,Hall  Logan Hall,DL,25,2973147,1.06,-1222721.0,1984246,2026
19,Goedeke  Luke Goedeke,RT,27,2388472,0.86,-27833272.0,5414820,2030
20,Shepard  Sterling Shepard,WR,32,2257875,0.81,-507875.0,2257875,2026
21,Nelson  Anthony Nelson,ED,28,2044505,0.73,-5508505.0,5508505,2027
22,Heck  Charlie Heck,RT,29,1578820,0.57,-408820.0,1578820,2026
23,Braswell  Chris Braswell,ED,24,1549650,0.56,-2659241.0,1110978,2028
24,Diaby  YaYa Diaby,ED,26,1499387,0.54,-496242.0,1255676,2027
25,Morrison  Benjamin Morrison,CB,21,1498641,0.54,-6196959.0,3460077,2029
26,Smith  Tykee Smith,S,24,1301324,0.47,-725829.0,1062321,2028
27,McMillan  Jalen McMillan,WR,24,1289256,0.46,-706128.0,1054615,2028
28,Vildor  Kindle Vildor,CB,28,1205690,0.43,-1205690.0,1345690,2026
29,Parrish  Jacob Parrish,CB,21,1159129,0.42,-1262027.0,2102027,2029
30,Irving  Bucky Irving,RB,23,1151708,0.41,-557484.0,968820,2028
31,Dennis  SirVocea Dennis,LB,25,1118151,0.4,-167482.0,1038820,2027
32,Durham  Payne Durham,TE,25,1100064,0.39,-131308.0,1038820,2027
33,Hayes  Josh Hayes,S,26,1089599,0.39,-110692.0,1038506,2027
34,Izien  Christian Izien,S,25,1041839,0.37,-11839.0,1038505,2026
35,Tucker  Sean Tucker,RB,24,1040486,0.37,-10486.0,1038820,2026
36,Watts  Markees Watts,ED,26,1038839,0.37,-8839.0,1038505,2026
37,Jones  Deion Jones,LB,31,1037875,0.37,-7875.0,1262875,2026
38,Bridgewater  Teddy Bridgewater,QB,33,1030000,0.37,,1255000,2026
39,Klein  Elijah Klein,G,25,1003417,0.36,-112611.0,968820,2028
40,Culp  Devin Culp,TE,25,990366,0.35,-73458.0,968820,2028
41,Johnson  Kameron Johnson,WR,23,972153,0.35,-15487.0,968820,2027
42,Deckers  Evan Deckers,LS,26,968820,0.35,-8820.0,968820,2026
43,Roberts  Elijah Roberts,DL,24,947279,0.34,-414623.0,1254623,2029
44,Feeney  Dan Feeney,C,31,915552,0.33,,1115552,2026
45,Johnson  Tez Johnson,WR,23,875815,0.31,-128770.0,968770,2029
46,Chukwuma  Benjamin Chukwuma,RT,24,863163,0.31,-304830.0,899830,2028
47,Haggard  Luke Haggard,G,25,746672,0.27,,746672,2027
48,Simmons  Elijah Simmons,DL,24,746667,0.27,,746666,2027
49,Wisdom  Rashad Wisdom,S,24,634618,0.23,-8505.0,634618,2027
50,Jordan  Michael Jordan,G,27,629442,0.23,,715000,2026
51,Bazelak  Connor Bazelak,QB,25,280002,0.1,,280002,2026
52,Walker Jr.  Anthony Walker Jr.,LB,30,209166,0.07,,209166,2026
53,Gray  J.T. Gray,S,29,209166,0.07,,209166,2026
