Unnamed: 0,Player (47),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Allen  Josh Allen,QB,31.0,53108000,16.67,-87181000.0,53000000.0,2031
2,Oliver  Ed Oliver,DL,30.0,25720000,8.07,-12365000.0,16500000.0,2028
3,Dawkins  Dion Dawkins,LT,33.0,25028000,7.86,-13874000.0,19670000.0,2028
4,Rousseau  Greg Rousseau,ED,27.0,23300000,7.31,-21700000.0,17000000.0,2030
5,Brown  Spencer Brown,RT,29.0,19980000,6.27,-12160000.0,15500000.0,2029
6,Benford  Christian Benford,CB,27.0,19400000,6.09,-16600000.0,15500000.0,2030
7,Shakir  Khalil Shakir,WR,27.0,13920000,4.37,-11480000.0,10700000.0,2030
8,Cook  James Cook,RB,28.0,13000000,4.08,-11320000.0,9720000.0,2030
9,Johnson  Taron Johnson,CB,31.0,12780666,4.01,-6764999.0,10042333.0,2028
10,Bernard  Terrel Bernard,LB,28.0,11150000,3.5,-9000000.0,8600000.0,2030
11,Palmer  Josh Palmer,WR,28.0,9600000,3.01,-4800000.0,8000000.0,2028
12,Kincaid  Dalton Kincaid,TE,28.0,8750000,2.75,,8750000.0,2028
13,Hoecht  Michael Hoecht,ED,30.0,7228000,2.27,-2634000.0,6350000.0,2028
14,Bass  Tyler Bass,K,30.0,5320000,1.67,-1020000.0,4300000.0,2028
15,Hairston  Maxwell Hairston,CB,24.0,4161268,1.31,-9016081.0,2227090.0,2030
16,Coleman  Keon Coleman,WR,24.0,3205446,1.01,-2771693.0,2168763.0,2028
17,Sanders  T.J. Sanders,DL,24.0,2903293,0.91,-5717556.0,1807764.0,2029
18,Bishop  Cole Bishop,S,25.0,2083453,0.65,-395545.0,1687908.0,2028
19,Jackson  Landon Jackson,ED,24.0,1805177,0.57,-726902.0,1441726.0,2029
20,Carter  DeWayne Carter,DL,27.0,1787561,0.56,-220811.0,1561098.0,2028
21,Samuel  Curtis Samuel,WR,31.0,1725000,0.54,-1725000.0,,2027
22,Ferguson  Reid Ferguson,LS,33.0,1647500,0.52,-555000.0,1370000.0,2029
23,Walker  Deone Walker,DL,23.0,1381760,0.43,-523520.0,1120000.0,2029
24,Davis  Ray Davis,RB,28.0,1368297,0.43,-178297.0,1190000.0,2028
25,Van Pran-Granger  Sedrick Van Pran-Granger,C,26.0,1278813,0.4,-88813.0,1190000.0,2028
26,Solomon  Javon Solomon,ED,26.0,1253569,0.39,-63569.0,1190000.0,2028
27,Grable  Tylan Grable,LT,28.0,1232478,0.39,-42478.0,1190000.0,2028
28,Hancock  Jordan Hancock,CB,24.0,1200054,0.38,-160108.0,1120000.0,2029
29,Hawes  Jackson Hawes,TE,27.0,1200054,0.38,-160108.0,1120000.0,2029
30,Logue  Zion Logue,DL,26.0,1193500,0.37,-3500.0,1190000.0,2028
31,Strong  Dorian Strong,CB,24.0,1191339,0.37,-142678.0,1120000.0,2029
32,Jones Jr.  Andre Jones Jr.,ED,29.0,1190000,0.37,,1190000.0,2028
33,Lundt  Chase Lundt,RT,27.0,1171231,0.37,-102462.0,1120000.0,2029
34,Knox  Dawson Knox,TE,31.0,1168000,0.37,-2336000.0,,2027
35,Owens  Wande Owens,S,26.0,1128334,0.35,-8334.0,1120000.0,2028
36,Jenkins  Keonta Jenkins,LB,25.0,1123000,0.35,-3000.0,1120000.0,2028
37,Latu  Keleki Latu,TE,25.0,1120000,0.35,,1120000.0,2028
38,Clayton  Travis Clayton,T,26.0,1054250,0.33,-4250.0,1050000.0,2028
39,Gosnell  Stephen Gosnell,WR,26.0,1054250,0.33,-4250.0,1050000.0,2028
40,Akingbesote  Tommy Akingbesote,DL,24.0,1052500,0.33,-2500.0,1050000.0,2028
41,Couch  Te'Cory Couch,CB,28.0,1052250,0.33,-2250.0,1050000.0,2028
42,Ciarlo  Jimmy Ciarlo,LB,,1051750,0.33,-1750.0,1050000.0,2028
43,Devonshire  MJ Devonshire,CB,27.0,1050750,0.33,-750.0,1050000.0,2028
44,Gore Jr.  Frank Gore Jr.,RB,25.0,1050000,0.33,,1050000.0,2028
45,Porter  Daryl Porter,S,25.0,1050000,0.33,,1050000.0,2028
46,Trujillo  Maddux Trujillo,K,24.0,1050000,0.33,,1050000.0,2028
47,Ogunjobi  Larry Ogunjobi,ED,33.0,856683,0.27,,,2026
