Unnamed: 0,Player (36),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Tagovailoa  Tua Tagovailoa,QB,29.0,53400000,16.76,-31800000.0,37000000.0,2029
2,Waddle  Jaylen Waddle,WR,29.0,33834363,10.62,-16477200.0,24000454.0,2029
3,Chubb  Bradley Chubb,ED,31.0,31535250,9.9,-12886500.0,23260000.0,2028
4,Sieler  Zach Sieler,DL,32.0,20784000,6.52,-9625000.0,13200000.0,2030
5,Fitzpatrick  Minkah Fitzpatrick,S,31.0,9747000,3.06,-9747000.0,,2027
6,Jackson  Austin Jackson,RT,28.0,9490232,2.98,-9490232.0,,2027
7,Grant  Kenneth Grant,DL,24.0,5988085,1.88,-12974184.0,2836028.0,2029
8,Brewer  Aaron Brewer,C,30.0,5413000,1.7,-5413000.0,,2027
9,Robinson  Chop Robinson,ED,24.0,4765164,1.5,-4765164.0,2837214.0,2029
10,Savaiinaea  Jonah Savaiinaea,G,23.0,3087948,0.97,-2437264.0,1869316.0,2029
11,Brooks  Jordyn Brooks,LB,30.0,2487166,0.78,-5786502.0,,2027
12,Paul  Patrick Paul,LT,27.0,2199176,0.69,-461672.0,1737504.0,2028
13,Wright  Jaylen Wright,RB,24.0,1380005,0.43,-190005.0,1190000.0,2028
14,Washington  Malik Washington,WR,26.0,1239890,0.39,-49890.0,1190000.0,2028
15,Phillips  Jordan Phillips,DL,23.0,1234576,0.39,-229152.0,1120000.0,2029
16,Marshall Jr.  Jason Marshall Jr.,CB,25.0,1226323,0.38,-212646.0,1120000.0,2029
17,Trader Jr.  Dante Trader Jr.,S,24.0,1223696,0.38,-207390.0,1120000.0,2029
18,Washington  Tahj Washington,WR,26.0,1212599,0.38,-22599.0,1190000.0,2028
19,Gordon II  Ollie Gordon II,RB,23.0,1188166,0.37,-136332.0,1120000.0,2029
20,Ewers  Quinn Ewers,QB,24.0,1152894,0.36,-65788.0,1120000.0,2029
21,Biggers  Zeek Biggers,DL,24.0,1145418,0.36,-50836.0,1120000.0,2029
22,Conyers  Jalin Conyers,TE,26.0,1125000,0.35,-5000.0,1120000.0,2028
23,Battle  Miles Battle,CB,27.0,1120000,0.35,,1120000.0,2028
24,Brown  Omar Brown,S,27.0,1120000,0.35,,1120000.0,2028
25,Edwards  Donovan Edwards,RB,24.0,1120000,0.35,,1120000.0,2028
26,Daniels  Braeden Daniels,LT,27.0,1050000,0.33,,1050000.0,2028
27,Kuntz  Zack Kuntz,TE,28.0,1050000,0.33,,1050000.0,2028
28,McLendon  Derrick McLendon,ED,27.0,1050000,0.33,,1050000.0,2028
29,Cooper Jr.  Keith Cooper Jr.,DL,,1050000,0.33,,1050000.0,2028
30,Henning  AJ Henning,WR,26.0,1050000,0.33,,1050000.0,2028
31,Coleman  Seth Coleman,ED,27.0,1050000,0.33,,1050000.0,2028
32,Ossai  K.C. Ossai,LB,25.0,1050000,0.33,,1050000.0,2028
33,Huntley  Alex Huntley,ED,26.0,1050000,0.33,,1050000.0,2028
34,Priebe  Josh Priebe,G,26.0,1050000,0.33,,1050000.0,2028
35,Ingold  Alec Ingold,FB,31.0,830000,0.26,-830000.0,,2027
36,Sanders  Jason Sanders,K,32.0,331500,0.1,,,2027
