Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Cousins  Kirk Cousins,QB,37,40000000,14.33,-75000000.0,27500000,2028
2,Onyemata  David Onyemata,DL,33,16933190,6.06,-9358190.0,10508190,2026
3,Matthews  Jake Matthews,LT,33,13282218,4.76,-50555931.0,22008505,2029
4,Lindstrom  Chris Lindstrom,G,28,12258505,4.39,-38008505.0,14508505,2029
5,Bates III  Jessie Bates III,S,28,12258505,4.39,-29008505.0,14008505,2027
6,Pitts  Kyle Pitts,TE,25,10885560,3.9,-10885560.0,10885560,2026
7,Floyd  Leonard Floyd,ED,33,10005670,3.58,-10005670.0,10005670,2026
8,Terrell  A.J. Terrell,CB,27,9008820,3.23,-49008820.0,14008820,2029
9,Elliss  Kaden Elliss,LB,30,8508820,3.05,-1758820.0,6758820,2026
10,Mooney  Darnell Mooney,WR,28,8485040,3.04,-19005040.0,9455040,2027
11,London  Drake London,WR,24,6860383,2.46,-6860383.0,3650025,2027
12,Robinson  Bijan Robinson,RB,23,5997513,2.15,-12984318.0,2755052,2028
13,Deablo  Divine Deablo,LB,27,4948820,1.77,-6668820.0,7928820,2027
14,Walker  Jalon Walker,ED,21,3742960,1.34,-20566717.0,12438799,2030
15,Woerner  Charlie Woerner,TE,28,3737560,1.34,-4417560.0,2757560,2027
16,Neuzil  Ryan Neuzil,C,28,3283505,1.18,-6258505.0,5033505,2027
17,Pinion  Bradley Pinion,P,31,3156300,1.13,-506300.0,2656300,2026
18,Pearce Jr.  James Pearce Jr.,ED,22,3055035,1.09,-16783131.0,9687099,2030
19,Ebiketie  Arnold Ebiketie,ED,26,2814452,1.01,-906903.0,1916054,2026
20,Hinton  Kyle Hinton,G,27,2508505,0.9,-2583505.0,3008505,2027
21,Bergeron  Matthew Bergeron,G,25,2457181,0.88,-3349632.0,1574730,2027
22,Orhorhoro  Ruke Orhorhoro,DL,24,2262170,0.81,-6940740.0,1254238,2028
23,Ford  Michael Ford,CB,30,1852560,0.66,-1147560.0,2102560,2027
24,Alford  Dee Alford,CB,28,1498820,0.54,-238820.0,1508820,2026
25,Franks  Feleipe Franks,TE,28,1428820,0.51,-208820.0,1448820,2026
26,McCullough  Liam McCullough,LS,28,1333190,0.48,-1908190.0,2008190,2029
27,Wilkinson  Elijah Wilkinson,G,30,1206005,0.43,-176005.0,1431005,2026
28,Allgeier  Tyler Allgeier,RB,25,1192294,0.43,-92294.0,1108820,2026
29,Dorlus  Brandon Dorlus,DL,24,1174419,0.42,-625617.0,968820,2028
30,Watts  Xavier Watts,S,24,1129539,0.4,-1145115.0,1985115,2029
31,Quitoriano  Teagan Quitoriano,TE,25,1108820,0.4,-8820.0,1108820,2026
32,Bertrand  JD Bertrand,LB,25,1056326,0.38,-271338.0,968820,2028
33,Sills  David Sills,WR,30,1038887,0.37,,1038887,2026
34,Woods  Josh Woods,LB,29,1038820,0.37,-8820.0,1178820,2026
35,Gwyn  Jovaughn Gwyn,C,26,1038505,0.37,-8505.0,1038505,2026
36,Washington  Casey Washington,WR,24,1017219,0.36,-154017.0,968820,2028
37,Brooks  Natrone Brooks,CB,26,968820,0.35,-8820.0,968820,2026
38,London  LaCale London,DL,28,967875,0.35,-7875.0,967875,2026
39,Jerrell  Michael Jerrell,T,26,960000,0.34,,960000,2028
40,Nelson  Jack Nelson,RT,23,882501,0.32,-156963.0,996963,2029
41,Carter  Nate Carter,RB,23,849347,0.3,-175347.0,859347,2028
42,Harrison  Ronnie Harrison,S,28,629442,0.23,,766942,2026
43,Gonzalez  Zane Gonzalez,K,30,515000,0.18,,585000,2026
44,Garcia  Elijah Garcia,DL,27,488889,0.18,,488889,2026
45,Street  Kentavius Street,DL,29,457778,0.16,,520000,2026
46,Stick  Easton Stick,QB,30,400554,0.14,,455000,2026
47,Bryant  Cobee Bryant,CB,24,326669,0.12,,326669,2027
48,Thompkins  Deven Thompkins,WR,26,305556,0.11,,305555,2027
49,Drummond  Dylan Drummond,WR,25,280002,0.1,,280002,2027
50,Heath  Malik Heath,WR,25,228888,0.08,,228888,2026
51,Henderson  C.J. Henderson,CB,27,195000,0.07,,195000,2027
52,Robinson  Jammie Robinson,S,24,171666,0.06,,171666,2027
53,Kareem  Khalid Kareem,ED,27,57222,0.02,,65000,2026
