Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Bosa  Joey Bosa,ED,29,26111667,10.22,-37223334.0,15000000,2026
2,Mack  Khalil Mack,ED,33,25595000,10.02,-34267500.0,19200000,2025
3,Herbert  Justin Herbert,QB,26,19345675,7.57,-129502700.0,56600000,2030
4,James  Derwin James,SS,28,19148066,7.5,-24734729.0,12041666,2027
5,Pipkins  Trey Pipkins,G,28,8750000,3.43,-11250000.0,6250000,2026
6,Alt  Joe Alt,RT,21,6029262,2.36,-20937048.0,21732048,2029
7,Slater  Rashawn Slater,LT,25,5291923,2.07,-5291923.0,2927967,2026
8,Fox  Morgan Fox,DL,30,4750000,1.86,-2250000.0,3500000,2025
9,Johnson  Zion Johnson,G,25,4021822,1.57,-8713946.0,2045608,2026
10,Gilman  Alohi Gilman,FS,27,3375000,1.32,-5625000.0,5625000,2026
11,Palmer  Josh Palmer,WR,25,3370919,1.32,-254919.0,3116000,2025
12,Johnston  Quentin Johnston,WR,23,3224722,1.26,-11609000.0,1394944,2028
13,Chark  DJ Chark,WR,28,2890000,1.13,-2065000.0,2450000,2025
14,Fulton  Kristian Fulton,CB,26,2885000,1.13,-2445000.0,3295000,2025
15,Dissly  Will Dissly,TE,28,2625000,1.03,-10000000.0,5625000,2027
16,Scott  JK Scott,P,28,2510000,0.98,-710000.0,2100000,2025
17,Dupree  Bud Dupree,ED,31,2360000,0.92,-2745000.0,3000000,2026
18,Edwards  Gus Edwards,RB,29,2250000,0.88,-3375000.0,3375000,2026
19,Perryman  Denzel Perryman,LB,32,2175000,0.85,-1875000.0,2300000,2025
20,McConkey  Ladd McConkey,WR,23,1817306,0.71,-9185943.0,4884224,2028
21,Ford  Poona Ford,DL,29,1790000,0.7,-665000.0,1790000,2025
22,Dye  Troy Dye,LB,28,1790000,0.7,-665000.0,1790000,2025
23,Dicker  Cameron Dicker,K,24,1585000,0.62,-8735000.0,3985000,2029
24,Tuipulotu  Tuli Tuipulotu,ED,22,1493496,0.58,-2383090.0,1048699,2027
25,Harris  Josh Harris,LS,35,1460000,0.57,-450000.0,1260000,2026
26,Stick  Easton Stick,QB,29,1292500,0.51,-1417500.0,2667500,2025
27,Henley  Daiyan Henley,LB,25,1231914,0.48,-706593.0,996383,2027
28,Heinicke  Taylor Heinicke,QB,31,1210000,0.47,,1210000,2025
29,Jaimes  Brenden Jaimes,OL,25,1134445,0.44,-79445.0,1055000,2025
30,Dobbins  JK Dobbins,RB,26,1130000,0.44,-50000.0,1940000,2025
31,Hurst  Hayden Hurst,TE,31,1125000,0.44,,1125000,2025
32,Niemann  Nick Niemann,LB,27,1108501,0.43,-53501.0,1055000,2025
33,Colson  Junior Colson,LB,22,1095819,0.43,-1203276.0,1998276,2028
34,Davis  Derius Davis,WR,24,1092983,0.43,-533949.0,915000,2027
35,Ogbonnia  Otito Ogbonnia,DL,24,1064720,0.42,-159440.0,985000,2026
36,Salyer  Jamaree Salyer,RT,24,1028982,0.4,-87964.0,985000,2026
37,Taylor  Ja'Sir Taylor,CB,25,1018003,0.4,-66006.0,985000,2026
38,Leonard  Deane Leonard,CB,25,1009916,0.4,-49832.0,985000,2026
39,Eboigbe  Justin Eboigbe,DL,23,1004753,0.39,-839012.0,1634012,2028
40,McFadden  Jordan McFadden,G,25,993035,0.39,-234105.0,915000,2027
41,Smartt  Stone Smartt,TE,26,986667,0.39,-1667.0,985000,2025
42,Bozeman  Bradley Bozeman,C,30,985000,0.39,,1125000,2025
43,Tart  Teair Tart,DL,27,985000,0.39,,1125000,2025
44,Sarell  Foster Sarell,LT,26,985000,0.39,,985000,2025
45,Haskins  Hassan Haskins,RB,25,985000,0.39,,985000,2026
46,Matlock  Scott Matlock,FB,24,958074,0.38,-129222.0,915000,2027
47,Still  Tarheeb Still,CB,22,888930,0.35,-375720.0,1170720,2028
48,Hart  Cam Hart,CB,24,885982,0.35,-363928.0,1158928,2028
49,Vidal  Kimani Vidal,RB,23,846859,0.33,-207436.0,1002436,2028
50,Mustipher  Sam Mustipher,C,28,547220,0.21,,625000,2025
51,Fisk  Tucker Fisk,TE,25,457497,0.18,,457497,2026
52,Quarterman  Shaq Quarterman,LB,27,437776,0.17,,515450,2025
53,Jefferson  Tony Jefferson,SS,32,328333,0.13,,403332,2025
