Unnamed: 0,Player (78),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Rivers  Philip Rivers,QB,37,22000000,12.42,-19000000.0,15000000,2020
2,Okung  Russell Okung,LT,30,14968750,8.45,-19500000.0,12468750,2021
3,Ingram  Melvin Ingram,ED,29,13875000,7.83,-19125000.0,11250000,2021
4,Allen  Keenan Allen,WR,26,9650000,5.45,-5950000.0,7750000,2021
5,Bosa  Joey Bosa,ED,23,7056459,3.98,-15288995.0,2802153,2021
6,Benjamin  Travis Benjamin,WR,29,7000000,3.95,-2500000.0,5750000,2020
7,Hayward  Casey Hayward,CB,29,6833334,3.86,-20833334.0,12000000,2022
8,Pouncey  Mike Pouncey,C,29,6250000,3.53,-10000000.0,8000000,2020
9,Mebane  Brandon Mebane,DL,33,5500000,3.1,-1000000.0,4500000,2019
10,Addae  Jahleel Addae,SS,28,5500000,3.1,-4000000.0,5000000,2021
11,Williams  Mike Williams,WR,24,4488620,2.53,-9377688.0,1362724,2022
12,Gordon  Melvin Gordon,RB,25,3394929,1.92,-3394929.0,1889968,2020
13,Williams  Tyrell Williams,WR,26,2914000,1.64,,2914000,2019
14,Square  Damion Square,DL,29,2612500,1.47,-612500.0,2000000,2019
15,Gates  Antonio Gates,TE,38,2500000,1.41,,2500000,2019
16,James  Derwin James,S,22,2252537,1.27,-12388956.0,7570150,2023
17,Emanuel  Kyle Emanuel,LB,27,1961643,1.11,-54643.0,1907000,2019
18,Green  Virgil Green,TE,30,1800000,1.02,-5900000.0,3400000,2021
19,Schofield  Michael Schofield,G,28,1750000,0.99,-2500000.0,2500000,2020
20,Henry  Hunter Henry,TE,24,1740083,0.98,-1970910.0,1030028,2020
21,Lamp  Forrest Lamp,G,24,1515209,0.86,-3009544.0,768042,2021
22,Phillips  Adrian Phillips,FS,26,1500000,0.85,-500000.0,1500000,2019
23,Dzubnar  Nick Dzubnar,LB,27,1127500,0.64,-820000.0,1525000,2020
24,Windt  Mike Windt,LS,33,1070000,0.6,-465000.0,915000,2021
25,Nwosu  Uchenna Nwosu,LB,22,1047195,0.59,-3010582.0,2748783,2022
26,Smith  Geno Smith,QB,28,1000000,0.56,-210000.0,1000000,2019
27,Feeney  Dan Feeney,G,24,865158,0.49,-693474.0,634000,2021
28,Feeney  Dan Feeney,G,24,865158,0.49,-693474.0,634000,2021
29,Davis  Geremy Davis,WR,26,763750,0.43,-15000.0,813750,2019
30,Davis  Geremy Davis,WR,26,763750,0.43,-15000.0,813750,2019
31,Philon  Darius Philon,DL,24,735149,0.41,-30149.0,705000,2019
32,Philon  Darius Philon,DL,24,735149,0.41,-30149.0,705000,2019
33,Jenkins  Rayshawn Jenkins,FS,24,720552,0.41,-496657.0,555000,2021
34,Jenkins  Rayshawn Jenkins,FS,24,720552,0.41,-496657.0,555000,2021
35,Jones  Justin Jones,DL,22,693535,0.39,-854140.0,1334140,2022
36,Jones  Justin Jones,DL,22,693535,0.39,-854140.0,1334140,2022
37,Brown  Jatavis Brown,LB,24,676096,0.38,-92193.0,630000,2020
38,Brown  Jatavis Brown,LB,24,676096,0.38,-92193.0,630000,2020
39,Watt  Derek Watt,FB,26,662420,0.37,-64842.0,630000,2020
40,Watt  Derek Watt,FB,26,662420,0.37,-64842.0,630000,2020
41,King  Desmond King,S,24,624998,0.35,-209994.0,853620,2021
42,King  Desmond King,S,24,624998,0.35,-209994.0,853620,2021
43,Tevi  Sam Tevi,RT,24,595447,0.34,-121344.0,555000,2021
44,Tevi  Sam Tevi,RT,24,595447,0.34,-121344.0,555000,2021
45,Culkin  Sean Culkin,TE,25,559000,0.32,-8000.0,555000,2020
46,Culkin  Sean Culkin,TE,25,559000,0.32,-8000.0,555000,2020
47,Ekeler  Austin Ekeler,RB,23,556666,0.31,-3334.0,555000,2020
48,Toner  Cole Toner,G,24,555000,0.31,,555000,2019
49,Toner  Cole Toner,G,24,555000,0.31,,555000,2019
50,Rochell  Isaac Rochell,DL,23,555000,0.31,,555000,2019
51,Rochell  Isaac Rochell,DL,23,555000,0.31,,555000,2019
52,Davis  Michael Davis,CB,23,555000,0.31,,555000,2020
53,Davis  Michael Davis,CB,23,555000,0.31,,555000,2020
54,Quessenberry  Scott Quessenberry,C,23,551063,0.31,-284252.0,764252,2022
55,Quessenberry  Scott Quessenberry,C,23,551063,0.31,-284252.0,764252,2022
56,Facyson  Brandon Facyson,CB,24,483333,0.27,-10000.0,490000,2021
57,Facyson  Brandon Facyson,CB,24,483333,0.27,-10000.0,490000,2021
58,Jones  Donnie Jones,P,38,481765,0.27,,776176,2019
59,Jones  Donnie Jones,P,38,481765,0.27,,776176,2019
60,Scott  Trenton Scott,G,24,451764,0.25,,451764,2020
61,Jackson  Justin Jackson,RB,22,395294,0.22,,395294,2022
62,Jackson  Justin Jackson,RB,22,395294,0.22,,395294,2022
63,Pullard  Hayes Pullard,LB,26,373235,0.21,,373235,2019
64,Pullard  Hayes Pullard,LB,26,373235,0.21,,373235,2019
65,Newsome  Detrez Newsome,RB,24,310585,0.18,,310585,2021
66,Newsome  Detrez Newsome,RB,24,310585,0.18,,310585,2021
67,Richards  Jeff Richards,CB,27,254115,0.14,,254115,2020
68,Richards  Jeff Richards,CB,27,254115,0.14,,254115,2020
69,McGill  T.Y. McGill,DL,26,248823,0.14,,248823,2020
70,McGill  T.Y. McGill,DL,26,248823,0.14,,248823,2020
71,Badgley  Michael Badgley,K,23,225880,0.13,,225880,2021
72,Badgley  Michael Badgley,K,23,225880,0.13,,225880,2021
73,Cantrell  Dylan Cantrell,WR,24,112940,0.06,,112940,2020
74,Cantrell  Dylan Cantrell,WR,24,112940,0.06,,112940,2020
75,Wilson  Kyle Wilson,LB,23,84705,0.05,,84705,2020
76,Wilson  Kyle Wilson,LB,23,84705,0.05,,84705,2020
77,Lanier  Anthony Lanier,ED,25,74117,0.04,,74117,2020
78,Lanier  Anthony Lanier,ED,25,74117,0.04,,74117,2020
