Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Mahomes  Patrick Mahomes,QB,29,37008269.0,14.49,-113596314.0,45750000.0,2032
2,Thuney  Joe Thuney,G,32,26971713.0,10.56,-23943426.0,16000000.0,2026
3,Kelce  Travis Kelce,TE,35,19551667.0,7.66,-22103334.0,17000000.0,2026
4,Taylor  Jawaan Taylor,RT,27,19391666.0,7.59,-55550001.0,20000000.0,2027
5,Reid  Justin Reid,SS,27,14250000.0,5.58,-3500000.0,10720000.0,2025
6,Omenihu  Charles Omenihu,ED,27,10970000.0,4.3,-3750000.0,7070000.0,2025
7,Jones  Chris Jones,DL,30,7350000.0,2.88,-60000000.0,31350000.0,2029
8,Brown  Marquise Brown,WR,27,6955882.0,2.72,-6500000.0,6779411.0,2025
9,Humphrey  Creed Humphrey,C,25,5151856.0,2.02,-35351856.0,19200000.0,2029
10,Danna  Michael Danna,ED,27,4666666.0,1.83,-13000000.0,9000000.0,2027
11,Hopkins  DeAndre Hopkins,WR,32,4368610.0,1.71,-3216108.0,3463889.0,2025
12,McDuffie  Trent McDuffie,CB,24,3816132.0,1.49,-8268286.0,1977044.0,2027
13,Bolton  Nick Bolton,LB,24,3516733.0,1.38,-400733.0,3116000.0,2025
14,Smith  Trey Smith,G,25,3398677.0,1.33,-32677.0,3366000.0,2025
15,Butker  Harrison Butker,K,29,3388796.0,1.33,-18478796.0,8260000.0,2029
16,Karlaftis  George Karlaftis,ED,23,3255129.0,1.27,-7052780.0,1790043.0,2027
17,Tranquill  Drue Tranquill,LB,29,3000000.0,1.17,-12500000.0,6000000.0,2027
18,Watson  Justin Watson,WR,29,2920000.0,1.14,-150000.0,3000000.0,2025
19,Anudike-Uzomah  Felix Anudike-Uzomah,ED,22,2685867.0,1.05,-9669122.0,1287173.0,2028
20,Gray  Noah Gray,TE,25,2643524.0,1.04,-10094444.0,7065080.0,2028
21,Worthy  Xavier Worthy,WR,21,2507321.0,0.98,-13790264.0,7644284.0,2029
22,Wentz  Carson Wentz,QB,32,2354412.0,0.92,-2200000.0,3325000.0,2025
23,Nnadi  Derrick Nnadi,DL,28,2000000.0,0.78,-1790000.0,2000000.0,2025
24,Cook  Bryan Cook,FS,25,1594674.0,0.62,-716232.0,1236558.0,2026
25,Perine  Samaje Perine,RB,29,1500000.0,0.59,-290000.0,1500000.0,2025
26,Chenal  Leo Chenal,LB,24,1375884.0,0.54,-424512.0,1163628.0,2026
27,Wharton  Tershawn Wharton,DL,26,1292500.0,0.51,-2742500.0,2742500.0,2025
28,Morris  Wanya Morris,LT,24,1270081.0,0.5,-678195.0,1044016.0,2027
29,Smith-Schuster  JuJu Smith-Schuster,WR,28,1210000.0,0.47,,1210000.0,2025
30,Suamataia  Kingsley Suamataia,LT,21,1167546.0,0.46,-3372071.0,2285184.0,2028
31,Pennel  Mike Pennel,DL,33,1162265.0,0.46,,1387265.0,2025
32,Winchester  James Winchester,LS,35,1152500.0,0.45,-1152500.0,1377500.0,2025
33,Williams  Joshua Williams,CB,25,1151565.0,0.45,-333130.0,985000.0,2026
34,Conner  Chamarri Conner,CB,24,1102842.0,0.43,-563526.0,915000.0,2027
35,Tuipulotu  Marlon Tuipulotu,DL,25,1055000.0,0.41,,1055000.0,2025
36,Uche  Joshua Uche,LB,26,1022220.0,0.4,-722220.0,1022220.0,2025
37,Pacheco  Isiah Pacheco,RB,25,1004777.0,0.39,-39554.0,985000.0,2026
38,Herring  Malik Herring,ED,27,985000.0,0.39,,985000.0,2025
39,Johnson  Nazeeh Johnson,CB,26,985000.0,0.39,,985000.0,2025
40,Hicks  Jaden Hicks,S,22,927177.0,0.36,-528708.0,1323708.0,2028
41,Jones  Cam Jones,LB,25,920000.0,0.36,-10000.0,915000.0,2026
42,Caliendo  Mike Caliendo,G,27,915000.0,0.36,,915000.0,2025
43,Nourzad  Hunter Nourzad,C,24,874879.0,0.34,-319516.0,1114516.0,2028
44,Hunt  Kareem Hunt,RB,29,820833.0,0.32,,1008333.0,2025
45,Hanson  C.J. Hanson,G,23,816196.0,0.32,-84784.0,879784.0,2028
46,Driskell  Ethan Driskell,RT,24,808333.0,0.32,-265000.0,835000.0,2027
47,Roland-Wallace  Christian Roland-Wallace,CB,23,796666.0,0.31,-155000.0,800000.0,2027
48,Araiza  Matt Araiza,P,24,795000.0,0.31,,795000.0,2025
49,Steele  Carson Steele,RB,22,795000.0,0.31,,795000.0,2027
50,Taylor  Keith Taylor,CB,26,601942.0,0.24,,601942.0,2025
51,Hendershot  Peyton Hendershot,TE,25,492498.0,0.19,,492498.0,2025
52,Remigio  Nikko Remigio,WR,25,254167.0,0.1,,254166.0,2026
53,Humphries  D.J. Humphries,LT,31,,,,,2025
