Unnamed: 0,Player (52),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Mayfield  Baker Mayfield,QB,31.0,52975000,17.46,-55125000.0,40000000.0,2027
2,Wirfs  Tristan Wirfs,LT,27.0,36328582,11.97,-61657164.0,26000000.0,2030
3,Godwin  Chris Godwin,WR,30.0,33683000,11.1,-49914000.0,22000000.0,2028
4,Winfield Jr.  Antoine Winfield Jr.,S,28.0,27466000,9.05,-27864000.0,19500000.0,2028
5,Goedeke  Luke Goedeke,RT,28.0,22861200,7.53,-25444800.0,22000000.0,2030
6,Vea  Vita Vea,DL,31.0,22194460,7.31,-6478460.0,18000000.0,2027
7,McCollum  Zyon McCollum,CB,27.0,15670500,5.16,-17823500.0,14594000.0,2029
8,Evans  Mike Evans,WR,33.0,13074000,4.31,-13074000.0,,2026
9,Bredeson  Ben Bredeson,G,27.0,8766000,2.89,-10064000.0,7500000.0,2028
10,Nelson  Anthony Nelson,ED,29.0,5366000,1.77,-3464000.0,4500000.0,2027
11,Kancey  Calijah Kancey,DL,25.0,4611560,1.52,-4611560.0,2726383.0,2028
12,Mauch  Cody Mauch,G,27.0,4322992,1.42,-610992.0,3712000.0,2027
13,Egbuka  Emeka Egbuka,WR,24.0,4130166,1.36,-14868600.0,1666033.0,2030
14,Diaby  YaYa Diaby,ED,27.0,3955711,1.3,-243711.0,3712000.0,2027
15,Barton  Graham Barton,C,24.0,3825670,1.26,-8288952.0,2070224.0,2029
16,McLaughlin  Chase McLaughlin,K,30.0,3800000,1.25,,3800000.0,2027
17,Dixon  Riley Dixon,P,33.0,3000000,0.99,,3000000.0,2027
18,Morrison  Benjamin Morrison,CB,22.0,1867265,0.62,-4698318.0,1213453.0,2029
19,Braswell  Chris Braswell,ED,25.0,1850508,0.61,-1109591.0,1411836.0,2028
20,Smith  Tykee Smith,S,25.0,1551005,0.51,-478006.0,1312002.0,2028
21,McMillan  Jalen McMillan,WR,25.0,1544461,0.51,-469282.0,1309820.0,2028
22,Parrish  Jacob Parrish,CB,22.0,1442873,0.48,-942894.0,1128575.0,2029
23,Irving  Bucky Irving,RB,24.0,1257888,0.41,-365776.0,1075000.0,2028
24,Dennis  SirVocea Dennis,LB,26.0,1224331,0.4,-79331.0,1145000.0,2027
25,Durham  Payne Durham,TE,26.0,1206244,0.4,-61244.0,1145000.0,2027
26,Hayes  Josh Hayes,S,27.0,1196093,0.39,-51093.0,1145000.0,2027
27,Whitley  Benton Whitley,DL,27.0,1145000,0.38,,1145000.0,2027
28,Walker  David Walker,ED,26.0,1125815,0.37,-722445.0,885000.0,2029
29,Klein  Elijah Klein,G,26.0,1109597,0.37,-69194.0,1075000.0,2028
30,Roberts  Elijah Roberts,DL,25.0,1107448,0.37,-307344.0,1005000.0,2029
31,Culp  Devin Culp,TE,26.0,1096546,0.36,-43092.0,1075000.0,2028
32,Johnson  Kameron Johnson,WR,24.0,1078334,0.36,-3334.0,1075000.0,2027
33,Williams  Damarion Williams,CB,28.0,1075000,0.35,,1075000.0,2027
34,Kamara  Mohamed Kamara,ED,27.0,1075000,0.35,,1075000.0,2028
35,Johnson  Tez Johnson,WR,24.0,1035985,0.34,-92955.0,1005000.0,2029
36,Chukwuma  Benjamin Chukwuma,RT,25.0,1023333,0.34,-36667.0,1005000.0,2028
37,Roberts  J.J. Roberts,S,25.0,1015000,0.33,-20000.0,1005000.0,2028
38,Wright  Owen Wright,RB,27.0,1005000,0.33,,1005000.0,2028
39,Haggard  Luke Haggard,G,26.0,1005000,0.33,,1005000.0,2027
40,Banks  Marcus Banks,S,26.0,1005000,0.33,,1005000.0,2028
41,Wisdom  Rashad Wisdom,S,25.0,1005000,0.33,,1005000.0,2027
42,Simmons  Elijah Simmons,DL,25.0,1005000,0.33,,1005000.0,2027
43,Williams  Josh Williams,RB,26.0,1005000,0.33,,1005000.0,2028
44,Jackson  Nick Jackson,LB,25.0,1005000,0.33,,1005000.0,2028
45,Greene  Garrett Greene,WR,25.0,902500,0.3,-35000.0,920000.0,2028
46,Houston  Dennis Houston,WR,27.0,885000,0.29,,885000.0,2028
47,Wiley  Michael Wiley,RB,26.0,885000,0.29,,885000.0,2028
48,Jones  Jayson Jones,DL,25.0,885000,0.29,,885000.0,2028
49,Scott  Ben Scott,C,25.0,885000,0.29,,885000.0,2028
50,Foerner  Marshall Foerner,T,25.0,885000,0.29,,885000.0,2028
51,Hutmacher  Nash Hutmacher,DL,25.0,885000,0.29,,885000.0,2028
52,Smith  Jaden Smith,WR,,885000,0.29,,885000.0,2028
