Unnamed: 0,Player (55),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Jones  Byron Jones,CB,29,16100000,8.82,-28400000.0,14000000,2025.0
2,Howard  Xavien Howard,CB,28,12129742,6.65,-23760291.0,16995585,2025.0
3,Parker  DeVante Parker,WR,28,12112500,6.64,-15850000.0,9269110,2024.0
4,Ogbah  Emmanuel Ogbah,DL,28,7500000,4.11,-7475000.0,7500000,2022.0
5,Tagovailoa  Tua Tagovailoa,QB,23,6880781,3.77,-24770813.0,1986156,2025.0
6,Rowe  Eric Rowe,SS,29,6050000,3.32,-4550000.0,5525000,2023.0
7,Wilson  Albert Wilson,WR,29,5183334,2.84,-3458334.0,3850000,2022.0
8,Brissett  Jacoby Brissett,QB,29,5000000,2.74,-5000000.0,5000000,2022.0
9,Waddle  Jaylen Waddle,WR,23,4924726,2.7,-27085992.0,17718904,2026.0
10,Davis  Jesse Davis,RT,30,4585000,2.51,-5110000.0,3585000,2023.0
11,Baker  Jerome Baker,ED,25,4288800,2.35,-7500000.0,13420000,2025.0
12,Wilkins  Christian Wilkins,DL,26,4210664,2.31,-9123105.0,1898555,2024.0
13,Butler  Adam Butler,DL,27,3750000,2.05,-3750000.0,3750000,2023.0
14,Sanders  Jason Sanders,K,26,3392800,1.86,,4970000,2027.0
15,Jackson  Austin Jackson,LT,22,3100079,1.7,-11160285.0,1230016,2025.0
16,Carter  Cethan Carter,TE,28,2700000,1.48,-2700000.0,2700000,2024.0
17,Sieler  Zach Sieler,DL,26,2625000,1.44,-750000.0,2375000,2024.0
18,Igbinoghene  Noah Igbinoghene,CB,22,2557775,1.4,-8063325.0,1121555,2024.0
19,Phillips  Jaelan Phillips,DL,22,2548764,1.4,-14018202.0,8215056,2026.0
20,Fejedelem  Clayton Fejedelem,SS,28,2478125,1.36,-3250000.0,2525000,2023.0
21,Smythe  Durham Smythe,TE,26,2341061,1.28,-158061.0,2183000,2022.0
22,Shaheen  Adam Shaheen,TE,27,2258333,1.24,-2316667.0,1866165,2023.0
23,Coleman  Justin Coleman,CB,28,2250000,1.23,-2250000.0,2250000,2022.0
24,Roberts  Elandon Roberts,ED,27,2140000,1.17,-1990000.0,2140000,2022.0
25,Gesicki  Mike Gesicki,TE,26,2103794,1.15,-722168.0,1381626,2022.0
26,Hunt  Robert Hunt,G,25,1833123,1.0,-3546119.0,976625,2024.0
27,Holland  Jevon Holland,S,21,1584802,0.87,-6207809.0,4359208,2025.0
28,Eichenberg  Liam Eichenberg,G,23,1457178,0.8,-4213007.0,3848712,2025.0
29,Davis  Raekwon Davis,DL,24,1285341,0.7,-2121887.0,867068,2024.0
30,Jones  Brandon Jones,FS,23,1107521,0.61,-828051.0,831504,2024.0
31,Palardy  Michael Palardy,P,29,1100000,0.6,-1100000.0,1400000,2022.0
32,Deiter  Michael Deiter,C,25,1096312,0.6,-492624.0,850000,2023.0
33,Lindsay  Phillip Lindsay,RB,27,1080877,0.59,-875000.0,1080877,2022.0
34,Scarlett  Brennan Scarlett,ED,28,987500,0.54,-1127500.0,1127500,2022.0
35,Riley  Duke Riley,ED,27,987500,0.54,-1127500.0,1127500,2022.0
36,Hollins  Mack Hollins,WR,28,987500,0.54,-1127500.0,1127500,2022.0
37,Kindley  Solomon Kindley,G,24,976142,0.53,-588428.0,780000,2024.0
38,Jenkins  John Jenkins,DL,32,956618,0.52,-1125000.0,1181617,2022.0
39,Van Ginkel  Andrew Van Ginkel,ED,26,927695,0.51,-155390.0,850000,2023.0
40,Long  Hunter Long,TE,23,903401,0.5,-973604.0,1633604,2025.0
41,Gaskin  Myles Gaskin,RB,24,871694,0.48,-43389.0,850000,2023.0
42,Williams  Preston Williams,WR,24,853334,0.47,-3334.0,850000,2022.0
43,Eguavoen  Sam Eguavoen,LB,28,850000,0.47,,850000,2022.0
44,Needham  Nik Needham,CB,25,850000,0.47,,850000,2022.0
45,Ferguson  Blake Ferguson,LS,24,827612,0.45,-142836.0,780000,2024.0
46,Ahmed  Salvon Ahmed,RB,23,780000,0.43,,780000,2022.0
47,Jones  Robert Jones,G,22,670000,0.37,-130000.0,690000,2024.0
48,Williams  Trill Williams,CB,22,660000,0.36,,660000,2024.0
49,Mancz  Greg Mancz,C,29,657500,0.36,-990000.0,657500,2022.0
50,Ford  Isaiah Ford,WR,25,613332,0.34,,613332,
51,Biegel  Vince Biegel,ED,28,385000,0.21,,385000,
52,Hodge  Darius Hodge,DL,23,366660,0.2,,366660,2024.0
53,Munson  Calvin Munson,LB,27,208888,0.11,,228888,2023.0
54,Johnson  Duke Johnson,RB,28,188888,0.1,,220000,2022.0
55,Redwine  Sheldrick Redwine,S,25,188888,0.1,,188888,2022.0
