Unnamed: 0,Player (54),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Watt  T.J. Watt,ED,31,23368694,8.37,-53368694.0,44000000,2029.0
2,Heyward  Cameron Heyward,DL,36,22852520,8.19,-23252520.0,14752520,2027.0
3,Highsmith  Alex Highsmith,ED,28,18605780,6.66,-16809780.0,13003780,2028.0
4,Queen  Patrick Queen,LB,26,17697113,6.34,-14400447.0,13833780,2027.0
5,Rodgers  Aaron Rodgers,QB,42,14150000,5.07,-10000000.0,14150000,2026.0
6,Freiermuth  Pat Freiermuth,TE,27,12893820,4.62,-8408820.0,10793820,2029.0
7,Metcalf  D.K. Metcalf,WR,28,11002520,3.94,-60002520.0,35002520,2030.0
8,Seumalo  Isaac Seumalo,G,32,10197968,3.65,-3322968.0,7881300,2026.0
9,Smith  Jonnu Smith,TE,30,5127500,1.84,-7745000.0,9000000,2027.0
10,Ramsey  Jalen Ramsey,CB,31,4904000,1.76,-19500000.0,19500000,2029.0
11,Boswell  Chris Boswell,K,34,4721260,1.69,-3201260.0,3121260,2027.0
12,Holcomb  Cole Holcomb,LB,29,3648820,1.31,-1648820.0,2008820,2026.0
13,Fautanu  Troy Fautanu,RT,25,3430478,1.23,-12326790.0,1488152,2029.0
14,Harmon  Derrick Harmon,DL,22,3272758,1.17,-17978434.0,10556542,2030.0
15,Harrison  Malik Harrison,LB,27,3217245,1.15,-4087245.0,5257245,2027.0
16,Warren  Jaylen Warren,RB,27,3092153,1.11,-7058820.0,7058820,2028.0
17,Rudolph  Mason Rudolph,QB,30,2886320,1.03,-3253820.0,4508820,2027.0
18,Porter Jr.  Joey Porter Jr.,CB,25,2628541,0.94,-5070447.0,1629751,2027.0
19,Echols  Brandin Echols,CB,28,2093820,0.75,-1838820.0,3008820,2027.0
20,Benton  Keeanu Benton,DL,24,2008762,0.72,-1288742.0,1425467,2027.0
21,Gainwell  Kenneth Gainwell,RB,26,1798820,0.64,-628820.0,1798820,2026.0
22,Frazier  Zach Frazier,C,24,1723414,0.62,-3676417.0,1146739,2028.0
23,Skowronek  Ben Skowronek,WR,28,1718820,0.62,-1088820.0,2258820,2027.0
24,Wilson  Roman Wilson,WR,24,1314540,0.47,-757548.0,1064964,2028.0
25,Kuntz  Christian Kuntz,LS,31,1287153,0.46,-225487.0,1178820,2027.0
26,Wilson  Payton Wilson,LB,25,1280709,0.46,-676353.0,1058198,2028.0
27,Austin  Calvin Austin,WR,26,1234905,0.44,-134905.0,1108820,2026.0
28,Miller  Scotty Miller,WR,28,1206320,0.43,-176320.0,1346320,2026.0
29,Herbig  Nick Herbig,ED,24,1204530,0.43,-342760.0,1036300,2027.0
30,Peat  Andrus Peat,RT,32,1197500,0.43,-167500.0,1422500,2026.0
31,Clark  Chuck Clark,S,30,1197500,0.43,-167500.0,1422500,2026.0
32,Peppers  Jabrill Peppers,S,30,1185278,0.42,,1185277,2026.0
33,Dugger  Kyle Dugger,S,29,1179412,0.42,-650000.0,1179412,2026.0
34,Johnson  Kaleb Johnson,RB,22,1163387,0.42,-1279058.0,2119058,2029.0
35,McCormick  Mason McCormick,G,25,1160044,0.42,-582492.0,968820,2028.0
36,Heyward  Connor Heyward,TE,26,1147626,0.41,-47626.0,1108820,2026.0
37,Thielen  Adam Thielen,WR,35,1127450,0.4,-833335.0,1127450,2026.0
38,Waitman  Corliss Waitman,P,30,1108820,0.4,-8820.0,1108820,2026.0
39,Sawyer  Jack Sawyer,ED,23,1082563,0.39,-955762.0,1795762,2029.0
40,Anderson  Spencer Anderson,G,25,1058264,0.38,-47708.0,1038820,2027.0
41,McCollum  Ryan McCollum,C,27,1038820,0.37,-8820.0,1038820,2026.0
42,Otomewo  Esezi Otomewo,DL,27,1038820,0.37,-8820.0,1038820,2026.0
43,Pierre  James Pierre,CB,29,972778,0.35,,1050000,2026.0
44,Black  Yahya Black,DL,23,939789,0.34,-384666.0,1224666,2029.0
45,Lee  Logan Lee,DL,25,903838,0.32,-173874.0,848820,2028.0
46,Bruener  Carson Bruener,LB,24,879065,0.31,-141770.0,981770,2029.0
47,Howard  Will Howard,QB,24,712411,0.26,-252930.0,898486,2029.0
48,Castro  Sebastian Castro,S,25,373336,0.13,,373336,2027.0
49,Samuel Jr.  Asante Samuel Jr.,CB,26,286110,0.1,,348610,2026.0
50,Valdes-Scantling  Marquez Valdes-Scantling,WR,31,278888,0.1,,278888,2026.0
51,Cook  Dylan Cook,TE,27,213333,0.08,,213333,2027.0
52,Moon  Jeremiah Moon,ED,26,171666,0.06,,171666,2026.0
53,Flowers  Tre Flowers,CB,32,114444,0.04,,139444,2026.0
54,Driscoll  Jack Driscoll,G,28,57222,0.02,,65000,
