Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Matthews  Jake Matthews,LT,30,16589200,7.97,-46148023.0,21000000,2027.0
2,Jarrett  Grady Jarrett,DL,29,12928000,6.21,-41803000.0,17970000,2026.0
3,Lindstrom  Chris Lindstrom,G,25,4680059,2.25,-4665521.0,2500740,2024.0
4,London  Drake London,WR,21,3915358,1.88,-21534468.0,13546432,2027.0
5,Terrell  A.J. Terrell,CB,24,3901568,1.87,-8453397.0,1910523,2025.0
6,McGary  Kaleb McGary,RT,27,3266373,1.57,-2196068.0,1894875,2023.0
7,Koo  Younghoe Koo,K,28,3000000,1.44,-8000000.0,8000000,2027.0
8,Carter  Lorenzo Carter,ED,27,2500000,1.2,-2000000.0,3500000,2023.0
9,Patterson  Cordarrelle Patterson,RB,31,2500000,1.2,-5000000.0,6250000,2024.0
10,Zaccheaus  Olamide Zaccheaus,WR,25,2433000,1.17,,2433000,2023.0
11,Grant  Richie Grant,S,25,1879174,0.9,-3565852.0,1035835,2025.0
12,Smith  Keith Smith,FB,30,1666668,0.8,-366668.0,1300000,2023.0
13,Evans  Rashaan Evans,LB,27,1647056,0.79,-500000.0,1750000,2023.0
14,Ebiketie  Arnold Ebiketie,DL,23,1603398,0.77,-6764389.0,4298592,2026.0
15,Pinion  Bradley Pinion,P,28,1480000,0.71,-210000.0,1480000,2023.0
16,Fenton  Rashad Fenton,CB,25,1405555,0.68,,1405555,2023.0
17,Hennessy  Matt Hennessy,C,25,1293971,0.62,-505296.0,1041323,2024.0
18,Andersen  Troy Andersen,LB,23,1109740,0.53,-2601395.0,2323960,2027.0
19,Walker  Mykal Walker,LB,25,1081520,0.52,-373040.0,895000,2024.0
20,Hawkins  Jaylinn Hawkins,FS,25,1061729,0.51,-333458.0,895000,2024.0
21,Harris  Erik Harris,S,32,1047500,0.5,-1047500.0,1272500,2023.0
22,Byrd  Damiere Byrd,WR,29,1047500,0.5,-400000.0,1187500,2023.0
23,Ifedi  Germain Ifedi,RT,28,1047500,0.5,-1047500.0,1187500,2023.0
24,Oliver  Isaiah Oliver,CB,26,1035000,0.5,-530000.0,2385000,2023.0
25,Hall  Darren Hall,CB,22,1026187,0.49,-603561.0,825000,2025.0
26,Dalman  Drew Dalman,C,24,1019180,0.49,-582540.0,825000,2025.0
27,Ridder  Desmond Ridder,QB,23,975084,0.47,-1080336.0,1785336,2026.0
28,Gossett  Colby Gossett,G,27,965000,0.46,,965000,2023.0
29,Dickerson  Matt Dickerson,DL,27,965000,0.46,,965000,
30,Malone  DeAngelo Malone,LB,23,950833,0.46,-983332.0,1688332,2026.0
31,Hodge  Khadarel Hodge,WR,27,930000,0.45,-35000.0,1070000,2023.0
32,Kwiatkoski  Nick Kwiatkoski,LB,29,895000,0.43,,1035000,2023.0
33,Ford  Michael Ford,CB,27,895000,0.43,,1035000,2023.0
34,Ogundeji  Adetokunbo Ogundeji,ED,24,885038,0.43,-180114.0,825000,2025.0
35,Williams  Avery Williams,RB,28,885038,0.43,-180114.0,825000,2025.0
36,Firkser  Anthony Firkser,TE,27,845278,0.41,,977500,2023.0
37,Franks  Feleipe Franks,TE,25,830000,0.4,-10000.0,825000,2024.0
38,Hesse  Parker Hesse,TE,27,825000,0.4,,825000,2023.0
39,Wilkinson  Elijah Wilkinson,G,27,816943,0.39,-1047500.0,906944,2023.0
40,Anderson  Abdullah Anderson,DL,26,795552,0.38,,795552,2023.0
41,Allgeier  Tyler Allgeier,RB,22,788474,0.38,-333896.0,1038896,2026.0
42,Alford  Dee Alford,S,25,708500,0.34,-60000.0,715500,2025.0
43,Horne  Timothy Horne,DL,25,708333,0.34,-55000.0,715000,2025.0
44,McCullough  Liam McCullough,LS,25,705000,0.34,,705000,2023.0
45,Pruitt  MyCole Pruitt,TE,30,596664,0.29,,690000,2023.0
46,Armstrong  Cornell Armstrong,CB,27,589722,0.28,,589722,2023.0
47,Dalton  Jalen Dalton,DL,25,391670,0.19,,391670,2024.0
48,Johnson  Jaleel Johnson,DL,28,348054,0.17,,402500,2023.0
49,Darby  Frank Darby,WR,25,320833,0.15,,320833,2024.0
50,Neuzil  Ryan Neuzil,C,25,274169,0.13,,274169,2024.0
51,Woodside  Logan Woodside,QB,27,248610,0.12,,248610,2024.0
52,Anenih  David Anenih,DL,23,117501,0.06,,117501,2024.0
53,Abernathy  Micah Abernathy,S,25,78334,0.04,,78334,2023.0
