Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Tunsil  Laremy Tunsil,LT,30,25855870,10.12,-50500000.0,18400000,2027
2,Hunter  Danielle Hunter,ED,30,13700000,5.36,-48000000.0,29500000,2026
3,Woods  Robert Woods,WR,32,9705882,3.8,-4750000.0,6470588,2025
4,Stingley Jr.  Derek Stingley Jr.,CB,23,9452049,3.7,-20479440.0,3855683,2027
5,Howard  Tytus Howard,RT,28,8405877,3.29,-29300000.0,14470588,2027
6,Stroud  C.J. Stroud,QB,23,8245283,3.23,-29683016.0,2399057,2028
7,Anderson  Will Anderson,ED,23,8003185,3.13,-28810494.0,2350853,2028
8,Schultz  Dalton Schultz,TE,28,7941165,3.11,-23500000.0,13000000,2027
9,Collins  Nico Collins,WR,25,6643205,2.6,-32341730.0,19057180,2028
10,Mason  Shaq Mason,G,31,5868000,2.3,-17800000.0,9741176,2027
11,Mixon  Joe Mixon,RB,28,5500000,2.15,-13000000.0,9411764,2027
12,Okudah  Jeff Okudah,CB,25,4661754,1.83,-2500000.0,4426470,2025
13,Autry  Denico Autry,DL,34,4500000,1.76,-5500000.0,8794117,2026
14,Fairbairn  Ka'imi Fairbairn,K,30,4401711,1.72,-11942445.0,6508820,2027
15,Green  Kenyon Green,G,23,4350929,1.7,-9427012.0,2155310,2026
16,Mills  Davis Mills,QB,26,3431293,1.34,-6855473.0,4024820,2026
17,Stewart  M.J. Stewart,S,29,3367647,1.32,-750000.0,2720588,2025
18,Fatukasi  Foley Fatukasi,DL,29,3012254,1.18,-3125000.0,5125000,2025
19,Hughes  Jerry Hughes,ED,36,2600000,1.02,-1300000.0,2394117,2025
20,Phillips  Del'Shawn Phillips,LB,28,2600000,1.02,-2300000.0,2600000,2025
21,Settle  Tim Settle,DL,27,2500000,0.98,-3250000.0,4000000,2026
22,Hewitt  Neville Hewitt,LB,31,2282352,0.89,-1950000.0,2300000,2025
23,Townsend  Tommy Townsend,P,28,2225000,0.87,-2000000.0,3225000,2026
24,Metchie  John Metchie,WR,24,2200956,0.86,-2324608.0,1438652,2026
25,Barnett  Derek Barnett,ED,28,1964705,0.77,-1000000.0,2238235,2025
26,Lassiter  Kamari Lassiter,CB,21,1639054,0.64,-7090508.0,4171216,2028
27,Edwards  Mario Edwards,DL,30,1621764,0.64,-500000.0,1943529,2025
28,Murray  Eric Murray,S,30,1620588,0.63,-425000.0,2100000,2025
29,Boyd  Kris Boyd,CB,28,1538235,0.6,-325000.0,1670588,2025
30,Harris  Christian Harris,LB,23,1458613,0.57,-534818.0,1191204,2026
31,Ogunbowale  Dare Ogunbowale,RB,30,1441176,0.56,-175000.0,1500000,2025
32,Scruggs  Juice Scruggs,C,24,1386160,0.54,-2104016.0,1027232,2027
33,Green  Kendrick Green,C,26,1324878,0.52,,1324878,2025
34,Jordan  Brevin Jordan,TE,24,1301866,0.51,-938046.0,1363820,2026
35,Fisher  Blake Fisher,LT,21,1199169,0.47,-3562252.0,2411676,2028
36,Pierce  Dameon Pierce,RB,24,1188858,0.47,-407716.0,985000,2026
37,Weeks  Jon Weeks,LS,38,1152500,0.45,-167500.0,1377500,2025
38,Horton  Dylan Horton,ED,24,1115259,0.44,-600777.0,915000,2027
39,Bullock  Calen Bullock,S,21,1064909,0.42,-1079636.0,1874636,2028
40,Hansen  Jake Hansen,LB,26,987500,0.39,-2500.0,985000,2025
41,Stover  Cade Stover,TE,24,979734,0.38,-738936.0,1533936,2028
42,To'oTo'o  Henry To'oTo'o,LB,23,976244,0.38,-183732.0,915000,2027
43,Patterson  Jarrett Patterson,C,25,957493,0.37,-127479.0,915000,2027
44,Hutchinson  Xavier Hutchinson,WR,24,955926,0.37,-122778.0,915000,2027
45,Broeker  Nick Broeker,G,24,915000,0.36,,915000,2027
46,Hinish  Kurt Hinish,DL,25,838334,0.33,-8334.0,830000,2025
47,White  Devin White,LB,26,687500,0.27,,687500,2025
48,Togiai  Tommy Togiai,DL,25,401667,0.16,,451667,2026
49,Bryant  Myles Bryant,CB,26,351667,0.14,,351666,2025
50,Smith  Irv Smith,TE,26,164167,0.06,,187500,2025
51,Johnson  Diontae Johnson,WR,28,125000,0.05,-125000.0,125000,2025
52,Deculus  Austin Deculus,RT,25,57222,0.02,,1035000,2026
53,Ross  D'Angelo Ross,CB,28,57222,0.02,-5000.0,59722,2026
