Unnamed: 0,Player (67),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Cousins  Kirk Cousins,QB,30,24000000,13.54,-84000000.0,26000000,2021
2,Rhodes  Xavier Rhodes,CB,28,13337500,7.53,-20100000.0,10937500,2023
3,Barr  Anthony Barr,LB,26,12306000,6.94,-12306000.0,12306000,2019
4,Griffen  Everson Griffen,ED,31,11600000,6.55,-12800000.0,10000000,2023
5,Reiff  Riley Reiff,LT,30,11400000,6.43,-18000000.0,9200000,2022
6,Smith  Harrison Smith,FS,29,10000000,5.64,-14000000.0,8000000,2022
7,Joseph  Linval Joseph,DL,30,8050000,4.54,-11650000.0,9250000,2023
8,Richardson  Sheldon Richardson,DL,28,8000000,4.51,-8000000.0,8000000,2019
9,Rudolph  Kyle Rudolph,TE,29,7675000,4.33,-7425000.0,6375000,2020
10,Floyd  Sharrif Floyd,DL,26,6757000,3.81,,6757000,2018
11,Thielen  Adam Thielen,WR,28,6350000,3.58,-6900000.0,5350000,2021
12,Hunter  Danielle Hunter,ED,24,5563806,3.14,-17063806.0,17407000,2024
13,Murray  Latavius Murray,RB,28,5200000,2.93,-4950000.0,4600000,2019
14,Diggs  Stefon Diggs,WR,25,4963929,2.8,-16963929.0,16907000,2024
15,Remmers  Mike Remmers,G,29,4600000,2.6,-6400000.0,4000000,2022
16,Waynes  Trae Waynes,CB,26,4118663,2.32,-4118663.0,2200142,2020
17,Kendricks  Eric Kendricks,LB,26,3740520,2.11,-12140520.0,11638080,2024
18,Jones  Brett Jones,C,27,2914000,1.64,,2914000,2019
19,Treadwell  Laquon Treadwell,WR,23,2709539,1.53,-5870671.0,1353180,2020
20,Siemian  Trevor Siemian,QB,27,1907000,1.08,,1907000,2019
21,Bailey  Dan Bailey,K,30,1750000,0.99,-1750000.0,1750000,2019
22,Cook  Dalvin Cook,RB,23,1443939,0.81,-2824244.0,753788,2021
23,Sherels  Marcus Sherels,CB,31,1400000,0.79,-1400000.0,1400000,2019
24,Alexander  Mackensie Alexander,CB,25,1177174,0.66,-669566.0,842391,2020
25,McDermott  Kevin McDermott,LS,28,925000,0.52,-1125000.0,825000,2021
26,Compton  Tom Compton,G,29,900000,0.51,-900000.0,900000,2019
27,Johnson  Tom Johnson,DL,34,882352,0.5,,882352,2019
28,Iloka  George Iloka,FS,28,880000,0.5,-880000.0,880000,2019
29,Elflein  Pat Elflein,C,24,871210,0.49,-702630.0,637000,2021
30,O'Neill  Brian O'Neill,T,23,801207,0.45,-1965130.0,1764828,2022
31,Johnson  Jaleel Johnson,DL,24,724588,0.41,-508767.0,555000,2021
32,Gedeon  Ben Gedeon,LB,24,713286,0.4,-474861.0,555000,2021
33,Harris  Anthony Harris,SS,27,705000,0.4,,705000,2019
34,Robinson  Aldrick Robinson,WR,30,697058,0.39,,697058,2019
35,Morgan  David Morgan,TE,25,663864,0.37,-67728.0,630000,2020
36,Holmes  Jalyn Holmes,ED,22,662849,0.37,-731398.0,1211398,2022
37,Kearse  Jayron Kearse,S,24,646056,0.36,-32112.0,630000,2020
38,Weatherly  Stephen Weatherly,ED,24,630000,0.36,,630000,2020
39,Weatherly  Stephen Weatherly,ED,24,630000,0.36,,630000,2020
40,Hill  Rashod Hill,RT,26,630000,0.36,,630000,2019
41,Hill  Rashod Hill,RT,26,630000,0.36,,630000,2019
42,Isidora  Danny Isidora,G,24,605484,0.34,-151453.0,555000,2021
43,Isidora  Danny Isidora,G,24,605484,0.34,-151453.0,555000,2021
44,Bower  Tashawn Bower,ED,23,560000,0.32,-10000.0,555000,2020
45,Bower  Tashawn Bower,ED,23,560000,0.32,-10000.0,555000,2020
46,Wilson  Eric Wilson,LB,24,558333,0.32,-6667.0,555000,2020
47,Wile  Matt Wile,P,26,555000,0.31,,555000,2019
48,Wile  Matt Wile,P,26,555000,0.31,,555000,2019
49,Ham  C.J. Ham,RB,25,555000,0.31,,555000,2019
50,Ham  C.J. Ham,RB,25,555000,0.31,,555000,2019
51,Sloter  Kyle Sloter,QB,24,555000,0.31,,555000,2020
52,Sloter  Kyle Sloter,QB,24,555000,0.31,,555000,2020
53,Conklin  Tyler Conklin,TE,23,550257,0.31,-281031.0,761031,2022
54,Brothers  Kentrell Brothers,LB,25,526248,0.3,-116340.0,481765,2020
55,Brothers  Kentrell Brothers,LB,25,526248,0.3,-116340.0,481765,2020
56,Downs  Devante Downs,LB,23,503600,0.28,-94401.0,574401,2022
57,Downs  Devante Downs,LB,23,503600,0.28,-94401.0,574401,2022
58,Hill  Holton Hill,CB,21,485000,0.27,-75000.0,493823,2021
59,Hill  Holton Hill,CB,21,485000,0.27,-75000.0,493823,2021
60,Boone  Mike Boone,RB,23,482500,0.27,-7500.0,487500,2021
61,Boone  Mike Boone,RB,23,482500,0.27,-7500.0,487500,2021
62,Abdullah  Ameer Abdullah,RB,25,412586,0.23,,412586,2019
63,Abdullah  Ameer Abdullah,RB,25,412586,0.23,,412586,2019
64,Beebe  Chad Beebe,WR,24,254115,0.14,,254115,2021
65,Beebe  Chad Beebe,WR,24,254115,0.14,,254115,2021
66,James  Craig James,CB,22,141175,0.08,,141175,2020
67,James  Craig James,CB,22,141175,0.08,,141175,2020
