Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Manning  Eli Manning,QB,37,22200000,12.53,-28400000.0,16000000,2020
2,Vernon  Olivier Vernon,LB,28,17000000,9.59,-25000000.0,13000000,2021
3,Jenkins  Janoris Jenkins,CB,30,10000000,5.64,-20000000.0,11000000,2021
4,Solder  Nate Solder,LT,30,10000000,5.64,-34900000.0,22000000,2022
5,Barkley  Saquon Barkley,RB,21,5671773,3.2,-31194751.0,21247092,2023
6,"Beckham, Jr.  Odell Beckham, Jr.",WR,26,5459000,3.08,-40959000.0,21459000,2024
7,Ogletree  Alec Ogletree,LB,27,4750000,2.68,-10000000.0,10000000,2022
8,Ellison  Rhett Ellison,TE,30,3750000,2.12,-6250000.0,2500000,2021
9,Martin  Kareem Martin,LB,26,3516666,1.98,-5850000.0,5850000,2021
10,Latimer  Cody Latimer,WR,26,2500000,1.41,-2500000.0,2500000,2019
11,Engram  Evan Engram,TE,24,2435978,1.37,-8769522.0,952196,2022
12,Thomas  Michael Thomas,FS,28,2000000,1.13,-1950000.0,2000000,2020
13,Barwin  Connor Barwin,LB,32,1635000,0.92,-2000000.0,2000000,2020
14,Shepard  Sterling Shepard,WR,25,1621247,0.91,-1261662.0,990416,2020
15,Hernandez  Will Hernandez,G,23,1354680,0.76,-5088297.0,3978723,2022
16,Edwards  Mario Edwards,DL,24,1255521,0.71,,1255521,2019
17,Shepard  Russell Shepard,WR,28,1250000,0.71,-1250000.0,1250000,2019
18,Wynn  Kerry Wynn,ED,27,1250000,0.71,-1250000.0,1250000,2019
19,Tomlinson  Dalvin Tomlinson,DL,24,1039114,0.59,-1771696.0,672823,2021
20,DeOssie  Zak DeOssie,LS,34,1015000,0.57,-1015000.0,1015000,2019
21,Stupar  Nathan Stupar,LB,30,1000000,0.56,,1000000,2019
22,Brown  Jamon Brown,RT,25,890813,0.5,,890813,2019
23,Goodson  B.J. Goodson,LB,25,775551,0.44,-291105.0,630000,2020
24,Carter  Lorenzo Carter,ED,23,742451,0.42,-1049804.0,1529804,2022
25,Hill  B.J. Hill,ED,23,737379,0.42,-1029516.0,1509516,2022
26,Greco  John Greco,C,33,720000,0.41,-1015000.0,1105000,2019
27,Simonson  Scott Simonson,TE,26,705000,0.4,,705000,2019
28,Gallman  Wayne Gallman,RB,24,659912,0.37,-314736.0,555000,2021
29,Lauletta  Kyle Lauletta,QB,23,656924,0.37,-707698.0,1187698,2022
30,Webb  B.W. Webb,CB,28,655000,0.37,-815000.0,1110905,2019
31,Jenkins  John Jenkins,ED,29,630000,0.36,,790000,2019
32,Riley  Curtis Riley,FS,26,630000,0.36,,934784,2019
33,Dixon  Riley Dixon,P,25,630000,0.36,,630000,2020
34,Pulley  Spencer Pulley,C,25,630000,0.36,,630000,2019
35,Mauro  Josh Mauro,DL,27,571765,0.32,-90000.0,694117,2019
36,Wheeler  Chad Wheeler,RT,24,561666,0.32,-13334.0,850242,2020
37,Tanney  Alex Tanney,QB,31,555000,0.31,,555000,2019
38,Rosas  Aldrick Rosas,K,24,555000,0.31,,555000,2019
39,McIntosh  R.J. McIntosh,DL,22,498426,0.28,-321472.0,739530,2022
40,Penny  Elijhaa Penny,RB,25,489705,0.28,,489705,2019
41,Chandler  Sean Chandler,S,22,483333,0.27,-35000.0,490000,2021
42,Brown  Evan Brown,C,22,483333,0.27,-20000.0,490000,2021
43,Davis  Tae Davis,LB,22,481666,0.27,-5000.0,485000,2021
44,Moore  Kamrin Moore,CB,22,480000,0.27,,480000,2022
45,Fowler  Bennie Fowler,WR,27,456176,0.26,,456176,2019
46,Mihalik  Brian Mihalik,T,26,444705,0.25,,444705,2020
47,Lippett  Tony Lippett,CB,26,370588,0.21,,370588,2019
48,Coleman  Corey Coleman,WR,24,370588,0.21,,370588,2019
49,Eligwe  Ukeme Eligwe,LB,24,359117,0.2,,359117,2020
50,Haley  Grant Haley,CB,22,310588,0.18,,310588,2020
51,Dickerson  Garrett Dickerson,TE,23,141175,0.08,,141175,2020
52,Ladler  Kenny Ladler,SS,26,130588,0.07,,130588,2020
53,Russell  Alonzo Russell,WR,26,28235,0.02,,28235,2021
