Unnamed: 0,Player (12),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Terrell  A.J. Terrell,CB,30,26500000.0,7.92,-1000000.0,19000000.0,2029
2,Matthews  Jake Matthews,LT,36,25000000.0,7.47,-5000000.0,20000000.0,2029
3,Lindstrom  Chris Lindstrom,G,31,24000000.0,7.17,-7250000.0,19250000.0,2029
4,Walker  Jalon Walker,ED,24,6542572.0,1.96,-6542572.0,3643959.0,2030
5,Pearce Jr.  James Pearce Jr.,ED,25,5338704.0,1.6,-5338704.0,3128016.0,2030
6,Watts  Xavier Watts,S,27,1969086.0,0.59,-285192.0,1683894.0,2029
7,McCullough  Liam McCullough,LS,31,1530000.0,0.46,-225000.0,1305000.0,2029
8,Mooney  Darnell Mooney,WR,31,1500000.0,0.45,,,2027
9,Bowman Jr.  Billy Bowman Jr.,S,25,1481538.0,0.44,-246538.0,1235000.0,2029
10,Nelson  Jack Nelson,RT,26,1273154.0,0.38,-38154.0,1235000.0,2029
11,Bates III  Jessie Bates III,S,31,,,,,2027
12,Penix Jr.  Michael Penix Jr.,QB,28,,,,,2029
