Unnamed: 0,Player (54),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Williams  Marcus Williams,FS,25,10612000,5.81,-10612000.0,10612000,2022.0
2,Jordan  Cameron Jordan,ED,32,9356250,5.13,-30700000.0,13900000,2024.0
3,Armstead  Terron Armstead,LT,30,8299375,4.55,-21300000.0,10967500,2022.0
4,Hill  Taysom Hill,QB,31,7259000,3.98,-22259000.0,12159000,2026.0
5,Davis  Demario Davis,LB,32,6900000,3.78,-17400000.0,6300000,2025.0
6,Onyemata  David Onyemata,DL,29,5330000,2.92,-14010000.0,7170000,2023.0
7,Ramczyk  Ryan Ramczyk,RT,27,5273216,2.89,-43014824.0,20473216,2027.0
8,Jenkins  Malcolm Jenkins,FS,34,5050000,2.77,-12950000.0,6700000,2024.0
9,Kamara  Alvin Kamara,RB,26,5000000,2.74,-29500000.0,2000000,2026.0
10,Lattimore  Marshon Lattimore,CB,25,4340800,2.38,-53601000.0,17744000,2027.0
11,Davenport  Marcus Davenport,ED,25,3289034,1.8,-13925418.0,2353895,2023.0
12,Ruiz  Cesar Ruiz,G,22,2881638,1.58,-10373896.0,1186328,2024.0
13,Hurst  James Hurst,LT,30,2075000,1.14,-4575000.0,5075000,2025.0
14,McCoy  Erik McCoy,C,24,1661068,0.91,-1224756.0,1048690,2023.0
15,Gray  J.T. Gray,SS,25,1500000,0.82,-2000000.0,2000000,2023.0
16,Smith  Tre'quan Smith,WR,25,1432823,0.79,-1158524.0,2182835,2022.0
17,Vannett  Nick Vannett,TE,28,1300000,0.71,-3800000.0,1900000,2024.0
18,Roby  Bradley Roby,CB,29,1184475,0.65,-1372222.0,2274130,2023.0
19,Wood  Zach Wood,LS,28,1175000,0.64,-1525000.0,1000000,2024.0
20,Baun  Zack Baun,LB,25,1093452,0.6,-794286.0,828690,2024.0
21,Williams  P.J. Williams,CB,28,1050000,0.58,-2300000.0,2300000,2022.0
22,Gardner-Johnson  Chauncey Gardner-Johnson,SS,24,1046025,0.57,-392050.0,850000,2023.0
23,Werner  Pete Werner,LB,22,1033578,0.57,-2412707.0,2154312,2025.0
24,Trautman  Adam Trautman,TE,24,1022592,0.56,-624222.0,814518,2024.0
25,Alexander  Kwon Alexander,LB,27,995556,0.55,-1127500.0,1127500,2022.0
26,Montgomery  Ty Montgomery,RB,28,987500,0.54,-1127500.0,1127500,2022.0
27,Washington  Dwayne Washington,RB,27,987500,0.54,-1127500.0,1127500,2022.0
28,Adebo  Paulson Adebo,CB,22,916429,0.5,-1025716.0,1685716,2025.0
29,Elliss  Kaden Elliss,LB,26,869079,0.48,-38158.0,850000,2023.0
30,Granderson  Carl Granderson,ED,25,855000,0.47,-5000.0,850000,2022.0
31,Harty  Deonte Harty,WR,24,853334,0.47,-3334.0,850000,2022.0
32,Tuttle  Shy Tuttle,DL,26,851668,0.47,-1668.0,850000,2022.0
33,Siemian  Trevor Siemian,QB,30,850000,0.47,,990000,2022.0
34,Humphrey  Lil’jordan Humphrey,WR,23,850000,0.47,,850000,2022.0
35,Book  Ian Book,QB,23,828396,0.45,-673584.0,1333584,2025.0
36,Heath  Jeff Heath,SS,30,802774,0.44,,1015274,
37,Callaway  Marquez Callaway,WR,23,783333,0.43,-6667.0,780000,2023.0
38,Johnson  Juwan Johnson,WR,25,780000,0.43,,780000,2022.0
39,Holmes  Jalyn Holmes,DL,25,715555,0.39,,715555,2022.0
40,Gillikin  Blake Gillikin,P,23,660500,0.36,-1000.0,660000,2023.0
41,Dowell  Andrew Dowell,LB,25,660000,0.36,,660000,2023.0
42,Throckmorton  Calvin Throckmorton,G,25,660000,0.36,,660000,2024.0
43,Ingram  Mark Ingram,RB,32,656944,0.36,-656944.0,656944,2023.0
44,Jones  Tony Jones,RB,24,578325,0.32,,578325,2023.0
45,Mills  Jordan Mills,RT,31,519444,0.28,,656944,2022.0
46,Ringo  Christian Ringo,DL,29,408888,0.22,-920000.0,408888,2022.0
47,Maher  Brett Maher,K,32,377776,0.21,,377776,2022.0
48,Huggins  Albert Huggins,DL,24,283332,0.16,,283332,2023.0
49,Stills  Kenny Stills,WR,29,236110,0.13,,298610,2022.0
50,Prentice  Adam Prentice,FB,24,219996,0.12,,219996,2024.0
51,Carpenter  James Carpenter,G,32,188888,0.1,,238888,
52,Russell  Keivarae Russell,CB,28,51111,0.03,,51111,2022.0
53,Clapp  Will Clapp,C,26,51111,0.03,,51111,
54,Roach  Malcolm Roach,ED,23,36666,0.02,,36666,
