Unnamed: 0,Player (30),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Hines-Allen  Joshua Hines-Allen,ED,30,40150000,12.6,-30800000.0,24750000.0,2029
2,Lawrence  Trevor Lawrence,QB,28,35000000,10.98,-65000000.0,41500000.0,2031
3,Meyers  Jakobi Meyers,WR,31,21355000,6.7,-19005000.0,17955000.0,2029
4,Harrison  Anton Harrison,RT,25,20332000,6.38,,20332000.0,2028
5,Van Lanen  Cole Van Lanen,LT,29,19200000,6.03,-11350000.0,16000000.0,2029
6,Mekari  Patrick Mekari,G,30,16333334,5.13,-3333334.0,13000000.0,2028
7,Oluokun  Foyesade Oluokun,LB,32,15858500,4.98,-7407500.0,9000000.0,2028
8,Little  Walker Little,LT,28,15558777,4.88,-4676331.0,13000000.0,2028
9,Hunter  Travis Hunter,WR/CB,24,12722489,3.99,-27565393.0,5080830.0,2029
10,Armstead  Arik Armstead,DL,34,12200000,3.83,-12200000.0,,2027
11,Lewis  Jourdan Lewis,CB,32,11333334,3.56,-3333334.0,8000000.0,2028
12,Hainsey  Robert Hainsey,C,29,8833334,2.77,-1833334.0,7000000.0,2028
13,Murray  Eric Murray,S,33,8166667,2.56,-1666667.0,6500000.0,2028
14,Cleveland  Ezra Cleveland,G,29,5200000,1.63,-5200000.0,,2026
15,Thomas Jr.  Brian Thomas Jr.,WR,25,4664539,1.46,-1870450.0,2794089.0,2029
16,Hamilton  DaVon Hamilton,DL,30,4013800,1.26,-6541400.0,,2027
17,Cooke  Logan Cooke,P,32,3705000,1.16,-2100000.0,3005000.0,2030
18,Smith  Maason Smith,DL,25,2551373,0.8,-662927.0,1888446.0,2028
19,Ransaw  Caleb Ransaw,CB,25,1998526,0.63,-604028.0,1696512.0,2029
20,Jones  Jarrian Jones,CB,26,1780645,0.56,-222511.0,1558134.0,2028
21,Milum  Wyatt Milum,G,26,1711992,0.54,-602656.0,1410664.0,2029
22,Tuten  Bhayshul Tuten,RB,24,1389132,0.44,-538264.0,1120000.0,2029
23,Kiser  Jack Kiser,LB,27,1384148,0.43,-528296.0,1120000.0,2029
24,Little  Cam Little,K,24,1224597,0.38,-34597.0,1190000.0,2028
25,McLeod  Jalen McLeod,LB,25,1177632,0.37,-115264.0,1120000.0,2029
26,Lane III  Rayuan Lane III,S,24,1175544,0.37,-111088.0,1120000.0,2029
27,Monheim  Jonah Monheim,C,25,1156077,0.36,-72154.0,1120000.0,2029
28,Allen  LeQuint Allen,RB,23,1149689,0.36,-59378.0,1120000.0,2029
29,Striggow  Danny Striggow,ED,25,1126667,0.35,-6667.0,1120000.0,2028
30,Green  B.J. Green,ED,25,1120834,0.35,-834.0,1120000.0,2028
