Unnamed: 0,Player (76),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Campbell  Calais Campbell,DL,35,13000000,7.12,-13000000.0,10000000,2022.0
2,Williams  Brandon Williams,DL,32,12920000,7.08,-12920000.0,5996000,2022.0
3,Young  Tavon Young,CB,27,5988000,3.28,-9326000.0,2650000,2023.0
4,Boyle  Nick Boyle,TE,28,5833334,3.2,-12833334.0,7500000,2024.0
5,Watkins  Sammy Watkins,WR,28,5000000,2.74,-5000000.0,5000000,2022.0
6,Villanueva  Alejandro Villanueva,RT,33,4750000,2.6,-8000000.0,8000000,2023.0
7,Zeitler  Kevin Zeitler,G,31,4050000,2.22,-16000000.0,10000000,2024.0
8,Tucker  Justin Tucker,K,32,3483333,1.91,-8300000.0,3500000,2024.0
9,Brown  Marquise Brown,WR,24,3214729,1.76,-6767882.0,1566576,2024.0
10,Andrews  Mark Andrews,TE,25,3161776,1.73,-30292220.0,11333055,2026.0
11,Jackson  Lamar Jackson,QB,24,3013708,1.65,-1597120.0,1771588,2023.0
12,Bowser  Tyus Bowser,ED,26,3000000,1.64,-12000000.0,9000000,2025.0
13,Koch  Sam Koch,P,39,2900000,1.59,-3950000.0,1850000,2023.0
14,Clark  Chuck Clark,SS,26,2868333,1.57,-6625000.0,2500000,2024.0
15,Queen  Patrick Queen,LB,22,2764016,1.51,-9950458.0,1162803,2024.0
16,Bateman  Rashod Bateman,WR,22,2290802,1.26,-6523208.0,7183208,2026.0
17,Smith  Jimmy Smith,CB,33,2250000,1.23,-2000000.0,2000000,2021.0
18,Bozeman  Bradley Bozeman,C,27,2212602,1.21,-29602.0,2183000,2022.0
19,Houston  Justin Houston,ED,32,2075000,1.14,-2075000.0,2075000,2022.0
20,Oweh  Odafe Oweh,ED,23,2062253,1.13,-8916701.0,6269012,2026.0
21,Board  Chris Board,LB,26,1683000,0.92,-1683000.0,1683000,2022.0
22,Madubuike  Nnamdi Madubuike,DL,24,1103025,0.6,-817260.0,830605,2024.0
23,Averett  Anthony Averett,CB,27,1085250,0.59,-165250.0,920000,2022.0
24,Ferguson  Jaylon Ferguson,ED,26,1075827,0.59,-451654.0,850000,2023.0
25,Murray  Latavius Murray,RB,31,1075000,0.59,,1075000,2022.0
26,Boykin  Miles Boykin,WR,25,1064232,0.58,-428464.0,850000,2023.0
27,Duvernay  Devin Duvernay,WR,24,1039957,0.57,-665898.0,817991,2024.0
28,Powers  Ben Powers,G,25,1024383,0.56,-348766.0,850000,2023.0
29,Harrison  Malik Harrison,LB,23,1022592,0.56,-624222.0,814518,2024.0
30,Oliver  Josh Oliver,TE,24,881440,0.48,,881440,2023.0
31,Stephens  Brandon Stephens,S,24,870155,0.48,-840620.0,1500620,2025.0
32,Washington  Broderick Washington,DL,25,853412,0.47,-220237.0,780000,2024.0
33,Mekari  Patrick Mekari,T,24,852668,0.47,,850000,2025.0
34,McPhee  Pernell McPhee,ED,33,850000,0.47,-1075000.0,1075000,2022.0
35,McPhee  Pernell McPhee,ED,33,850000,0.47,-1075000.0,1075000,2022.0
36,Wallace  Tylan Wallace,WR,22,831341,0.46,-685364.0,1345364,2025.0
37,Wallace  Tylan Wallace,WR,22,831341,0.46,-685364.0,1345364,2025.0
38,Proche  James Proche,WR,25,822024,0.45,-168096.0,780000,2024.0
39,Proche  James Proche,WR,25,822024,0.45,-168096.0,780000,2024.0
40,Cleveland  Ben Cleveland,G,23,808396,0.44,-865844.0,1457779,2025.0
