Unnamed: 0,Player (53),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Moton  Taylor Moton,RT,31,23640418,8.47,-58647918.0,25805000,2028
2,Brown  Derrick Brown,DL,27,18740000,6.71,-48000000.0,14540000,2029
3,Lewis  Damien Lewis,G,28,14570000,5.22,-21590000.0,10820000,2028
4,Young  Bryce Young,QB,24,10360203,3.71,-22436817.0,4209281,2028
5,Robinson  A'Shawn Robinson,DL,30,9655000,3.46,-7210000.0,7600000,2027
6,Ekwonu  Ikem Ekwonu,LT,25,8780472,3.14,-26340472.0,4473099,2027
7,Wonnum  D.J. Wonnum,ED,28,7875000,2.82,-1750000.0,7500000,2026
8,Horn  Jaycee Horn,CB,26,7350400,2.63,-47207000.0,30072000,2030
9,Moehrig  Trevon Moehrig,S,26,7200000,2.58,-34500000.0,19200000,2028
10,Wharton  Tershawn Wharton,DL,27,6533333,2.34,-30250000.0,15960000,2028
11,Hubbard  Chuba Hubbard,RB,26,5756100,2.06,-14524400.0,4000000,2029
12,Corbett  Austin Corbett,C,30,5627188,2.02,-9766000.0,4008820,2026
13,McMillan  Tet McMillan,WR,22,5081795,1.82,-27933932.0,17796554,2029
14,Tremble  Tommy Tremble,TE,25,3850000,1.38,-6320000.0,7500000,2027
15,Jackson  Michael Jackson,CB,28,3700000,1.33,-5720000.0,6700000,2027
16,Mays  Cade Mays,C,26,3414820,1.22,-8820.0,3414820,2026
17,Nijman  Yosh Nijman,RT,29,3377500,1.21,-1917500.0,2250000,2026
18,Dalton  Andy Dalton,QB,38,3203666,1.15,-8901000.0,4000000,2027
19,Brown  Bobby Brown,DL,25,3133333,1.12,-9575000.0,6800000,2028
20,Legette  Xavier Legette,WR,24,2817269,1.01,-10119237.0,1365510,2029
21,Dowdle  Rico Dowdle,RB,27,2717647,0.97,-2750000.0,5500000,2026
22,Rozeboom  Christian Rozeboom,LB,28,2500000,0.9,-1990000.0,3500000,2026
23,Renfrow  Hunter Renfrow,WR,30,2090000,0.75,-830000.0,2225000,2026
24,Martin  Sam Martin,P,35,1608820,0.58,-1608820.0,1608820,2026
25,Scourton  Nic Scourton,ED,21,1569767,0.56,-6663550.0,3748442,2029
26,Jansen  J.J. Jansen,LS,39,1206320,0.43,-1206320.0,1431320,2026
27,Scott  Nick Scott,S,30,1206005,0.43,-8505.0,1346005,2026
28,Umanmielen  Princely Umanmielen,ED,23,1185459,0.42,-1371210.0,2211210,2029
29,Evans  Akayleb Evans,CB,26,1108820,0.4,-8820.0,1108820,2026
30,Etienne  Trevor Etienne,RB,21,1095728,0.39,-1012286.0,1852286,2029
31,Ransom  Lathan Ransom,S,23,1082821,0.39,-960658.0,1800658,2029
32,Smith-Wade  Chau Smith-Wade,CB,23,1049816,0.38,-251808.0,968820,2028
33,Mitchell  James Mitchell,TE,26,1038820,0.37,-8820.0,1038820,2026
34,Ray  LaBryan Ray,DL,28,1038820,0.37,-8820.0,1038820,2026
35,Cherelus  Claudin Cherelus,LB,26,1038820,0.37,-8820.0,1038820,2026
36,Incoom  Thomas Incoom,ED,26,1038820,0.37,-8820.0,1038820,2026
37,Richardson  Demani Richardson,S,25,968820,0.35,-8820.0,968820,2026
38,Jackson  Cam Jackson,DL,23,961831,0.34,-476698.0,1316698,2029
39,Evans  Mitchell Evans,TE,22,941284,0.34,-394510.0,1234510,2029
40,Horn Jr.  Jimmy Horn Jr.,WR,23,892402,0.32,-198982.0,1038982,2029
41,Samac  Nick Samac,C,24,853333,0.31,,853333,2027
42,Njongmeta  Maema Njongmeta,ED,24,853333,0.31,,853333,2027
43,Tremayne  Bryce Tremayne,WR,26,848820,0.3,-8820.0,848820,2026
44,Fitzgerald  Ryan Fitzgerald,K,25,848542,0.3,-148542.0,858542,2028
45,Martin-Scott  Bam Martin-Scott,LB,25,848542,0.3,-303542.0,858542,2028
46,Coker  Jalen Coker,WR,24,820486,0.29,-8820.0,820486,2026
47,Curhan  Jake Curhan,RT,27,801111,0.29,,910000,2026
48,Gipson  Trevis Gipson,DL,28,572220,0.2,,650000,2026
49,Harrison-Hunte  Jared Harrison-Hunte,DL,25,420000,0.15,,420000,2027
50,Barnes  Krys Barnes,LB,27,343332,0.12,,390000,2026
51,Rochell  Robert Rochell,CB,27,343332,0.12,,390000,2026
52,Simmons  Isaiah Simmons,LB,27,114444,0.04,,130000,2026
53,Bell  D’Anthony Bell,S,29,61111,0.02,,61111,2026
