Unnamed: 0,Player (55),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Watson  Deshaun Watson,QB,31.0,80716514,26.6,-131163378.0,46000000.0,2027
2,Ward  Denzel Ward,CB,29.0,32893412,10.84,-29656200.0,20000000.0,2028
3,Garrett  Myles Garrett,ED,31.0,24674000,8.13,-102822450.0,31500000.0,2031
4,Bitonio  Joel Bitonio,G,35.0,23504000,7.75,-23504000.0,,2026
5,Teller  Wyatt Teller,G,32.0,21304000,7.02,-21304000.0,,2026
6,Jeudy  Jerry Jeudy,WR,27.0,10372400,3.42,-16725000.0,13487000.0,2028
7,Njoku  David Njoku,TE,30.0,9534000,3.14,-24331000.0,,2026
8,Graham  Mason Graham,DL,23.0,9289589,3.06,-33442521.0,2697918.0,2030
9,Delpit  Grant Delpit,S,28.0,8033000,2.65,-12960000.0,12000000.0,2027
10,Conklin  Jack Conklin,RT,32.0,5623196,1.85,-12659327.0,1300000.0,2028
11,Owusu-Koramoah  Jeremiah Owusu-Koramoah,LB,27.0,5441624,1.79,-12802550.0,12500000.0,2028
12,Collins  Maliek Collins,DL,31.0,5327824,1.76,-8796000.0,10000000.0,2027
13,Campbell  Tyson Campbell,CB,26.0,4916000,1.62,-13116000.0,14116000.0,2029
14,Pocic  Ethan Pocic,C,31.0,4368000,1.44,-4368000.0,,2026
15,Wright  Alex Wright,ED,26.0,4147466,1.37,-11181864.0,8400000.0,2029
16,Tillman  Cedric Tillman,WR,26.0,3982084,1.31,-270084.0,3712000.0,2027
17,Jones  Dawand Jones,LT,25.0,3910083,1.29,-198083.0,3712000.0,2027
18,Lucas  Cornelius Lucas,LT,35.0,3645000,1.2,-1600000.0,3245000.0,2027
19,Schwesinger  Carson Schwesinger,LB,23.0,2681909,0.88,-10191255.0,1376382.0,2029
20,Judkins  Quinshon Judkins,RB,23.0,2591391,0.85,-9329019.0,1358279.0,2029
21,Harris  Shelby Harris,DL,35.0,2043000,0.67,-2043000.0,,2026
22,Hall  Michael Hall,DL,23.0,1928135,0.64,-1487208.0,1437712.0,2028
23,Zinter  Zak Zinter,G,25.0,1564020,0.52,-495360.0,1316340.0,2028
24,Fannin Jr.  Harold Fannin Jr.,TE,22.0,1532474,0.51,-1157937.0,1146495.0,2029
25,Bush  Devin Bush,LB,28.0,1440000,0.47,-1440000.0,,2026
26,Gabriel  Dillon Gabriel,QB,26.0,1415073,0.47,-876174.0,1123015.0,2029
27,McGuire  Isaiah McGuire,ED,25.0,1322983,0.44,-177983.0,1145000.0,2027
28,Sampson  Dylan Sampson,RB,22.0,1237641,0.41,-697923.0,1005000.0,2029
29,Green  Kendrick Green,G,28.0,1215000,0.4,,1215000.0,2027
30,Jenkins  Teven Jenkins,G,28.0,1200000,0.4,-1200000.0,,2026
31,Wypler  Luke Wypler,C,25.0,1189993,0.39,-44993.0,1145000.0,2027
32,Sanders  Shedeur Sanders,QB,24.0,1116845,0.37,-335535.0,1005000.0,2029
33,Harden  Myles Harden,CB,25.0,1102583,0.36,-55166.0,1075000.0,2028
34,Phillips  Tyre Phillips,T,29.0,1075000,0.35,,1215000.0,2027
35,Ulofoshio  Edefuan Ulofoshio,LB,26.0,1075000,0.35,,1075000.0,2027
36,Watson  Nathaniel Watson,LB,26.0,1075000,0.35,,1075000.0,2027
37,Bond  Isaiah Bond,WR,22.0,1022666,0.34,-2160334.0,1005000.0,2028
38,Huntington  Adin Huntington,DL,24.0,1011666,0.33,-13334.0,1005000.0,2028
39,Mascarenas-Arnold  Easton Mascarenas-Arnold,LB,24.0,1008333,0.33,-6667.0,1005000.0,2028
40,McMillon  Donovan McMillon,S,24.0,1008333,0.33,-6667.0,1005000.0,2028
41,Leveston  KT Leveston,G,27.0,1005000,0.33,,1005000.0,2028
42,Edmonds  Chris Edmonds,S,25.0,1005000,0.33,,1005000.0,2027
43,Eguakun  Kingsley Eguakun,C,25.0,1005000,0.33,,1005000.0,2027
44,Jones  Dom Jones,CB,26.0,1005000,0.33,,1005000.0,2027
45,Larvadain  Gage Larvadain,WR,23.0,1005000,0.33,,1005000.0,2027
46,Sanders  Raheim Sanders,RB,24.0,1005000,0.33,,1005000.0,2028
47,Byers  Jeremiah Byers,T,25.0,1005000,0.33,,1005000.0,2027
48,Osborne  Justin Osborne,C,26.0,890000,0.29,-10000.0,885000.0,2028
49,Cannella  Sal Cannella,TE,30.0,885000,0.29,,885000.0,2027
50,Wooden  Isaiah Wooden,WR,26.0,885000,0.29,,885000.0,2027
51,Constantinou  Nik Constantinou,P,,885000,0.29,,885000.0,2027
52,Prieskorn  Caden Prieskorn,TE,27.0,885000,0.29,,885000.0,2027
53,Marshall  Ahmani Marshall,RB,24.0,885000,0.29,,885000.0,2027
54,Conley  Jack Conley,G,25.0,885000,0.29,,885000.0,2027
55,Floriea  Luke Floriea,WR,25.0,885000,0.29,,885000.0,2027
