Unnamed: 0,Player (82),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Lewan  Taylor Lewan,LT,27,10700000,6.04,-34000000.0,18982352,2024
2,Orakpo  Brian Orakpo,ED,32,9000000,5.08,-8500000.0,7750000,2019
3,Morgan  Derrick Morgan,ED,32,8406250,4.74,-8000000.0,6906250,2019
4,Mariota  Marcus Mariota,QB,25,7704446,4.35,-4672541.0,3736905,2020
5,Butler  Malcolm Butler,CB,28,6000000,3.39,-24000000.0,14000000,2023
6,Davis  Corey Davis,WR,23,5771523,3.26,-12456648.0,1619307,2021
7,Kline  Josh Kline,G,29,5750000,3.24,-9250000.0,7250000,2022
8,Jones  Ben Jones,C,20,5375000,3.03,-6250000.0,4500000,2020
9,Jones  DaQuan Jones,DL,27,5333333,3.01,-14000000.0,8000000,2021
10,Lewis  Dion Lewis,RB,28,4312500,2.43,-5750000.0,6000000,2022
11,Woodyard  Wesley Woodyard,LB,32,4250000,2.4,-3200000.0,4250000,2020
12,Logan  Bennie Logan,DL,29,4000000,2.26,-4000000.0,4000000,2019
13,Kern  Brett Kern,P,32,3500000,1.98,-4000000.0,3000000,2020
14,Succop  Ryan Succop,K,32,2950000,1.66,-7500000.0,5750000,2023
15,Jackson  Adoree' Jackson,CB,23,2564269,1.45,-9231369.0,977854,2022
16,Bates  Daren Bates,LB,28,2166666,1.22,-2333337.0,2000000,2020
17,Evans  Rashaan Evans,LB,23,2104944,1.19,-11577193.0,6979777,2022
18,Gabbert  Blaine Gabbert,QB,29,2000000,1.13,-2500000.0,2500000,2020
19,Spain  Quinton Spain,G,27,1907000,1.08,,1907000,2019
20,Trawick  Brynden Trawick,SS,29,1750000,0.99,-1750000.0,1750000,2019
21,Johnson  Austin Johnson,DL,24,1544244,0.87,-1158993.0,964748,2020
22,Vaccaro  Kenny Vaccaro,SS,27,1481250,0.84,-1000000.0,1481250,2019
23,Henry  Derrick Henry,RB,24,1474889,0.83,-1066520.0,941630,2020
24,Kelly  Dennis Kelly,RT,28,1308333,0.74,-1441667.0,1175000,2019
25,Brinkley  Beau Brinkley,LS,28,1268000,0.72,-1436000.0,1100000,2020
26,Compton  Will Compton,LB,29,1250000,0.71,-1250000.0,1250000,2019
27,Landry  Harold Landry,LB,22,1224307,0.69,-4243305.0,3457228,2022
28,Stocker  Luke Stocker,TE,30,1137500,0.64,-1137500.0,1075000,2019
29,Byard  Kevin Byard,FS,25,1008831,0.57,-448530.0,784566,2020
30,Correa  Kamalei Correa,LB,24,972694,0.55,,972694,2020
31,Taylor  Taywan Taylor,WR,23,859003,0.48,-687009.0,630000,2021
32,Sharpe  Tajae Sharpe,WR,24,698721,0.39,-137442.0,630000,2020
33,Sims  LeShaun Sims,CB,25,689546,0.39,-119094.0,630000,2020
34,Lewis  Kendrick Lewis,SS,32,630000,0.36,-915000.0,915000,2019
35,Lewis  Kendrick Lewis,SS,32,630000,0.36,-915000.0,915000,2019
36,Jennings  Darius Jennings,WR,26,630000,0.36,,630000,2020
37,Jennings  Darius Jennings,WR,26,630000,0.36,,630000,2020
38,Brown  Jayon Brown,LB,23,622888,0.35,-203665.0,928575,2021
39,Brown  Jayon Brown,LB,23,622888,0.35,-203665.0,928575,2021
40,Pruitt  MyCole Pruitt,TE,26,592941,0.33,,592941,2020
