Unnamed: 0,Player (52),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Foles  Nick Foles,QB,29,13600000,7.67,-12000000.0,12000000,2020
2,Cox  Fletcher Cox,DL,28,11348000,6.4,-47679000.0,11500000,2023
3,Peters  Jason Peters,LT,36,10666666,6.02,-13333334.0,7000000,2020
4,Graham  Brandon Graham,ED,30,8000000,4.51,-8000000.0,7000000,2019
5,Wentz  Carson Wentz,QB,26,7275365,4.11,-15763291.0,2875122,2021
6,Kelce  Jason Kelce,C,31,7200000,4.06,-7200000.0,6000000,2021
7,Bennett  Michael Bennett,ED,33,5650000,3.19,-5650000.0,5650000,2021
8,Jernigan  Timmy Jernigan,DL,26,5000000,2.82,-11000000.0,3000000,2022
9,Johnson  Lane Johnson,RT,28,4982206,2.81,-16500000.0,9558824,2022
10,Ertz  Zach Ertz,TE,28,4937500,2.79,-15380000.0,10680000,2022
11,Brooks  Brandon Brooks,G,29,4768397,2.69,-15909191.0,8750000,2021
12,Wallace  Mike Wallace,WR,32,4000000,2.26,-1915000.0,3000000,2019
13,Jeffery  Alshon Jeffery,WR,28,3975000,2.24,-24900000.0,7900000,2022
14,Jenkins  Malcolm Jenkins,FS,31,3952000,2.23,-13100000.0,8600000,2021
15,Tate  Golden Tate,WR,30,3705882,2.09,-7000000.0,3705882,2019
16,Wisniewski  Stefen Wisniewski,G,29,3208333,1.81,-3916667.0,2750000,2020
17,Long  Chris Long,ED,33,3100000,1.75,-3400000.0,3000000,2020
18,Agholor  Nelson Agholor,WR,25,2983710,1.68,-2126843.0,1713733,2020
19,Ngata  Haloti Ngata,DL,34,2925000,1.65,-2600000.0,2925000,2019
20,Hicks  Jordan Hicks,LB,27,2070183,1.17,-163183.0,1907000,2019
21,Bradham  Nigel Bradham,LB,29,1941176,1.1,-5941176.0,5941176,2023
22,Warmack  Chance Warmack,G,27,1796875,1.01,-1375000.0,1421875,2019
23,Graham  Corey Graham,SS,33,1677500,0.95,-1515000.0,1677500,2019
24,Sproles  Darren Sproles,RB,35,1433000,0.81,-1415000.0,1433000,2019
25,Jones  Sidney Jones,CB,22,1395475,0.79,-2698235.0,744095,2021
26,Goedert  Dallas Goedert,TE,23,1022594,0.58,-2906028.0,2650379,2022
27,Seumalo  Isaac Seumalo,G,25,854966,0.48,-381932.0,664000,2020
28,Douglas  Rasul Douglas,CB,24,756572,0.43,-529716.0,580000,2021
29,Rodgers  Richard Rodgers,TE,26,720000,0.41,-290000.0,880000,2019
30,Alexander  D.J. Alexander,LB,27,705000,0.4,,705000,2019
31,Matthews  Jordan Matthews,WR,26,697058,0.39,,697058,2019
32,Smallwood  Wendell Smallwood,RB,24,691144,0.39,-122290.0,630000,2020
33,Vaitai  Halapoulivaati Vaitai,T,25,686281,0.39,-112562.0,630000,2020
34,Maddox  Avonte Maddox,CB,22,636478,0.36,-625914.0,1105914,2022
35,Reynolds  LaRoy Reynolds,LB,28,630000,0.36,-790000.0,880000,2019
36,Lovato  Rick Lovato,LS,26,630000,0.36,,630000,2019
37,Sudfeld  Nate Sudfeld,QB,25,630000,0.36,,630000,2019
38,Grugier-Hill  Kamu Grugier-Hill,LB,24,630000,0.36,,630000,2020
39,Gibson  Shelton Gibson,WR,23,619309,0.35,-192928.0,555000,2021
40,Hall  Deiondre' Hall,CB,24,592944,0.33,,592944,2020
41,Elliott  Jake Elliott,K,23,555000,0.31,,555000,2019
42,Gerry  Nate Gerry,LB,23,555000,0.31,,555000,2021
43,Pryor  Matt Pryor,T,24,513195,0.29,-132783.0,612783,2022
44,Hester  Treyvon Hester,DL,26,424411,0.24,,424411,2020
45,Adams  Josh Adams,RB,22,423529,0.24,,423529,2020
46,Sullivan  Tre' Sullivan,S,25,338820,0.19,,338820,2020
47,LeBlanc  Crevon LeBlanc,CB,24,296472,0.17,,296472,2020
48,Hector  Bruce Hector,DL,24,112940,0.06,,112940,2021
49,Hall  Daeshon Hall,ED,23,97941,0.06,,97941,2021
50,Bello  B.J. Bello,LB,24,97941,0.06,,97941,2021
51,Scott  Boston Scott,RB,23,84705,0.05,,84705,2021
52,Hawkins  Josh Hawkins,CB,25,37059,0.02,,37059,2020
