Unnamed: 0,Player (59),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Bosa  Nick Bosa,ED,29.0,41617341,13.71,-75791895.0,23180000,2029
2,Williams  Trent Williams,LT,38.0,38841665,12.8,-34150787.0,33060000,2027
3,Purdy  Brock Purdy,QB,27.0,24796000,8.17,-90900000.0,46996000,2031
4,Warner  Fred Warner,LB,30.0,17865471,5.89,-53705000.0,23250000,2030
5,Kittle  George Kittle,TE,33.0,15899784,5.24,-41201000.0,12900000,2030
6,Aiyuk  Brandon Aiyuk,WR,28.0,14640281,4.82,-29585843.0,27000000,2029
7,McCaffrey  Christian McCaffrey,RB,30.0,10856472,3.58,-21094416.0,12500000,2028
8,Lenoir  Deommodore Lenoir,CB,27.0,8870000,2.92,-13000000.0,16570000,2030
9,McKivitz  Colton McKivitz,RT,30.0,5823555,1.92,-18272220.0,10080000,2029
10,Williams  Mykel Williams,ED,22.0,5668944,1.87,-20408199.0,1973789,2030
11,Brendel  Jake Brendel,C,34.0,5405000,1.78,-2438000.0,4225000,2027
12,Huff  Bryce Huff,ED,28.0,5392000,1.78,,17100000,2027
13,Brown  Ji'Ayir Brown,S,26.0,3943056,1.3,-231056.0,3712000,2027
14,Winters  Dee Winters,LB,26.0,3745334,1.23,-33334.0,3712000,2027
15,Pearsall  Ricky Pearsall,WR,26.0,3419563,1.13,-7409053.0,1934854,2029
16,Farrell  Luke Farrell,TE,28.0,3304000,1.09,-3456000.0,4560000,2028
17,Jones  Mac Jones,QB,28.0,3070000,1.01,-2792000.0,3250000,2027
18,Juszczyk  Kyle Juszczyk,FB,35.0,2896000,0.95,-1584000.0,3650000,2027
19,Robinson  Demarcus Robinson,WR,32.0,2717000,0.9,-3856000.0,4000000,2027
20,Collins  Alfred Collins,DL,25.0,2342474,0.77,-6456880.0,1308495,2029
21,White  Keion White,LB,27.0,1812295,0.6,-666393.0,1812295,2027
22,Neal  Siran Neal,S,32.0,1750000,0.58,-800000.0,1550000,2027
23,Green  Renardo Green,CB,26.0,1742693,0.57,-733590.0,1375898,2028
24,Puni  Dominick Puni,G,26.0,1554695,0.51,-482926.0,1313232,2028
25,Martin  Nick Martin,LB,24.0,1491288,0.49,-1059090.0,1138258,2029
26,Stout  Upton Stout,CB,24.0,1400269,0.46,-840645.0,1120054,2029
27,Mustapha  Malik Mustapha,S,24.0,1259734,0.42,-369468.0,1075000,2028
28,West  CJ West,DL,24.0,1257772,0.41,-758316.0,1005000,2029
29,Guerendo  Isaac Guerendo,RB,26.0,1251132,0.41,-352264.0,1075000,2028
30,Luter Jr.  Darrell Luter Jr.,CB,26.0,1223378,0.4,-78378.0,1145000,2027
31,Cowing  Jacob Cowing,WR,25.0,1207177,0.4,-264354.0,1075000,2028
32,Watkins  Jordan Watkins,WR,24.0,1171454,0.39,-499362.0,1005000,2029
33,Eifler  Milo Eifler,LB,28.0,1145000,0.38,,1145000,2027
34,Thomas  Zach Thomas,T,28.0,1145000,0.38,,1145000,2027
35,Tomlinson  Tre Tomlinson,CB,26.0,1145000,0.38,,1145000,2027
36,Willis  Brayden Willis,TE,27.0,1145000,0.38,,1145000,2027
37,Graham  Jalen Graham,LB,25.0,1145000,0.38,,1145000,2027
38,James  Jordan James,RB,22.0,1114923,0.37,-329769.0,1005000,2029
39,Sigle  Marques Sigle,S,24.0,1105594,0.36,-301782.0,1005000,2029
40,Bethune  Tatum Bethune,LB,25.0,1095452,0.36,-40904.0,1075000,2028
41,Apple  Eli Apple,CB,31.0,1075000,0.35,,1300000,2027
42,Parker  Brandon Parker,RT,31.0,1075000,0.35,,1215000,2027
43,Turner  Malik Turner,WR,30.0,1075000,0.35,,1215000,2027
44,Forrest  Darrick Forrest,S,27.0,1075000,0.35,,1215000,2027
45,Zakelj  Nick Zakelj,G,27.0,1075000,0.35,,1215000,2027
46,Dowell  Colton Dowell,WR,27.0,1075000,0.35,,1075000,2027
47,Colby  Connor Colby,G,23.0,1030416,0.34,-76248.0,1005000,2029
48,Bradley-King  Will Bradley-King,LB,29.0,1005000,0.33,,1005000,2027
49,Farmer  Andrew Farmer,LB,26.0,1005000,0.33,,1005000,2027
50,Martinez  Adrian Martinez,QB,26.0,1005000,0.33,,1005000,2027
51,Rucci  Hayden Rucci,TE,25.0,1005000,0.33,,1005000,2027
52,Anderson  Evan Anderson,DL,24.0,1005000,0.33,,1005000,2027
53,Valdez  Sebastian Valdez,DL,24.0,1005000,0.33,,1005000,2027
54,Rourke  Kurtis Rourke,QB,26.0,918559,0.3,-100677.0,885000,2029
55,Robinson  Jakob Robinson,CB,26.0,891666,0.29,-13334.0,885000,2028
56,Alarcon  Isaac Alarcon,OL,28.0,885000,0.29,,885000,2027
57,Nugent  Drake Nugent,C,25.0,885000,0.29,,885000,2027
58,Bergen  Junior Bergen,WR,,885000,0.29,,885000,2027
59,Canteen  Derrick Canteen,S,25.0,885000,0.29,,885000,2027
