Unnamed: 0,Player (68),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Brees  Drew Brees,QB,40,22700000,12.06,-21000000.0,23000000,2020
2,Armstead  Terron Armstead,LT,28,15968750,8.49,-17920000.0,11768750,2022
3,Peat  Andrus Peat,G,26,9625000,5.11,-9625000.0,9625000,2020
4,Jordan  Cameron Jordan,ED,30,9547000,5.07,-34194000.0,17000000,2024
5,Davis  Demario Davis,LB,30,8500000,4.52,-13100000.0,6200000,2021
6,Warford  Larry Warford,G,28,8325000,4.42,-12700000.0,8500000,2021
7,Thomas  Michael Thomas,WR,26,6128765,3.26,-36128765.0,11648043,2025
8,Klein  A.J. Klein,LB,28,5675000,3.02,-2500000.0,4675000,2020
9,Robinson  Patrick Robinson,CB,32,5350000,2.84,-7850000.0,4100000,2022
10,Morstead  Thomas Morstead,P,33,4250000,2.26,-7000000.0,3250000,2023
11,Lattimore  Marshon Lattimore,CB,23,4188971,2.23,-9076107.0,1861324,2022
12,Cook  Jared Cook,TE,32,4000000,2.13,-8000000.0,8000000,2021
13,Ginn Jr.  Ted Ginn Jr.,WR,34,3500000,1.86,-1000000.0,2500000,2020
14,Bridgewater  Teddy Bridgewater,QB,27,3250000,1.73,-7250000.0,7250000,2020
15,Apple  Eli Apple,CB,24,2516225,1.34,-2516225.0,2516225,2020
16,Easton  Nick Easton,G,27,2500000,1.33,-4000000.0,4000000,2023
17,Brown  Malcom Brown,DL,26,2500000,1.33,-5500000.0,5500000,2022
18,Ramczyk  Ryan Ramczyk,RT,25,2424969,1.29,-3576615.0,1273323,2022
19,Williams  P.J. Williams,CB,26,2250000,1.2,-2250000.0,1985294,2020
20,Onyemata  David Onyemata,DL,27,2033492,1.08,-135586.0,1905882,2020
21,Hill  Josh Hill,TE,29,1900000,1.01,-3150000.0,4150000,2022
22,Lutz  Wil Lutz,K,25,1900000,1.01,-9200000.0,6100000,2024
23,Murray  Latavius Murray,RB,29,1850000,0.98,-7200000.0,4400000,2023
24,Williams  Marcus Williams,FS,23,1701938,0.9,-1339251.0,1032313,2021
25,Robertson  Craig Robertson,LB,31,1700000,0.9,-2350000.0,2350000,2021
26,Alonso  Kiko Alonso,LB,29,1700000,0.9,-850000.0,2550000,2021
27,Edwards  Mario Edwards,ED,25,1460000,0.78,-1000000.0,1935000,2021
28,Bell  Vonn Bell,SS,25,1263914,0.67,-272237.0,991677,2020
29,Line  Zach Line,FB,29,1200000,0.64,-150000.0,1100000,2020
30,Jenkins  Janoris Jenkins,CB,31,1194118,0.63,-1194118.0,1194118,2021
31,McCoy  Erik McCoy,C,22,1107378,0.59,-3220773.0,2944512,2023
32,Kamara  Alvin Kamara,RB,24,1050693,0.56,-486386.0,807500,2021
33,Hendrickson  Trey Hendrickson,ED,25,844572,0.45,-353144.0,668000,2021
34,Smith  Tre'quan Smith,WR,23,820756,0.44,-612768.0,616500,2022
35,Washington  Dwayne Washington,RB,25,720000,0.38,,720000,2020
36,Gardner-Johnson  Chauncey Gardner-Johnson,S,22,691025,0.37,-784100.0,1279100,2023
37,Omameh  Patrick Omameh,RT,30,645000,0.34,,805000,2020
38,Wood  Zach Wood,LS,26,645000,0.34,,645000,2020
39,Hill  Taysom Hill,QB,29,645000,0.34,,645000,2020
40,Hardee  Justin Hardee,CB,25,645000,0.34,,645000,2020
41,Clapp  Will Clapp,C,24,588285,0.31,-54855.0,570000,2022
42,Clapp  Will Clapp,C,24,588285,0.31,-54855.0,570000,2022
43,Gray  J.T. Gray,SS,23,570000,0.3,,570000,2021
44,Gray  J.T. Gray,SS,23,570000,0.3,,570000,2021
45,Granderson  Carl Granderson,ED,23,500000,0.27,-85000.0,510000,2022
46,Harty  Deonte Harty,WR,22,498333,0.26,-25000.0,505000,2022
47,Harty  Deonte Harty,WR,22,498333,0.26,-25000.0,505000,2022
48,Greenidge  Ethan Greenidge,T,22,497500,0.26,-37500.0,502500,2022
49,Greenidge  Ethan Greenidge,T,22,497500,0.26,-37500.0,502500,2022
50,Tuttle  Shy Tuttle,DL,24,496666,0.26,-5000.0,500000,2022
51,Anthony  Stephone Anthony,LB,27,473529,0.25,,473529,2020
52,Anthony  Stephone Anthony,LB,27,473529,0.25,,473529,2020
53,Anthony  Stephone Anthony,LB,27,473529,0.25,,473529,2020
54,Stallworth  Taylor Stallworth,DL,24,220236,0.12,,373412,2021
55,Stallworth  Taylor Stallworth,DL,24,220236,0.12,,373412,2021
56,Stallworth  Taylor Stallworth,DL,24,220236,0.12,,373412,2021
57,Te'o  Manti Te'o,LB,28,189411,0.1,,189411,2020
58,Te'o  Manti Te'o,LB,28,189411,0.1,,189411,2020
59,Te'o  Manti Te'o,LB,28,189411,0.1,,189411,2020
60,Spence  Noah Spence,ED,25,127058,0.07,,127058,2020
61,Spence  Noah Spence,ED,25,127058,0.07,,127058,2020
62,Spence  Noah Spence,ED,25,127058,0.07,,127058,2020
63,Swearinger  D.J. Swearinger,FS,28,94705,0.05,,108171,2020
64,Swearinger  D.J. Swearinger,FS,28,94705,0.05,,108171,2020
65,Swearinger  D.J. Swearinger,FS,28,94705,0.05,,108171,2020
66,Humphrey  Lil’jordan Humphrey,WR,21,29118,0.02,,29118,2021
67,Humphrey  Lil’jordan Humphrey,WR,21,29118,0.02,,29118,2021
68,Humphrey  Lil’jordan Humphrey,WR,21,29118,0.02,,29118,2021
