Unnamed: 0,Player (106),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Hargrave  Javon Hargrave,DL,29,17802000,8.55,-17008000.0,13000000,2023.0
2,Johnson  Lane Johnson,RT,32,11059000,5.31,-35123000.0,13195000,2026.0
3,Slay  Darius Slay,CB,31,9731000,4.67,-32140000.0,16500000,2024.0
4,Graham  Brandon Graham,ED,34,9413000,4.52,-26574000.0,7500000,2023.0
5,Kelce  Jason Kelce,C,35,8645000,4.15,-29168000.0,14250000,2023.0
6,Brown  A.J. Brown,WR,25,5680894,2.73,-39999000.0,24460470,2027.0
7,Smith  DeVonta Smith,WR,24,4577589,2.2,-16479319.0,1575518,2026.0
8,Mailata  Jordan Mailata,LT,25,4422000,2.12,-43920000.0,8000000,2026.0
9,Cox  Fletcher Cox,DL,32,4000000,1.92,-14000000.0,14000000,2023.0
10,Cox  Fletcher Cox,DL,32,4000000,1.92,-14000000.0,14000000,2023.0
11,Seumalo  Isaac Seumalo,G,29,3976000,1.91,-10471000.0,5650000,2023.0
12,Seumalo  Isaac Seumalo,G,29,3976000,1.91,-10471000.0,5650000,2023.0
13,Dillard  Andre Dillard,LT,27,3936095,1.89,-3936095.0,2181898,2023.0
14,Dillard  Andre Dillard,LT,27,3936095,1.89,-3936095.0,2181898,2023.0
15,Reddick  Haason Reddick,LB,28,3878000,1.86,-30250000.0,15250000,2025.0
16,Goedert  Dallas Goedert,TE,27,3721732,1.79,-26425060.0,4250660,2026.0
17,Sweat  Josh Sweat,ED,25,3628000,1.74,-33340000.0,4000000,2025.0
18,Davis  Jordan Davis,DL,22,3080340,1.48,-17009278.0,10206360,2027.0
19,Elliott  Jake Elliott,K,27,2914000,1.4,-7320000.0,4000000,2025.0
20,Maddox  Avonte Maddox,CB,26,2540266,1.22,-14369064.0,3500000,2025.0
21,Maddox  Avonte Maddox,CB,26,2540266,1.22,-14369064.0,3500000,2025.0
22,Gardner-Johnson  Chauncey Gardner-Johnson,SS,25,2540000,1.22,,2540000,2023.0
23,Gardner-Johnson  Chauncey Gardner-Johnson,SS,25,2540000,1.22,,2540000,2023.0
24,Minshew  Gardner Minshew,QB,26,2540000,1.22,,2540000,2023.0
25,Minshew  Gardner Minshew,QB,26,2540000,1.22,,2540000,2023.0
26,Bradberry  James Bradberry,CB,29,2278000,1.09,-7250000.0,7250000,2023.0
27,Bradberry  James Bradberry,CB,29,2278000,1.09,-7250000.0,7250000,2023.0
28,Suh  Ndamukong Suh,DL,35,2000000,0.96,,2000000,2023.0
29,Suh  Ndamukong Suh,DL,35,2000000,0.96,,2000000,2023.0
30,Joseph  Linval Joseph,DL,34,2000000,0.96,,2000000,2023.0
31,Joseph  Linval Joseph,DL,34,2000000,0.96,,2000000,2023.0
32,Dickerson  Landon Dickerson,G,24,1967426,0.95,-1053485.0,1053485,2025.0
33,White  Kyzir White,LB,26,1828000,0.88,-3000000.0,3000000,2023.0
34,White  Kyzir White,LB,26,1828000,0.88,-3000000.0,3000000,2023.0
35,White  Kyzir White,LB,26,1828000,0.88,-3000000.0,3000000,2023.0
36,Scott  Boston Scott,RB,27,1750000,0.84,-1000000.0,1750000,2023.0
37,Scott  Boston Scott,RB,27,1750000,0.84,-1000000.0,1750000,2023.0
38,Scott  Boston Scott,RB,27,1750000,0.84,-1000000.0,1750000,2023.0
39,Sanders  Miles Sanders,RB,25,1704156,0.82,-479587.0,1224569,2023.0
40,Sanders  Miles Sanders,RB,25,1704156,0.82,-479587.0,1224569,2023.0
41,Sanders  Miles Sanders,RB,25,1704156,0.82,-479587.0,1224569,2023.0
42,Hurts  Jalen Hurts,QB,24,1643230,0.79,-1045972.0,1157744,2024.0
43,Pascal  Zach Pascal,WR,28,1500000,0.72,-1500000.0,1500000,2023.0
44,Pascal  Zach Pascal,WR,28,1500000,0.72,-1500000.0,1500000,2023.0
45,Pascal  Zach Pascal,WR,28,1500000,0.72,-1500000.0,1500000,2023.0
46,Jurgens  Cam Jurgens,C,23,1255095,0.6,-3924154.0,2905380,2026.0
47,Edwards  T.J. Edwards,LB,26,1252000,0.6,-1963000.0,1015000,2023.0
48,Williams  Milton Williams,DL,23,1161403,0.56,-807366.0,892281,2025.0
49,Lovato  Rick Lovato,LS,30,1085000,0.52,-50000.0,1085000,2024.0
50,Lovato  Rick Lovato,LS,30,1085000,0.52,-50000.0,1085000,2024.0
51,Lovato  Rick Lovato,LS,30,1085000,0.52,-50000.0,1085000,2024.0
52,Wallace  K'Von Wallace,SS,25,1071528,0.51,-353056.0,895000,2024.0
53,Wallace  K'Von Wallace,SS,25,1071528,0.51,-353056.0,895000,2024.0
54,Wallace  K'Von Wallace,SS,25,1071528,0.51,-353056.0,895000,2024.0
55,Driscoll  Jack Driscoll,G,25,1018600,0.49,-247200.0,895000,2024.0
56,Driscoll  Jack Driscoll,G,25,1018600,0.49,-247200.0,895000,2024.0
57,Driscoll  Jack Driscoll,G,25,1018600,0.49,-247200.0,895000,2024.0
58,McPhearson  Zech McPhearson,CB,24,1007413,0.48,-547239.0,825000,2025.0
59,McPhearson  Zech McPhearson,CB,24,1007413,0.48,-547239.0,825000,2025.0
60,McPhearson  Zech McPhearson,CB,24,1007413,0.48,-547239.0,825000,2025.0
61,Epps  Marcus Epps,FS,26,965000,0.46,,1845384,2023.0
62,Epps  Marcus Epps,FS,26,965000,0.46,,1845384,2023.0
63,Epps  Marcus Epps,FS,26,965000,0.46,,1845384,2023.0
64,Dean  Nakobe Dean,LB,22,946298,0.45,-965192.0,1670192,2026.0
65,Dean  Nakobe Dean,LB,22,946298,0.45,-965192.0,1670192,2026.0
66,Dean  Nakobe Dean,LB,22,946298,0.45,-965192.0,1670192,2026.0
67,Watkins  Quez Watkins,WR,24,937416,0.45,-84832.0,895000,2024.0
68,Watkins  Quez Watkins,WR,24,937416,0.45,-84832.0,895000,2024.0
69,Watkins  Quez Watkins,WR,24,937416,0.45,-84832.0,895000,2024.0
70,Gainwell  Kenneth Gainwell,RB,23,908882,0.44,-251646.0,825000,2025.0
71,Gainwell  Kenneth Gainwell,RB,23,908882,0.44,-251646.0,825000,2025.0
72,Gainwell  Kenneth Gainwell,RB,23,908882,0.44,-251646.0,825000,2025.0
73,Scott  Josiah Scott,CB,23,895000,0.43,,895000,2024.0
74,Scott  Josiah Scott,CB,23,895000,0.43,,895000,2024.0
75,Scott  Josiah Scott,CB,23,895000,0.43,,895000,2024.0
76,Sermon  Trey Sermon,RB,23,881497,0.42,,881497,2025.0
77,Sermon  Trey Sermon,RB,23,881497,0.42,,881497,2025.0
78,Sermon  Trey Sermon,RB,23,881497,0.42,,881497,2025.0
79,Johnson  Patrick Johnson,ED,23,851469,0.41,-79407.0,825000,2025.0
80,Johnson  Patrick Johnson,ED,23,851469,0.41,-79407.0,825000,2025.0
81,Johnson  Patrick Johnson,ED,23,851469,0.41,-79407.0,825000,2025.0
82,Stoll  Jack Stoll,TE,24,832500,0.4,-15000.0,825000,2024.0
83,Stoll  Jack Stoll,TE,24,832500,0.4,-15000.0,825000,2024.0
84,Stoll  Jack Stoll,TE,24,832500,0.4,-15000.0,825000,2024.0
85,Book  Ian Book,QB,24,825000,0.4,,825000,2025.0
86,Book  Ian Book,QB,24,825000,0.4,,825000,2025.0
87,Book  Ian Book,QB,24,825000,0.4,,825000,2025.0
88,Johnson  Kyron Johnson,LB,24,757482,0.36,-209928.0,914928,2026.0
89,Johnson  Kyron Johnson,LB,24,757482,0.36,-209928.0,914928,2026.0
90,Johnson  Kyron Johnson,LB,24,757482,0.36,-209928.0,914928,2026.0
91,Calcaterra  Grant Calcaterra,TE,24,748536,0.36,-174144.0,879144,2026.0
92,Calcaterra  Grant Calcaterra,TE,24,748536,0.36,-174144.0,879144,2026.0
93,Calcaterra  Grant Calcaterra,TE,24,748536,0.36,-174144.0,879144,2026.0
94,Jobe  Josh Jobe,CB,24,708333,0.34,-135000.0,715000,2025.0
95,Sills  Josh Sills,G,24,708333,0.34,-135000.0,715000,2025.0
96,Sills  Josh Sills,G,24,708333,0.34,-135000.0,715000,2025.0
97,Sills  Josh Sills,G,24,708333,0.34,-135000.0,715000,2025.0
98,Blankenship  Reed Blankenship,S,23,706666,0.34,-55000.0,710000,2025.0
99,Quinn  Robert Quinn,ED,32,684444,0.33,-684444.0,684444,2023.0
100,Quinn  Robert Quinn,ED,32,684444,0.33,-684444.0,684444,2023.0
101,Quinn  Robert Quinn,ED,32,684444,0.33,-684444.0,684444,2023.0
102,Covey  Britain Covey,WR,25,587500,0.28,,587500,2025.0
103,Elliss  Christian Elliss,ED,23,117501,0.06,,117501,2024.0
104,Kern  Brett Kern,P,36,49722,0.02,,62222,
105,Kern  Brett Kern,P,36,49722,0.02,,62222,
106,Kern  Brett Kern,P,36,49722,0.02,,62222,
